datetime,name,open,high,low,close,adj_close,volume
1980-11-18 00:00:00-05:00,PSA,14.125,14.5,14.125,14.125,2.5179176330566406,3200
1980-11-19 00:00:00-05:00,PSA,14.25,14.625,14.25,14.25,2.5402004718780518,8000
1980-11-20 00:00:00-05:00,PSA,14.25,14.25,14.125,14.125,2.5179176330566406,16600
1980-11-21 00:00:00-05:00,PSA,14.625,14.875,14.625,14.625,2.607048511505127,18700
1980-11-24 00:00:00-05:00,PSA,14.5,14.5,14.125,14.125,2.5179176330566406,40900
1980-11-25 00:00:00-05:00,PSA,13.75,13.75,13.5,13.5,2.406505584716797,25800
1980-11-26 00:00:00-05:00,PSA,14.125,14.5,14.125,14.125,2.5179176330566406,75000
1980-11-28 00:00:00-05:00,PSA,14.375,14.5,14.375,14.375,2.5624823570251465,19300
1980-12-01 00:00:00-05:00,PSA,14.375,14.375,14.0,14.0,2.4956345558166504,26200
1980-12-02 00:00:00-05:00,PSA,13.5,13.5,13.0,13.0,2.3173763751983643,20000
1980-12-03 00:00:00-05:00,PSA,13.125,13.5,13.125,13.125,2.3396594524383545,10500
1980-12-04 00:00:00-05:00,PSA,13.125,13.25,12.75,12.75,2.272810459136963,13700
1980-12-05 00:00:00-05:00,PSA,12.75,13.25,12.75,12.75,2.272810459136963,11000
1980-12-08 00:00:00-05:00,PSA,12.25,12.25,11.75,11.75,2.0945520401000977,8700
1980-12-09 00:00:00-05:00,PSA,11.75,12.5,11.75,11.75,2.0945520401000977,38700
1980-12-10 00:00:00-05:00,PSA,12.75,13.5,12.75,12.75,2.272810459136963,10800
1980-12-11 00:00:00-05:00,PSA,12.75,13.25,12.5,12.5,2.228245973587036,10800
1980-12-12 00:00:00-05:00,PSA,12.75,13.25,12.75,12.75,2.272810459136963,4500
1980-12-15 00:00:00-05:00,PSA,12.75,12.75,12.0,12.0,2.139116048812866,8000
1980-12-16 00:00:00-05:00,PSA,12.0,12.5,12.0,12.0,2.139116048812866,7500
1980-12-17 00:00:00-05:00,PSA,12.0,12.5,12.0,12.0,2.139116048812866,7000
1980-12-18 00:00:00-05:00,PSA,12.0,12.5,11.75,11.75,2.0945520401000977,10600
1980-12-19 00:00:00-05:00,PSA,12.0,12.5,12.0,12.0,2.139116048812866,18700
