datetime,open,high,low,close,adj_close,volume,name
2012-10-12,17.81999969482422,18.280000686645508,17.5,17.5,15.341788291931152,6467100,FANG
2012-10-15,17.549999237060547,17.829999923706055,17.5,17.75,15.560959815979004,633100,FANG
2012-10-16,17.56999969482422,17.950000762939453,17.25,17.790000915527344,15.596025466918945,180300,FANG
2012-10-17,17.700000762939453,18.06999969482422,17.5,17.700000762939453,15.517122268676758,121000,FANG
2012-10-18,17.600000381469727,17.8700008392334,17.520000457763672,17.700000762939453,15.517122268676758,146100,FANG
2012-10-19,17.719999313354492,17.799999237060547,17.40999984741211,17.40999984741211,15.262887001037598,298100,FANG
2012-10-22,17.5,17.510000228881836,16.93000030517578,17.030000686645508,14.929753303527832,359800,FANG
2012-10-23,16.850000381469727,17.299999237060547,16.75,17.1299991607666,15.017417907714844,166100,FANG
2012-10-24,16.920000076293945,17.469999313354492,16.920000076293945,17.389999389648438,15.245353698730469,158200,FANG
2012-10-25,17.979999542236328,17.979999542236328,16.25,17.030000686645508,14.929753303527832,206900,FANG
2012-10-26,17.510000228881836,17.510000228881836,16.600000381469727,17.139999389648438,15.026182174682617,199500,FANG
2012-10-31,16.5,17.030000686645508,16.5,17.030000686645508,14.929753303527832,36400,FANG
2012-11-01,17.100000381469727,17.479999542236328,16.510000228881836,17.229999542236328,15.105088233947754,203000,FANG
2012-11-02,16.989999771118164,17.229999542236328,16.559999465942383,17.0,14.903450012207031,72100,FANG
2012-11-05,16.790000915527344,17.0,16.5,16.709999084472656,14.649215698242188,33300,FANG
2012-11-06,16.520000457763672,17.479999542236328,16.09000015258789,17.010000228881836,14.912220001220703,370600,FANG
2012-11-07,16.75,17.399999618530273,16.75,17.059999465942383,14.956048965454102,155800,FANG
2012-11-08,16.290000915527344,17.270000457763672,16.290000915527344,16.75,14.684283256530762,141600,FANG
2012-11-09,16.329999923706055,16.940000534057617,16.329999923706055,16.549999237060547,14.508947372436523,209600,FANG
2012-11-12,16.459999084472656,16.549999237060547,16.360000610351562,16.5,14.465116500854492,12800,FANG
2012-11-13,16.520000457763672,16.760000228881836,15.970000267028809,16.040000915527344,14.061844825744629,47600,FANG
2012-11-14,15.970000267028809,16.469999313354492,15.649999618530273,16.049999237060547,14.070611953735352,123400,FANG
2012-11-15,16.3799991607666,17.260000228881836,15.710000038146973,16.700000762939453,14.640451431274414,367000,FANG
2012-11-16,16.90999984741211,17.690000534057617,16.270000457763672,16.81999969482422,14.745650291442871,104600,FANG
2012-11-19,16.850000381469727,17.25,16.5,17.1200008392334,15.008651733398438,77200,FANG
2012-11-20,17.139999389648438,17.290000915527344,16.829999923706055,17.1299991607666,15.017417907714844,251400,FANG
2012-11-21,17.1200008392334,17.479999542236328,16.850000381469727,17.200000762939453,15.078788757324219,33100,FANG
2012-11-23,17.25,17.549999237060547,17.059999465942383,17.31999969482422,15.183985710144043,94000,FANG
2012-11-26,17.299999237060547,17.420000076293945,17.059999465942383,17.260000228881836,15.131383895874023,77400,FANG
2012-11-27,17.06999969482422,17.329999923706055,16.93000030517578,17.229999542236328,15.105088233947754,55800,FANG
2012-11-28,17.450000762939453,17.489999771118164,16.979999542236328,17.25,15.122617721557617,94000,FANG
2012-11-29,17.459999084472656,18.350000381469727,17.200000762939453,18.15999984741211,15.920390129089355,164400,FANG
2012-11-30,18.440000534057617,18.479999542236328,17.770000457763672,18.0,15.78012466430664,44200,FANG
2012-12-03,18.010000228881836,18.5,17.389999389648438,18.100000381469727,15.867794036865234,47600,FANG
2012-12-04,18.229999542236328,18.229999542236328,17.40999984741211,17.829999923706055,15.63109016418457,30100,FANG
2012-12-05,17.579999923706055,18.100000381469727,17.579999923706055,17.979999542236328,15.762592315673828,33000,FANG
2012-12-06,17.760000228881836,17.780000686645508,17.31999969482422,17.6200008392334,15.446990966796875,41900,FANG
2012-12-07,17.68000030517578,17.850000381469727,17.600000381469727,17.75,15.560959815979004,42500,FANG
2012-12-10,17.889999389648438,17.920000076293945,17.360000610351562,17.6200008392334,15.446990966796875,72300,FANG
2012-12-11,17.40999984741211,17.84000015258789,17.200000762939453,17.540000915527344,15.376852989196777,72200,FANG
2012-12-12,17.469999313354492,17.780000686645508,17.469999313354492,17.639999389648438,15.464521408081055,58000,FANG
2012-12-13,17.40999984741211,17.979999542236328,17.290000915527344,17.8799991607666,15.674927711486816,135900,FANG
2012-12-14,17.43000030517578,17.649999618530273,17.25,17.56999969482422,15.403154373168945,44700,FANG
2012-12-17,17.65999984741211,18.5,17.5,17.979999542236328,15.762592315673828,107600,FANG
2012-12-18,17.93000030517578,19.25,17.700000762939453,18.799999237060547,16.481462478637695,142600,FANG
2012-12-19,18.799999237060547,19.889999389648438,18.1299991607666,19.18000030517578,16.814599990844727,192600,FANG
2012-12-20,18.950000762939453,19.020000457763672,18.440000534057617,19.020000457763672,16.67432975769043,200500,FANG
2012-12-21,18.6200008392334,19.18000030517578,17.68000030517578,18.979999542236328,16.639263153076172,1936500,FANG
2012-12-24,19.049999237060547,19.450000762939453,18.010000228881836,18.639999389648438,16.3411922454834,159000,FANG
2012-12-26,18.75,19.0,18.270000457763672,18.649999618530273,16.349964141845703,81300,FANG
2012-12-27,18.56999969482422,19.489999771118164,18.389999389648438,18.540000915527344,16.253528594970703,162100,FANG
2012-12-28,18.40999984741211,18.920000076293945,18.309999465942383,18.780000686645508,16.463930130004883,66400,FANG
2012-12-31,18.739999771118164,19.219999313354492,18.56999969482422,19.1200008392334,16.761999130249023,125600,FANG
2013-01-02,19.459999084472656,19.920000076293945,18.600000381469727,19.239999771118164,16.867202758789062,189700,FANG
2013-01-03,19.239999771118164,19.459999084472656,18.649999618530273,19.139999389648438,16.779531478881836,89100,FANG
2013-01-04,19.25,20.489999771118164,18.969999313354492,20.049999237060547,17.577306747436523,173300,FANG
2013-01-07,19.889999389648438,21.239999771118164,19.639999389648438,20.770000457763672,18.208511352539062,210300,FANG
2013-01-08,20.690000534057617,21.100000381469727,20.3799991607666,20.600000381469727,18.059473037719727,229400,FANG
2013-01-09,20.709999084472656,20.969999313354492,20.399999618530273,20.469999313354492,17.94550895690918,171800,FANG
2013-01-10,20.540000915527344,21.989999771118164,20.34000015258789,21.6299991607666,18.962451934814453,235200,FANG
2013-01-11,21.600000381469727,21.780000686645508,20.549999237060547,21.670000076293945,18.997516632080078,166300,FANG
2013-01-14,21.68000030517578,22.469999313354492,21.68000030517578,21.799999237060547,19.11148452758789,130400,FANG
