fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,25620000000,13110000000,7743000000,10688000000,None,658000000,12354000000,171000000,None,10376000000,448000000,9928000000,None,None,2945000000,753000000,541000000,6812000000,2278000000,229000000,1979000000,None,None,4534000000,None,3610000000,None,3610000000,3610000000,1070000000,826000000,18808000000,5563000000,12768000000,None,782000000
2022-06-30,USD,24994000000,12507000000,10483000000,10483000000,None,572000000,12363000000,175000000,None,10384000000,453000000,9931000000,None,None,None,684000000,545000000,6746000000,2024000000,197000000,1747000000,None,None,4722000000,None,3609000000,None,3609000000,3609000000,980000000,862000000,18248000000,5563000000,12333000000,0,782000000
2022-03-31,USD,25012000000,12486000000,10967000000,10967000000,None,530000000,12237000000,174000000,None,10244000000,445000000,9799000000,None,None,None,556000000,511000000,7181000000,2291000000,207000000,1635000000,None,None,4890000000,None,3608000000,None,3608000000,3608000000,1249000000,907000000,17831000000,5563000000,12053000000,0,780000000
2021-12-31,USD,25056000000,12556000000,10423000000,10423000000,None,972000000,12526000000,169000000,856000000,10246000000,447000000,9799000000,None,None,None,712000000,497000000,7457000000,2411000000,285000000,2218000000,None,None,5258000000,None,3608000000,None,3608000000,3608000000,1008000000,932000000,17599000000,5563000000,12025000000,0,777000000
2021-09-30,USD,23977000000,11211000000,9718000000,9718000000,None,585000000,12417000000,171000000,None,10214000000,449000000,9765000000,None,None,None,681000000,632000000,7027000000,2016000000,248000000,1744000000,None,None,5011000000,None,3607000000,None,3607000000,3607000000,924000000,971000000,16950000000,5563000000,11460000000,0,778000000
2021-06-30,USD,23572000000,10887000000,9209000000,9209000000,None,682000000,12418000000,174000000,None,10214000000,449000000,9765000000,None,None,None,747000000,583000000,7286000000,2253000000,217000000,2158000000,None,None,5033000000,None,3606000000,None,3606000000,3606000000,978000000,916000000,16286000000,5563000000,10821000000,0,777000000
2021-03-31,USD,23425000000,10922000000,9281000000,9281000000,None,773000000,12296000000,192000000,None,10211000000,446000000,9765000000,None,None,None,585000000,643000000,8094000000,3181000000,225000000,2959000000,None,None,4913000000,None,3606000000,None,3606000000,3606000000,1497000000,942000000,15331000000,5563000000,9945000000,0,775000000
2020-12-31,USD,23109000000,10565000000,8647000000,8647000000,None,1052000000,12384000000,209000000,841000000,10216000000,451000000,9765000000,None,None,None,514000000,641000000,8072000000,3100000000,295000000,3389000000,None,1481000000,4972000000,None,3605000000,None,3605000000,3605000000,1116000000,949000000,15037000000,5563000000,9691000000,0,771000000
2020-09-30,USD,21577000000,9002000000,7415000000,7415000000,None,619000000,12430000000,211000000,None,10233000000,469000000,9764000000,None,None,None,570000000,699000000,7195000000,2187000000,224000000,2208000000,None,None,5008000000,None,3604000000,None,3604000000,3604000000,855000000,924000000,14382000000,5563000000,9183000000,0,772000000
2020-06-30,USD,20220000000,7719000000,6338000000,6338000000,None,614000000,12367000000,222000000,None,10247000000,484000000,9763000000,None,None,None,436000000,677000000,6538000000,2557000000,177000000,2422000000,None,None,3981000000,None,2676000000,None,2676000000,2676000000,1158000000,869000000,13682000000,5563000000,8579000000,0,771000000
