fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,12058462000,3140155000,517943000,1850123000,685900000,440802000,8355721000,461112000,None,724676000,325076000,399600000,1527900000,7459169000,1332180000,19122000,None,3604857000,570677000,142746000,76600000,1248000,448000,3044380000,10200000,848000,848000,1197272000,848000,171706000,205091000,8453605000,-178261000,9046530000,3000,29733000
2022-06-30,USD,12682126000,3249697000,596584000,1967659000,657130000,456624000,8860222000,471321000,None,587070000,239747000,347323000,1602500000,8088002000,1371075000,38490000,None,3759529000,613714000,158259000,79900000,1466000,466000,3155986000,10200000,966000,966000,1196943000,966000,212715000,176815000,8922597000,-226340000,9210457000,3000,29794000
2022-03-31,USD,14373698000,3303421000,802316000,2073479000,605492000,470707000,10480612000,485743000,None,592828000,247100000,345728000,1205600000,9689284000,1271163000,28126000,None,4190782000,648331000,160651000,59400000,1504000,504000,3552851000,10400000,1004000,1004000,1196739000,1004000,211586000,180089000,10182916000,-106290000,10137628000,3000,29933000
2021-12-31,USD,17775795000,1989088000,470783000,869918000,572239000,425737000,15787043000,490952000,997616000,601239000,253939000,347300000,840200000,14387006000,399135000,10089000,102669000,4108661000,680938000,141941000,71000000,1489000,36924000,3501485000,10500000,11989000,989000,10514000,11989000,178788000,182191000,13667134000,-106290000,13507241000,3000,29924000
2021-09-30,USD,19953380000,2466286000,859902000,1337098000,588911000,419614000,16903799000,476648000,None,468973000,177073000,291900000,441000000,16230635000,477196000,12413000,None,4621002000,649916000,136398000,67000000,3939000,37801000,3981641000,10600000,3439000,3439000,10600000,3439000,177721000,214291000,15332378000,-106641000,15080854000,3000,29814000
2021-06-30,USD,15117556000,2289093000,732836000,1161398000,598989000,401207000,12247375000,482001000,None,476752000,184852000,291900000,393400000,11580390000,428562000,13236000,None,3522676000,587052000,133457000,66200000,3936000,37344000,2946424000,10800000,3436000,3436000,10779000,3436000,154942000,218742000,11594880000,-149462000,11159475000,3000,29764000
2021-03-31,USD,13933160000,2175317000,673470000,1019868000,605156000,409537000,11182926000,482712000,None,483664000,191764000,291900000,317500000,10503038000,346398000,26325000,None,3324101000,609892000,138494000,66200000,3938000,40973000,2725109000,10900000,3438000,3438000,10901000,3438000,166462000,228870000,10609059000,-149905000,10245426000,3000,29823000
2020-12-31,USD,12972600000,2139835000,662205000,991118000,622253000,420824000,10840863000,491371000,961390000,491413000,199497000,291916000,306000000,9561140000,328913000,10859000,86723000,3092678000,631536000,139451000,60000000,0,38305000,2555942000,11000000,17698000,3598000,12258000,17698000,131102000,196971000,9879940000,-99907000,9268012000,3000,29834000
2020-09-30,USD,12020931000,2323861000,840325000,1154427000,640228000,403741000,9133770000,480949000,None,497221000,205305000,291916000,261300000,8439897000,314102000,10109000,None,3195786000,986657000,132994000,55800000,853736000,461023000,2220229000,11100000,853236000,853236000,12241000,853236000,160903000,182085000,8825145000,-100067000,8428925000,3000,29721000
2020-06-30,USD,10097307000,2132584000,607584000,1031810000,628401000,362554000,7403494000,481430000,None,502867000,211367000,291500000,375500000,6703039000,424226000,5249000,None,2743905000,926895000,None,51000000,853502000,460443000,1828077000,11100000,853002000,853002000,12200000,853002000,147140000,175021000,7353402000,-138037000,7123093000,3000,29652000
2020-03-31,USD,8684359000,2082587000,603551000,1036701000,557029000,382376000,6525633000,486174000,875548000,402417000,138317000,264100000,393200000,5434760000,433150000,8034000,None,2391280000,869254000,None,50900000,887548000,460748000,1533074000,11000000,852608000,852608000,12205000,852608000,127785000,173257000,6293079000,-138402000,6156691000,3000,29865000
2019-12-31,USD,8008859000,2180155000,660672000,1114645000,554007000,392672000,5830565000,499339000,882833000,409625000,145525000,264100000,402900000,4638205000,453973000,10940000,79636000,2253802000,905495000,107014000,45800000,424400000,461537000,254923000,11200000,1292772000,852372000,13579000,1292772000,86840000,160923000,5755057000,-38397000,5470779000,3000,29927000
2019-09-30,USD,7177100000,2047632000,561071000,979248000,587987000,356025000,5058353000,495876000,851488000,411065000,146965000,264100000,370900000,3931715000,418177000,9228000,None,2045924000,434040000,None,45600000,37769000,436031000,785083000,11200000,3569000,3569000,437808000,439600000,113490000,143475000,5131192000,-30443000,4917313000,3000,29831000
2019-06-30,USD,7646900000,2087940000,580684000,981856000,589897000,377904000,5497366000,499180000,850255000,362876000,127476000,235400000,353600000,4417240000,401172000,10303000,None,2160135000,445977000,None,44400000,38000000,435933000,782018000,11300000,3567000,3567000,437680000,439500000,125952000,145347000,5486810000,-58732000,5184511000,3000,29814000
2019-03-31,USD,6862900000,2031643000,455890000,858989000,590438000,391699000,4547280000,502952000,827584000,369882000,139382000,230500000,357600000,3671912000,403099000,20998000,None,1999059000,444306000,None,41100000,3557000,435843000,1362189000,11400000,3557000,3557000,437600000,439400000,127151000,143684000,4863855000,-43731000,4585701000,3000,29801000
2018-12-31,USD,5611100000,2023478000,431526000,844796000,583815000,392443000,3590147000,508690000,818139000,352923000,133123000,219800000,373200000,2655709000,413270000,9615000,70298000,1590737000,450795000,122450000,37300000,0,493000,1209205000,None,441193000,493000,438937000,441193000,101218000,147766000,4020331000,-49129000,3722073000,3000,29878000
2018-09-30,USD,6718662000,2034197000,434517000,860570000,601053000,381526000,4612179000,484323000,811561000,652565000,150662000,501903000,379500000,3474321000,426053000,185488000,None,1818181000,453159000,None,39300000,1772000,1772000,1365019000,None,1772000,1772000,None,1772000,149576000,172271000,4900481000,-217000,4550601000,3000,29863000
2018-06-30,USD,6386223000,1992334000,403006000,818247000,591433000,404091000,4320078000,490249000,799118000,658035000,158035000,500000000,370700000,3170820000,415241000,173003000,None,1747277000,442421000,None,41400000,1721000,1721000,1304880000,None,1721000,1721000,None,1721000,149394000,179174000,4638946000,-217000,4281275000,3000,29814000
2018-03-31,USD,6214912000,1977116000,407272000,762933000,612217000,430361000,4160330000,499708000,821222000,678571000,168212000,510359000,312300000,2981768000,355661000,166045000,None,1726821000,456198000,None,38200000,369000,420000,1270623000,None,369000,369000,None,369000,154087000,190988000,4488091000,-217000,4013232000,3000,29787000
2017-12-31,USD,4273012000,1976649000,383824000,754978000,594804000,464847000,2296363000,493496000,811654000,680213000,174113000,506100000,328000000,1027736000,371154000,10325000,94949000,1342762000,502696000,135182000,36700000,420000,420000,913885000,None,437320000,420000,None,437320000,127288000,183276000,2930250000,-217000,1830439000,3000,29766000
