fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-11-30,USD,2481862000,15747802000,13265940000,10561660000,2593100000,2593042000,None,2704280000,44705000,-7280000,44705000,7280000,-29691000,-28907000,144049000,111238000,2570268000,605318000,7280000,1996300000,2099620000,2577548000,2688786000,1964950000
2022-08-31,USD,4946057000,15423656000,10477599000,10477599000,2268189000,2677868000,None,3913636000,23087000,-12871000,23087000,12871000,-100813000,-33444000,152811000,112472000,2217704000,552576000,12871000,1692385000,1428932000,2230575000,2343047000,1665128000
2022-05-31,USD,2490833000,16158803000,13667970000,10844069000,2603118000,2711616000,None,2823901000,8727000,-12050000,8727000,12050000,-31285000,-8877000,150272000,112285000,2461383000,675308000,12050000,1819316000,1507414000,2473433000,2585718000,1786075000
2022-02-28,USD,1944392000,15046693000,13102301000,10522734000,2061580000,2462379000,None,2579567000,7269000,-11216000,7269000,11216000,-13048000,-7183000,149872000,117188000,2027863000,392921000,11216000,1657529000,1666693000,2039079000,2156267000,1634942000
2021-11-30,USD,2329670000,14965153000,12635483000,10048364000,2434294000,2482495000,None,2587119000,6050000,-11183000,5133000,11183000,-23479000,-23029000,138793000,104624000,2377426000,586402000,11183000,1819730000,1503285000,2388609000,2493233000,1791024000
2021-08-31,USD,4466216000,13419284000,8953068000,8953068000,1958689000,2507527000,None,3707657000,9722000,-12977000,3255000,12977000,4000000,-37629000,134141000,81810000,1896630000,480382000,12977000,1437423000,1257508000,1909607000,1991417000,1416248000
2021-05-31,USD,2024676000,13263795000,11239119000,8859411000,2118656000,2285728000,None,2379708000,4551000,-28739000,4551000,28739000,-13165000,-467000,124502000,93980000,2073855000,524429000,28739000,1569572000,1699107000,2102594000,2196574000,1549426000
2021-02-28,USD,1579769000,12088125000,10508356000,8492893000,1653515000,1941717000,None,2015463000,8407000,-8922000,8407000,8922000,-3789000,109443000,119490000,73746000,1741809000,300950000,8922000,1461493000,1509623000,1750731000,1824477000,1440859000
2020-11-30,USD,1823462000,11762185000,9938723000,7863889000,1890669000,2007627000,None,2074834000,10685000,-8854000,10685000,8854000,-28324000,94367000,133918000,67207000,1965086000,464810000,8854000,1522057000,1582911000,1973940000,2041147000,1500276000
2020-08-31,USD,3440540000,10835271000,7394731000,7394731000,1544703000,1895837000,None,2834058000,7855000,-14069000,6214000,14069000,73597000,244866000,143224000,67610000,1765860000,477931000,14069000,1305424000,1719911000,1779929000,1847539000,1287929000
2020-05-31,USD,3528688000,10991305000,7462617000,7462617000,1712733000,1815955000,None,1878838000,12671000,-4961000,12671000,4961000,-17132000,-39670000,119148000,62883000,1656336000,428134000,4961000,1252639000,1036640000,1661297000,1724180000,1228202000
2020-02-29,USD,3359171000,11141505000,7782334000,7782334000,1488945000,1870226000,None,1926025000,21386000,-8567000,21386000,8567000,-1461000,7792000,122592000,55799000,1492214000,257474000,8567000,1252082000,1212451000,1500781000,1556580000,1234740000
2019-11-30,USD,3647759000,11358958000,7711199000,7711199000,1767263000,1880496000,None,1933868000,27419000,-5474000,27419000,5474000,56619000,11439000,97090000,53372000,1782447000,425479000,5474000,1375168000,1417577000,1787921000,1841293000,1356968000
2019-08-31,USD,3434616000,11055650000,7621034000,7621034000,1571493000,1863123000,None,2714474000,27394000,-7491000,27394000,7491000,23866000,-30644000,118050000,51617000,1545631000,415204000,7491000,1145548000,756359000,1553122000,1604739000,1130427000
2019-05-31,USD,3528298000,11099688000,7571390000,7571390000,1717943000,1810355000,None,1855041000,21402000,-5348000,21402000,5348000,10319000,-29690000,109398000,44686000,1685174000,435658000,5348000,1268649000,1248020000,1690522000,1735208000,1249516000
2019-02-28,USD,3054349000,10454129000,7399780000,7399780000,1386626000,1667723000,None,1708477000,19081000,-5619000,19081000,5619000,28945000,-23834000,110635000,40754000,1359983000,235534000,5619000,1140720000,1135982000,1365602000,1406356000,1124449000
2018-11-30,USD,3297425000,10605546000,7308121000,7308121000,1629012000,1668413000,None,1708506000,19631000,-4505000,None,4505000,-48983000,-33654000,102713000,40093000,1593880000,319160000,4505000,1291324000,1374345000,1598385000,1638478000,1274720000
2018-08-31,USD,3237656000,10503987000,7266331000,7419118000,1469684000,1770460000,790779000,2603988000,22755000,-5153000,None,5153000,179993000,-30672000,108061000,42749000,1437767000,408243000,5153000,1048371000,797054000,1442920000,1485669000,1029524000
2018-05-31,USD,3332015000,10694996000,7362981000,7362981000,1634875000,1699402000,None,1740281000,12687000,-5839000,None,5839000,-84480000,-29165000,101814000,40879000,1597437000,554417000,5839000,1058141000,765585000,1603276000,1644155000,1043020000
2018-02-28,USD,2859540000,9909238000,7049698000,7049698000,1296044000,1565630000,None,1607561000,9459000,-3840000,None,3840000,-56316000,-56866000,107445000,41931000,1188960000,325257000,3840000,919540000,930590000,1192800000,1234731000,863703000
