fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,709980000,1176801000,571647000,466821000,417347000,104826000,187807000,292633000,-2710000,6929000,6929000,6929000,1176801000,6817000,6900000,9316000,424164000,70165000,None,353999000,348189000,417347000,426663000,353999000
2022-06-30,USD,643265000,1051891000,510880000,408626000,362853000,102254000,178158000,280412000,-4424000,4427000,4427000,4427000,1051891000,-533000,6200000,14921000,362320000,63221000,None,299099000,288281000,362853000,381668000,299099000
2022-03-31,USD,553845000,877066000,427073000,323221000,277987000,103852000,172006000,275858000,-7033000,2428000,2428000,2428000,877066000,31480000,5600000,13091000,309467000,37208000,None,272259000,250058000,277987000,324986000,272259000
2021-12-31,USD,522714000,824459000,429992000,301745000,265788000,99047000,157879000,256926000,-7654000,1662000,1662000,1662000,824459000,1500000,4900000,12470000,267288000,27993000,None,239295000,232999000,265788000,281420000,239295000
2021-09-30,USD,478615000,748697000,362310000,270082000,233294000,92228000,153093000,245321000,-7072000,1636000,1636000,1636000,748697000,1346000,4900000,12629000,234640000,10335000,None,224305000,223440000,233294000,248905000,224305000
2021-06-30,USD,454178000,707319000,344661000,253141000,219365000,91520000,143293000,234813000,-6675000,1872000,1872000,1872000,707319000,1719000,4800000,12577000,221084000,24196000,None,196888000,196613000,219365000,235533000,196888000
2021-03-31,USD,425272000,667562000,328783000,242290000,206292000,86493000,132487000,218980000,-5446000,2045000,2045000,2045000,667562000,1575000,4900000,12658000,207867000,27501000,None,180366000,179264000,206292000,222570000,180366000
2020-12-31,USD,414584000,648482000,319997000,233898000,194638000,86099000,133847000,219946000,-4351000,2490000,2490000,2490000,648482000,5542000,5000000,12615000,200180000,17222000,None,182958000,184130000,194638000,215285000,182958000
2020-09-30,USD,384962000,605431000,288987000,220469000,188395000,68518000,128049000,196567000,-3092000,4319000,4319000,4319000,605431000,13224000,4900000,10805000,201619000,33244000,None,168375000,159618000,188395000,216743000,168375000
2020-06-30,USD,344089000,540570000,262037000,196481000,166989000,65556000,111544000,177100000,-1896000,8668000,8668000,8668000,540570000,8256000,5100000,10962000,175245000,30452000,None,144793000,151788000,166989000,194875000,144793000
2020-03-31,USD,338251000,523029000,260213000,184778000,149662000,75435000,113154000,188589000,-1042000,11662000,11662000,11662000,523029000,12157000,5200000,10208000,161819000,23388000,None,138431000,139116000,149662000,183689000,138431000
2019-12-31,USD,356303000,552546000,266494000,196243000,175989000,70251000,110063000,180314000,739000,12693000,12693000,0,552546000,11183000,4700000,7901000,187172000,-73520000,None,260692000,260634000,175989000,207766000,260692000
2019-09-30,USD,417274000,658715000,307077000,237141000,228606000,69936000,118732000,188668000,1772000,0,13446000,0,658715000,19169000,4800000,8191000,247775000,38880000,0,208895000,207061000,247775000,255966000,208895000
2019-06-30,USD,390191000,608321000,287189000,218130000,206837000,69059000,114295000,183354000,2191000,0,13107000,0,608321000,13811000,4800000,8395000,220648000,31397000,0,189251000,191866000,220648000,229043000,189251000
2019-03-31,USD,380570000,595424000,281413000,214854000,194342000,66559000,119669000,186228000,2069000,0,13048000,0,595424000,12333000,4700000,8362000,206675000,5646000,0,201029000,204443000,206675000,215037000,201029000
2018-12-31,USD,374992000,595726000,283645000,220734000,193642000,62911000,118439000,181350000,1497000,-661000,None,661000,595726000,5509000,5600000,9231000,198490000,28168000,661000,170322000,170770000,199151000,208382000,170322000
2018-09-30,USD,361583000,562636000,264950000,201726000,180770000,63224000,117589000,180813000,1080000,-673000,None,673000,563309000,9292000,5400000,7112000,189389000,20865000,673000,168524000,168633000,190062000,197174000,168524000
2018-06-30,USD,333883000,519165000,250570000,185962000,-239803000,64608000,104078000,573686000,753000,-680000,None,680000,519845000,-1489000,5400000,5631000,-241972000,-86703000,680000,-155269000,-156194000,-241292000,-235661000,-155269000
2018-03-31,USD,302919000,472489000,169570000,169570000,138738000,61819000,102362000,164181000,30000,-687000,None,687000,472489000,4843000,5300000,5697000,142894000,-1644000,687000,144538000,142850000,143581000,149278000,144538000
2017-12-31,USD,307165000,467867000,160702000,160702000,139388000,60597000,107180000,167777000,-346000,-741000,None,741000,467867000,2988000,5200000,5285000,141635000,37802000,741000,103833000,102970000,142376000,147661000,103833000
