fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,506626000,841661000,335035000,335035000,244828000,213785000,48013000,261798000,None,-10998000,353000,10998000,841661000,353000,None,28547000,234183000,53245000,10998000,180938000,167749000,245181000,273728000,180938000
2022-06-30,USD,514032000,860546000,346514000,346514000,179066000,211745000,123221000,334966000,None,-8317000,334000,8317000,860546000,334000,None,28122000,171083000,39104000,8317000,131979000,111622000,179400000,207522000,131979000
2022-03-31,USD,498753000,836549000,337796000,337796000,248344000,210241000,40168000,250409000,None,-6996000,143000,6996000,836549000,143000,None,26511000,241491000,47526000,6996000,193965000,200101000,248487000,274998000,193965000
2021-12-31,USD,456421000,801090000,344669000,344669000,199191000,211924000,45306000,361706000,None,-7477000,169000,7477000,798990000,169000,None,27695000,191883000,29112000,7477000,162771000,161344000,199360000,227055000,162771000
2021-09-30,USD,472921000,810421000,337500000,337500000,225962000,206532000,40427000,246959000,None,-7134000,122000,7134000,810421000,122000,None,26467000,219007000,43772000,7134000,175178000,171569000,226141000,252608000,175235000
2021-06-30,USD,489308000,826142000,336834000,336834000,259253000,192358000,37697000,230055000,None,-7613000,91000,7613000,826142000,91000,None,25377000,251707000,49125000,7613000,202606000,213727000,259320000,284697000,202582000
2021-03-31,USD,470782000,777707000,306925000,306925000,247622000,185581000,37579000,223160000,None,-7584000,52000,7584000,777707000,52000,None,25057000,240058000,35801000,7584000,204289000,198336000,247642000,272699000,204257000
2020-12-31,USD,409502000,720938000,311436000,311436000,185095000,185630000,38777000,325756000,None,-7828000,169000,7828000,721538000,169000,None,24561000,177268000,2478000,7828000,174958000,183100000,185096000,209657000,174790000
2020-09-30,USD,422606000,721789000,299183000,299183000,171856000,213233000,37517000,250750000,None,-8110000,208000,8110000,721789000,208000,None,24651000,163852000,17633000,8110000,146321000,141326000,171962000,196613000,146219000
2020-06-30,USD,379342000,637592000,258250000,258250000,193248000,154449000,31645000,186094000,None,-9495000,69000,9495000,637592000,69000,None,23582000,183766000,34826000,9495000,148996000,147154000,193261000,216843000,148940000
2020-03-31,USD,359590000,626336000,266746000,266746000,144325000,181955000,33310000,215265000,None,-7692000,140000,7692000,626336000,140000,None,23204000,136744000,24917000,7692000,111856000,102763000,144436000,167640000,111827000
2019-12-31,USD,331149000,605446000,274297000,274297000,115631000,180358000,35160000,305043000,None,-7393000,268000,7393000,605446000,268000,None,22589000,108458000,17962000,7393000,115631000,89879000,115851000,138440000,90496000
2019-09-30,USD,344950000,605303000,260353000,260353000,139802000,170888000,34260000,205148000,None,-7090000,86000,7090000,605303000,86000,None,22446000,132797000,23960000,7090000,108838000,103855000,139887000,162333000,108837000
2019-06-30,USD,357853000,620103000,262250000,262250000,164275000,161319000,32259000,193578000,None,-8186000,33000,8186000,620103000,33000,None,21621000,156127000,30421000,8186000,125701000,125138000,164313000,185934000,125706000
2019-03-31,USD,331597000,576056000,244459000,244459000,133138000,166945000,31514000,198459000,None,-8386000,8346000,8386000,576056000,40000,None,21355000,124764000,22083000,8386000,102709000,104457000,133150000,154505000,102681000
2018-12-31,USD,300361000,549386000,249025000,249025000,115347000,154876000,30138000,185014000,None,-8560000,None,8560000,549386000,258000,None,20604000,107006000,21368000,8560000,115347000,86034000,115566000,136170000,85638000
2018-09-30,USD,305643000,545448000,239805000,239805000,117350000,159101000,29192000,188293000,None,-8453000,None,8453000,545448000,142000,None,20878000,109076000,15825000,8453000,93214000,93623000,117529000,138407000,93251000
2018-06-30,USD,332439000,580752000,248313000,248313000,145594000,157335000,29510000,186845000,None,-8457000,None,8457000,1161504000,172000,None,20892000,137320000,28629000,8457000,108680000,100338000,145777000,166669000,108691000
2018-03-31,USD,303099000,537656000,234557000,234557000,113044000,161032000,29023000,190055000,None,-9274000,None,9274000,1075312000,579000,None,20804000,104324000,14873000,9274000,89476000,91715000,113598000,134402000,89451000
2017-12-31,USD,272474000,506121000,233647000,233647000,97808000,145857000,28809000,257948000,None,-9717000,None,9717000,506121000,1595000,None,21520000,89653000,51396000,9717000,97808000,36435000,99370000,120890000,38257000
