fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-01-31,USD,143754000000,572754000000,429000000000,429000000000,25942000000,117812000000,None,118810000000,158000000,-1836000000,70000000,1906000000,564929000000,-5410000000,None,565000000,18429000000,4756000000,4306000000,13940000000,16673000000,25942000000,20900000000,13673000000
2021-01-31,USD,138836000000,559151000000,420315000000,420315000000,22548000000,116288000000,None,125272000000,121000000,-2194000000,80000000,2274000000,546832000000,210000000,None,583000000,20368000000,6858000000,2274000000,13706000000,14549000000,22548000000,23225000000,13510000000
2020-01-31,USD,129359000000,523964000000,394605000000,394605000000,20568000000,108791000000,None,109986000000,189000000,-2410000000,158000000,2568000000,519911000000,1958000000,None,480000000,19796000000,4915000000,2568000000,15201000000,13618000000,20568000000,22844000000,14881000000
2019-01-31,USD,129104000000,514405000000,385301000000,385301000000,21957000000,107147000000,None,122675000000,217000000,-2129000000,217000000,2346000000,505479000000,-8368000000,None,10678000000,10951000000,4281000000,2346000000,6670000000,6745000000,21957000000,23975000000,6670000000
2018-01-31,USD,126947000000,500343000000,373396000000,373396000000,20437000000,106510000000,None,119746000000,152000000,-2178000000,152000000,2330000000,-3136000000,-3136000000,None,10529000000,14462000000,4600000000,5466000000,9862000000,13913000000,20437000000,27321000000,9862000000
