fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,7077700000,1435300000,308700000,308700000,391100000,566100000,5642400000,221000000,None,4548800000,511700000,4037100000,None,None,None,169400000,301700000,3232900000,1445000000,194800000,1273600000,343600000,893600000,1787900000,103900000,694600000,343600000,1244600000,1588200000,205400000,144000000,3844800000,None,2152000000,200000,246600000
2022-06-30,USD,6919500000,1475000000,350100000,350100000,371700000,None,5444500000,228500000,None,432900000,432900000,3886000000,None,None,None,163900000,299900000,3025000000,1449500000,191700000,685200000,None,300000000,1575500000,114400000,994100000,300000000,994100000,1294100000,190200000,141700000,3894500000,None,2145700000,200000,247600000
2022-03-31,USD,7177400000,1565500000,357200000,357200000,401000000,None,5611900000,235000000,None,468700000,468700000,3971000000,None,None,None,151600000,295400000,3189500000,1247000000,213300000,703900000,None,None,1942500000,127800000,1293700000,None,None,1293700000,266400000,147700000,3987900000,None,2170300000,300000,250100000
2021-12-31,USD,7099600000,1450600000,325700000,325700000,363300000,664300000,5708700000,233200000,363000000,4488100000,506600000,3981500000,None,None,None,136800000,284700000,3154900000,1188600000,207300000,1263600000,0,0,1966300000,121400000,1293200000,0,1293200000,1293200000,201500000,151100000,3944700000,None,2170500000,300000,250900000
2021-09-30,USD,7003400000,1560500000,513200000,513200000,323400000,None,5442900000,228500000,None,473500000,473500000,3823600000,None,None,None,143400000,274200000,3121600000,1141200000,193400000,589000000,None,29100000,1980400000,128500000,1292800000,29100000,None,1321900000,207500000,149700000,3881800000,None,2107700000,300000,251000000
2021-06-30,USD,6962200000,1494500000,484400000,484400000,298500000,None,5467700000,229300000,None,508300000,508300000,3846800000,None,None,None,128400000,264200000,3123600000,1168500000,181400000,606100000,None,89100000,1955100000,96800000,1292300000,89100000,None,1381400000,181300000,153100000,3838600000,None,2077200000,300000,251600000
2021-03-31,USD,6780500000,1260000000,264600000,264600000,298700000,None,5520500000,251600000,None,543000000,543000000,3848000000,None,None,None,120100000,254100000,3106900000,1151600000,157900000,618900000,None,97500000,1955300000,101900000,1291900000,97500000,None,1389400000,189600000,150000000,3673600000,None,1961800000,300000,250900000
2020-12-31,USD,6876900000,1281400000,237700000,237700000,301700000,620500000,5646800000,251800000,346300000,4456600000,580100000,3876500000,None,None,None,121500000,248000000,3278300000,1311300000,143200000,1227600000,255800000,255800000,675600000,109200000,1291400000,255800000,1291400000,1547200000,185000000,150600000,3596900000,None,1893400000,300000,250800000
2020-09-30,USD,6624300000,1100600000,184000000,184000000,318500000,None,5523700000,251600000,None,610100000,610100000,3837400000,None,None,None,109200000,236900000,3273000000,1191500000,131400000,501600000,None,279600000,2081500000,111500000,1390600000,279600000,None,1670200000,182600000,151800000,3350000000,None,1732000000,300000,250200000
2020-06-30,USD,6645000000,1120000000,196400000,196400000,338600000,None,5525000000,249800000,None,645300000,645300000,3807500000,None,None,None,106200000,224600000,3431900000,1170500000,128900000,531000000,None,10500000,2262600000,112100000,1832700000,268200000,1564500000,1843200000,157600000,156000000,3211900000,None,1672400000,200000,250200000
2020-03-31,USD,6705700000,1192600000,216800000,216800000,327200000,None,5513100000,244800000,None,681200000,681200000,3783600000,None,None,None,102000000,207600000,3603400000,1226900000,145400000,551500000,None,10300000,2377500000,104900000,1975400000,280700000,1694700000,1985700000,192300000,144400000,3101300000,None,1615400000,200000,249700000
2019-12-31,USD,6640700000,1211800000,189200000,189200000,312100000,608200000,5009600000,241400000,316200000,4359300000,678700000,3680600000,None,None,None,102300000,212400000,3520300000,1190300000,159300000,1083800000,219000000,219000000,2330000000,114100000,1624200000,219000000,1624200000,1843200000,198100000,152900000,3119000000,None,1602800000,200000,249900000
