fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-11-30,USD,85591000000,18217000000,4646000000,4646000000,655000000,11644000000,67374000000,39721000000,38811000000,6377000000,None,6377000000,None,None,None,1927000000,3903000000,61476000000,14039000000,3989000000,15000000,172000000,2670000000,47437000000,17788000000,20076000000,172000000,None,38036000000,7380000000,662000000,24115000000,11576000000,33557000000,32000000,255000000
2022-08-31,USD,85826000000,19606000000,6850000000,6850000000,647000000,11055000000,66220000000,38806000000,37906000000,6316000000,None,6316000000,None,None,None,1054000000,3879000000,60686000000,13765000000,4167000000,14000000,139000000,2609000000,46921000000,17588000000,19918000000,139000000,None,37645000000,6989000000,654000000,25140000000,10389000000,33060000000,32000000,259000000
2022-05-31,USD,85994000000,20365000000,6897000000,6897000000,637000000,11863000000,65629000000,38091000000,37184000000,6845000000,301000000,6544000000,None,None,None,968000000,4381000000,61055000000,14274000000,4030000000,8000000,82000000,2525000000,46781000000,436000000,19796000000,50000000,None,19796000000,7187000000,682000000,24939000000,10484000000,32782000000,32000000,260000000
2022-02-28,USD,84108000000,19466000000,6065000000,6065000000,611000000,11668000000,64642000000,37376000000,36770000000,6755000000,None,6755000000,None,None,None,1122000000,3906000000,59582000000,13990000000,4187000000,8000000,116000000,2511000000,45592000000,16845000000,20393000000,116000000,None,37354000000,7292000000,721000000,24526000000,10530000000,32225000000,32000000,261000000
2021-11-30,USD,84247000000,20747000000,6833000000,6833000000,594000000,12197000000,63500000000,37153000000,35821000000,6702000000,None,6702000000,None,None,None,1123000000,3627000000,59307000000,13884000000,4190000000,9000000,117000000,2488000000,42829000000,16326000000,20386000000,117000000,None,36829000000,7206000000,973000000,24940000000,9075000000,31307000000,32000000,265000000
2021-08-31,USD,82048000000,19546000000,6853000000,6853000000,577000000,11125000000,62502000000,36481000000,35061000000,6843000000,None,6843000000,None,None,None,991000000,3764000000,57727000000,12910000000,3822000000,11000000,125000000,2388000000,42333000000,15645000000,20554000000,125000000,None,36324000000,6700000000,977000000,24321000000,8902000000,30462000000,32000000,266000000
2021-05-31,USD,82777000000,20580000000,7087000000,7087000000,587000000,12069000000,62197000000,35752000000,34325000000,7314000000,322000000,6992000000,None,None,24168000000,837000000,4070000000,58609000000,13660000000,3841000000,9000000,146000000,2354000000,42519000000,429000000,19422000000,50000000,None,19422000000,7465000000,983000000,24168000000,8430000000,29817000000,32000000,267000000
2021-02-28,USD,82793000000,21710000000,8856000000,8856000000,583000000,11481000000,61083000000,34990000000,33713000000,6977000000,None,6977000000,None,None,21981000000,-9127000000,4152000000,60812000000,13566000000,3990000000,9000000,646000000,0,44932000000,15123000000,22797000000,646000000,None,3425000000,3234000000,809000000,21981000000,8656000000,27924000000,32000000,265000000
2020-11-30,USD,81156000000,21265000000,8339000000,8339000000,587000000,11417000000,59891000000,34610000000,32904000000,6702000000,None,6702000000,None,None,21039000000,922000000,3734000000,60117000000,12115000000,3733000000,9000000,97000000,0,45752000000,15132000000,23221000000,97000000,None,25441000000,6162000000,963000000,21039000000,8703000000,27208000000,32000000,264000000
2020-08-31,USD,77648000000,18903000000,6954000000,6954000000,593000000,10508000000,58745000000,34262000000,32184000000,6633000000,None,6633000000,None,None,None,848000000,3354000000,58186000000,11195000000,3339000000,9000000,87000000,0,44844000000,14738000000,23204000000,87000000,None,25315000000,5745000000,719000000,19462000000,9033000000,26108000000,32000000,262000000
2020-05-31,USD,73537000000,16383000000,4881000000,4881000000,572000000,10102000000,57154000000,33608000000,31416000000,6694000000,322000000,6372000000,None,None,None,828000000,3257000000,55242000000,10344000000,3269000000,10000000,51000000,1974000000,30599000000,434000000,21518000000,51000000,0,21518000000,5101000000,466000000,18295000000,9162000000,25216000000,32000000,261000000
2020-02-29,USD,70014000000,12541000000,1766000000,1766000000,568000000,9323000000,57937000000,33306000000,30999000000,6814000000,None,6814000000,None,None,None,884000000,3372000000,51183000000,10325000000,3193000000,10000000,335000000,300000000,40858000000,437000000,6552000000,335000000,6552000000,6852000000,4895000000,454000000,18831000000,9207000000,25569000000,32000000,261000000
2019-11-30,USD,69954000000,13198000000,2031000000,2031000000,576000000,9709000000,56855000000,32408000000,30307000000,6861000000,None,6861000000,None,None,None,882000000,3390000000,51295000000,10547000000,3283000000,10000000,166000000,150000000,40748000000,92000000,6703000000,150000000,6703000000,6853000000,5170000000,476000000,18659000000,9225000000,25431000000,32000000,261000000
2019-08-31,USD,68452000000,13017000000,2389000000,2389000000,574000000,9312000000,41616000000,31610000000,29826000000,6821000000,None,6821000000,None,None,None,742000000,3185000000,50286000000,9935000000,3179000000,None,35000000,1931000000,40351000000,94000000,6535000000,35000000,6535000000,6535000000,4825000000,479000000,18166000000,9253000000,25048000000,32000000,260000000
2019-05-31,USD,54403000000,13086000000,2319000000,2319000000,553000000,9116000000,41317000000,30429000000,29082000000,7300000000,416000000,6884000000,None,None,None,1098000000,4004000000,36646000000,9013000000,3030000000,11000000,964000000,964000000,27633000000,None,17518000000,964000000,8195000000,17518000000,5019000000,670000000,17757000000,9289000000,24648000000,32000000,262000000
2019-02-28,USD,54464000000,13500000000,2872000000,2872000000,546000000,9037000000,40964000000,29768000000,28396000000,6916000000,None,6916000000,None,None,None,1045000000,4280000000,34570000000,9256000000,3156000000,None,1198000000,225000000,25314000000,None,5110000000,973000000,5110000000,5335000000,4902000000,547000000,19894000000,9260000000,26650000000,32000000,261000000
2018-11-30,USD,53289000000,13438000000,2123000000,2123000000,522000000,9573000000,39851000000,29387000000,28114000000,6908000000,6908000000,6908000000,None,None,None,1220000000,3556000000,33995000000,9496000000,3400000000,None,892000000,250000000,24499000000,None,16900000000,642000000,16200000000,17150000000,5204000000,526000000,19294000000,9186000000,26080000000,32000000,262000000
