fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1464429000,5651707000,4187278000,4187278000,1219844000,237749000,None,244585000,None,-25347000,None,25347000,5438747000,13975000,None,6836000,1204322000,289997000,25347000,918475000,916576000,1219844000,1236505000,914325000
2022-06-30,USD,1883342000,6212878000,4329536000,4329536000,1618063000,258119000,None,265279000,None,-25667000,None,25667000,5964503000,4021000,None,7160000,1591319000,381765000,25667000,1214652000,1195259000,1618063000,1624146000,1209554000
2022-03-31,USD,1782513000,5569902000,3787389000,3787389000,1494867000,280484000,None,287646000,None,-16669000,None,16669000,5410801000,-20468000,None,7162000,1454307000,350376000,16669000,1107354000,1115318000,1494867000,1478138000,1103931000
2021-12-31,USD,1761837000,5310657000,3548820000,3548820000,1429126000,405733000,None,412911000,None,-12338000,None,12338000,5304086000,-7940000,None,7178000,1403656000,313151000,12338000,1095697000,1077831000,1429126000,1423172000,1090505000
2021-09-30,USD,1600629000,5088288000,3487659000,3487659000,1322045000,271406000,None,278584000,None,-12704000,None,12704000,5081476000,-6776000,None,7178000,1293169000,302406000,12704000,1000159000,969002000,1322045000,1313051000,990763000
2021-06-30,USD,1199692000,4465308000,3265616000,3265616000,955735000,236519000,None,243957000,None,-14898000,None,14898000,4453556000,-10039000,None,7438000,920886000,218595000,14898000,712203000,728968000,955735000,943222000,702291000
2021-03-31,USD,800266000,3544597000,2744331000,2744331000,594199000,198629000,None,206067000,None,-17269000,None,17269000,3537625000,-10071000,None,7438000,558611000,128104000,17269000,438755000,434272000,594199000,583318000,430507000
2020-12-31,USD,442253000,2601245000,2158992000,2158992000,258750000,207122000,None,234203000,None,-20206000,None,20206000,2595959000,-17727000,None,7672000,220817000,23867000,20206000,258750000,189650000,258750000,248695000,196950000
2020-09-30,USD,292815000,2330832000,2038017000,2038017000,155856000,130013000,None,136959000,None,-18950000,None,18950000,2327224000,-3546000,None,6946000,129226000,29083000,18950000,104277000,100022000,155856000,155122000,100143000
2020-06-30,USD,284431000,2094305000,1809874000,1809874000,158850000,118391000,None,125581000,None,-27702000,27702000,27702000,2092964000,-28103000,None,7190000,99776000,24280000,27702000,78765000,75682000,158850000,134668000,75496000
2020-03-31,USD,415229000,2575100000,2159871000,2159871000,273686000,134352000,None,141543000,None,-28019000,28019000,28019000,2571544000,2589000,None,7191000,244760000,57420000,28019000,190836000,187377000,273686000,279970000,187340000
2019-12-31,USD,316409000,2350196000,2033787000,2033787000,181961000,148171000,None,157018000,None,-32322000,32322000,32322000,2347003000,424000,None,8847000,150063000,26344000,32322000,181961000,121379000,181961000,191232000,123719000
2019-09-30,USD,359839000,2526845000,2167006000,2167006000,228045000,131794000,None,138498000,None,-31339000,31339000,31339000,2523279000,4545000,None,6704000,199691000,48643000,31339000,152608000,151009000,228045000,237734000,151048000
2019-06-30,USD,421166000,2770515000,2349349000,2349349000,285032000,136134000,None,143147000,None,-32321000,32321000,32321000,2766364000,4249000,None,7013000,254516000,60214000,32321000,196746000,194250000,285032000,293850000,194302000
2019-03-31,USD,433570000,2817435000,2383865000,2383865000,291842000,141728000,None,148741000,None,-31122000,None,31122000,2814486000,6343000,None,7013000,266564000,62236000,31122000,204827000,204157000,291842000,304699000,204328000
2018-12-31,USD,521235000,2903892000,2382657000,2382657000,365553000,155682000,None,163116000,None,-31652000,None,31652000,2899584000,7384000,None,7434000,341285000,71433000,31652000,365553000,270347000,365553000,380371000,269852000
2018-09-30,USD,686081000,3223547000,2537466000,2537466000,531572000,154509000,None,161100000,None,-31560000,None,31560000,3220891000,7103000,None,6591000,507584000,109209000,31560000,397906000,398438000,531572000,545735000,398375000
2018-06-30,USD,652082000,3090525000,2438443000,2438443000,501887000,150195000,None,157024000,None,-31512000,None,31512000,3083822000,5035000,None,6829000,475287000,112838000,31512000,362572000,362344000,501887000,513628000,362449000
2018-03-31,USD,463416000,2603875000,2140459000,2140459000,323397000,140019000,None,146945000,None,-31896000,None,31896000,2597312000,4463000,None,6926000,298040000,70489000,31896000,225475000,227551000,323397000,336862000,227551000
2017-12-31,USD,320824000,2336479000,2015655000,2015655000,195947000,124877000,None,131950000,None,-32380000,None,32380000,None,-2215000,None,7073000,161352000,-141819000,32380000,195947000,304733000,195947000,200805000,303171000
