fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2020-09-30,USD,1001263000,1001263000,None,None,1077739000,389989000,None,-36262000,None,830280000,961976000,131696000,170983000,None,None,-36262000,364515000,71378000,131696000,1006361000,290105000,1077739000,1041477000,293137000
2020-06-30,USD,918981000,918981000,None,None,918981000,361141000,None,76476000,None,787412000,943424000,156012000,131569000,None,None,76476000,318406000,61638000,156012000,857343000,266647000,918981000,995457000,256768000
2020-03-31,USD,916176000,916176000,None,None,879023000,377864000,None,37153000,None,752132000,956121000,203989000,164044000,None,None,37153000,271789000,53103000,203989000,825920000,230867000,879023000,916176000,218686000
2019-12-31,USD,877463000,877463000,None,None,753176000,343685000,None,36693000,None,720118000,936954000,216836000,157345000,None,None,36693000,309039000,62709000,216836000,690467000,241631000,753176000,789869000,246330000
2019-09-30,USD,837192000,837192000,None,None,892118000,328042000,None,32668000,None,694985000,909776000,214791000,142207000,None,None,32668000,286531000,51687000,214791000,840431000,244653000,892118000,924786000,234844000
2019-06-30,USD,819376000,819376000,None,None,819376000,318220000,None,28491000,None,674026000,885732000,211706000,145350000,None,None,28491000,269322000,46758000,211706000,772618000,236042000,819376000,847867000,222564000
2019-03-31,USD,807356000,807356000,None,None,780921000,327247000,None,26435000,None,675038000,847017000,171979000,132318000,None,None,26435000,268344000,41753000,171979000,739168000,232517000,780921000,807356000,226591000
2018-12-31,USD,810750000,810750000,186541000,186541000,783731000,296389000,None,27019000,None,667203000,828655000,161452000,143547000,None,None,27019000,287079000,55661000,161452000,728070000,233440000,783731000,810750000,231418000
2018-09-30,USD,768829000,768829000,164217000,164217000,743781000,302960000,None,25048000,None,634454000,780038000,145584000,134375000,None,None,25048000,266197000,52651000,145584000,691130000,209842000,743781000,768829000,213546000
2018-06-30,USD,744114000,744114000,142116000,142116000,744114000,292640000,None,615000000,None,611693000,734439000,122746000,132421000,None,None,23560000,252187000,42406000,122746000,701708000,206384000,744114000,767674000,209781000
2018-03-31,USD,720860000,720860000,113716000,113716000,698909000,296847000,None,21951000,None,587758000,688474000,100716000,133102000,None,None,21951000,246279000,47196000,100716000,651713000,189801000,698909000,720860000,199083000
2017-12-31,USD,1891570000,683071000,110982000,110982000,1484089000,270637000,None,557000000,None,568861000,662801000,93940000,130297000,None,None,24045000,236573000,42296000,None,557651000,189887000,330513000,354558000,194277000
2017-09-30,USD,None,None,None,None,None,None,None,None,None,550953000,637167000,86214000,119333000,None,None,19901000,241814000,41805000,None,None,198377000,328028000,347929000,200009000
2017-06-30,USD,None,None,None,None,None,None,None,None,None,531964000,599155000,67191000,109372000,None,None,14692000,220298000,33698000,None,None,185033000,287489000,302181000,186600000
2017-03-31,USD,None,None,None,None,None,None,None,None,None,490597000,None,None,101459000,None,None,17047000,213517000,36743000,None,None,174184000,None,None,176774000
