fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,63081000000,46448000000,2916000000,3168000000,19876000000,20109000000,16633000000,2071000000,None,11111000000,1872000000,9239000000,None,None,252000000,3547000000,1903000000,66364000000,48357000000,41003000000,None,800000000,1084000000,15973000000,1599000000,4813000000,800000000,None,7212000000,6270000000,1541000000,-1767000000,18844000000,10579000000,3000000,143100000
2022-06-30,USD,62295000000,45383000000,2233000000,2233000000,19505000000,19900000000,16912000000,2083000000,None,11344000000,1976000000,9368000000,None,None,None,3745000000,1887000000,65676000000,47201000000,39708000000,None,799000000,1092000000,16566000000,1657000000,4976000000,799000000,None,7432000000,6401000000,1553000000,-2004000000,18141000000,9732000000,3000000,144200000
2022-03-31,USD,63298000000,46231000000,3532000000,3878000000,18702000000,18583000000,17470000000,2092000000,1994000000,11510000000,2059000000,9451000000,None,None,346000000,5414000000,1917000000,68514000000,48466000000,38086000000,None,799000000,1096000000,16624000000,185000000,5879000000,774000000,None,5879000000,9284000000,1540000000,-2272000000,17045000000,9030000000,2000000,147200000
2021-12-31,USD,63708000000,46498000000,2754000000,3112000000,19024000000,18355000000,17210000000,2064000000,None,11592000000,2130000000,9462000000,None,None,358000000,6365000000,1973000000,66533000000,47452000000,37183000000,None,810000000,372000000,17043000000,1685000000,5518000000,438000000,5518000000,372000000,9165000000,1612000000,-1274000000,15766000000,8734000000,2000000,151600000
2021-09-30,USD,63601000000,45580000000,2151000000,2508000000,19342000000,20140000000,18021000000,2222000000,None,11858000000,2385000000,9473000000,None,None,357000000,3947000000,2173000000,65897000000,46075000000,38922000000,None,39000000,387000000,17613000000,1953000000,5946000000,39000000,5946000000,7938000000,6766000000,1564000000,-571000000,15031000000,8812000000,2000000,154100000
2021-06-30,USD,62894000000,43350000000,2423000000,2423000000,20016000000,20198000000,19544000000,2549000000,None,12317000000,2797000000,9520000000,None,None,None,713000000,2607000000,65201000000,43835000000,38389000000,None,752000000,1144000000,19097000000,2280000000,6424000000,752000000,None,9456000000,4302000000,1748000000,-529000000,14579000000,8618000000,2000000,156200000
2021-03-31,USD,65015000000,45382000000,6278000000,6547000000,19246000000,19181000000,20055000000,2581000000,2214000000,12371000000,2878000000,9493000000,269000000,None,269000000,677000000,2581000000,67832000000,44103000000,38975000000,None,742000000,0,19466000000,206000000,7148000000,720000000,6406000000,7148000000,3996000000,1715000000,-21000000,13670000000,8202000000,2000000,158800000
2020-12-31,USD,61845000000,42368000000,3577000000,3844000000,19211000000,18877000000,19477000000,2518000000,None,12491000000,2980000000,9511000000,267000000,None,267000000,703000000,2513000000,62846000000,41930000000,36509000000,None,929000000,152000000,18900000000,2131000000,6467000000,777000000,None,152000000,4108000000,1846000000,-477000000,13418000000,7595000000,2000000,159500000
2020-09-30,USD,61558000000,42345000000,3091000000,3326000000,18435000000,19285000000,19213000000,2471000000,None,12444000000,3030000000,9414000000,235000000,None,235000000,1534000000,2403000000,55668000000,42724000000,36255000000,None,1760000000,2127000000,11479000000,2036000000,5848000000,1760000000,5848000000,9644000000,4342000000,1669000000,5890000000,13185000000,13890000000,2000000,162000000
2020-06-30,USD,57666000000,38682000000,2613000000,2613000000,16607000000,17768000000,18984000000,2392000000,None,12509000000,3090000000,9419000000,None,None,None,1694000000,2226000000,52220000000,38600000000,33209000000,None,1053000000,1411000000,11999000000,1985000000,6395000000,1053000000,6395000000,9433000000,3980000000,1703000000,5446000000,12916000000,13384000000,2000000,162000000
