fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,11106000000,5476000000,1248000000,3956000000,None,898000000,5860000000,914000000,936000000,1028000000,234000000,794000000,4455000000,1747000000,2708000000,622000000,336000000,6583000000,4432000000,195000000,3554000000,None,89000000,2151000000,640000000,1485000000,0,1485000000,1485000000,657000000,52000000,4523000000,None,188000000,0,202045000
2022-06-30,USD,11102000000,5332000000,1664000000,3834000000,None,853000000,6001000000,876000000,901000000,1060000000,257000000,803000000,4009000000,1839000000,2170000000,645000000,340000000,6908000000,4743000000,265000000,3744000000,None,87000000,2165000000,659000000,1485000000,0,1485000000,1485000000,705000000,50000000,4194000000,None,108000000,0,200955000
2022-03-31,USD,10993000000,5442000000,2252000000,4014000000,None,824000000,5746000000,798000000,875000000,1040000000,266000000,774000000,3441000000,1679000000,1762000000,604000000,305000000,6996000000,4852000000,166000000,3907000000,88000000,175000000,2144000000,635000000,1484000000,88000000,1484000000,1484000000,661000000,55000000,3997000000,None,88000000,0,200500000
2021-12-31,USD,10798000000,5220000000,1728000000,3304000000,None,1390000000,5677000000,766000000,825000000,1064000000,287000000,777000000,3305000000,1729000000,1576000000,526000000,212000000,7103000000,4949000000,89000000,3899000000,92000000,174000000,2154000000,638000000,1484000000,92000000,1484000000,1484000000,749000000,51000000,3695000000,None,-4000000,0,199600000
2021-09-30,USD,9478000000,4288000000,1400000000,3031000000,None,776000000,5254000000,740000000,766000000,1072000000,302000000,770000000,3079000000,1448000000,1631000000,481000000,170000000,5944000000,3792000000,64000000,3002000000,93000000,175000000,2152000000,650000000,1484000000,93000000,1484000000,2227000000,604000000,47000000,3534000000,None,-30000000,0,199000000
2021-06-30,USD,9187000000,4225000000,1362000000,2984000000,None,781000000,5006000000,732000000,714000000,1103000000,310000000,793000000,3016000000,1394000000,1622000000,460000000,152000000,5912000000,3908000000,98000000,3072000000,99000000,179000000,2004000000,507000000,1483000000,99000000,1483000000,2089000000,608000000,45000000,3275000000,None,-93000000,0,198100000
2021-03-31,USD,8822000000,4524000000,1821000000,3456000000,None,645000000,4335000000,693000000,657000000,582000000,221000000,361000000,3020000000,1385000000,1635000000,423000000,106000000,5785000000,3664000000,109000000,3044000000,None,77000000,2121000000,497000000,1611000000,None,1611000000,2108000000,484000000,40000000,3037000000,None,-152000000,0,197400000
2020-12-31,USD,8715000000,4522000000,1677000000,3092036000,None,1009415000,4221215000,660000000,632000000,394000000,153000000,241000000,2911248000,1496006000,1415242000,420391000,100000000,5881000000,3737000000,34000000,3007925000,None,72236000,2143432000,495015000,1640153000,0,1640000000,1640153000,668093000,36000000,2834000000,None,-233741000,0,195844000
2020-09-30,USD,7705459000,3966881000,1348000000,2951611000,None,631055000,3765578000,564007000,582897000,387775000,155826000,231949000,2890268000,1286951000,1603317000,384215000,73791000,5031743000,2835947000,51456000,2312018000,None,67934000,2195796000,497595000,1705533000,None,1705533000,2203128000,442288000,22853000,2674000000,None,-250389000,195000,195100000
2020-06-30,USD,6521309000,3337122000,837000000,2342671000,None,631992000,3211187000,547253000,532575000,375273000,163857000,211416000,2309169000,803807000,1505362000,362459000,71795000,4042503000,2848871000,85757000,2282118000,None,65742000,1193632000,502241000,696123000,None,696123000,696123000,446653000,29611000,2479000000,None,-263247000,191000,191800000
