fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1624178000,2665404000,1041226000,1041226000,961058000,253980000,318515000,633433000,None,-74395000,None,74395000,2739042000,47006000,None,65225000,1069954000,43963000,87681000,1026065000,994621000,1144349000,1209574000,1025991000
2022-06-30,USD,1471642000,2450206000,978564000,978564000,873592000,236778000,296881000,598050000,None,-44197000,None,44197000,2497483000,19380000,None,64291000,949675000,144301000,44197000,805398000,849436000,993872000,1058163000,805374000
2022-03-31,USD,1361092000,2253183000,892091000,892091000,801695000,216489000,285189000,559397000,None,-39978000,None,39978000,2288676000,-8644000,None,57719000,846197000,115625000,39978000,730660000,735518000,886175000,943894000,730572000
2021-12-31,USD,1406880000,2315042000,908162000,908162000,874326000,213479000,265031000,532554000,None,-37852000,None,37852000,2352630000,-1201000,None,53544000,926832000,209388000,37852000,717517000,719009000,964684000,1018228000,717444000
2021-09-30,USD,1216342000,2029966000,813624000,813624000,710884000,193261000,258153000,505458000,None,-38312000,None,38312000,2068199000,-14140000,None,53544000,766280000,-302137000,38312000,1068485000,1065930000,804592000,858136000,1068417000
2021-06-30,USD,1153230000,1925471000,772241000,772241000,1153230000,192022000,241428000,487028000,None,-39970000,None,39970000,1925471000,29033000,None,52278000,708763000,75785000,39970000,1153230000,627894000,748733000,801011000,632978000
2021-03-31,USD,1094144000,1803773000,709629000,709629000,578168000,183040000,238957000,477301000,None,-39092000,None,39092000,1803773000,7348000,None,52404000,640729000,73233000,39092000,567170000,569727000,679821000,732225000,567496000
2020-12-31,USD,981137000,1650870000,669733000,669733000,475938000,181909000,229064000,466643000,None,-38880000,None,38880000,1650870000,-3882000,None,51070000,527670000,70419000,38880000,456983000,463993000,566550000,617620000,457251000
2020-09-30,USD,918058000,1538620000,620562000,620562000,446468000,172631000,219038000,445669000,None,-39386000,None,39386000,1551527000,-3197000,None,50500000,484231000,63664000,39386000,420142000,420895000,523617000,574117000,420567000
2020-06-30,USD,838049000,1459593000,621544000,621544000,838049000,167791000,217100000,477605000,None,-40221000,None,40221000,1459593000,-7868000,None,51314000,406007000,-5246000,40183000,838049000,419773000,446228000,497542000,411253000
2020-03-31,USD,833806000,1423964000,590158000,590158000,55966000,185760000,215433000,716147000,None,-39231000,39231000,39231000,1401426000,1004000,None,54605000,115642000,37190000,61769000,78009000,56916000,154873000,209478000,78452000
2019-12-31,USD,875835000,1509453000,633618000,633618000,365701000,192253000,220751000,472456000,None,-40472000,40472000,40472000,1509453000,2568000,None,56752000,425177000,44622000,40472000,380305000,385652000,465649000,522401000,380555000
2019-09-30,USD,809173000,1413414000,604241000,604241000,300237000,188345000,210580000,456833000,None,-40350000,40350000,40350000,1400620000,1618000,None,57908000,371645000,25120000,40350000,346396000,347699000,411995000,469903000,346525000
2019-06-30,USD,665650000,1258435000,592785000,592785000,665650000,190040000,206710000,455529000,None,-40517000,40467000,40517000,1258435000,None,None,58779000,231827000,13982000,40517000,665650000,213723000,272344000,331123000,217845000
2019-03-31,USD,610366000,1097311000,486945000,486945000,188212000,182184000,184887000,392939000,None,-31187000,31224000,31187000,1097311000,9282000,None,25868000,221473000,28745000,31187000,192645000,194268000,252660000,278528000,192728000
2018-12-31,USD,711638000,1119898000,408260000,408260000,405446000,112462000,165903000,279665000,None,-26538000,None,26538000,1119898000,9228000,None,1300000,415963000,46863000,26538000,369100000,354820000,442501000,443801000,369100000
2018-09-30,USD,711873000,1093260000,381387000,381387000,413140000,114438000,153530000,269368000,None,-26362000,None,26362000,1090255000,None,None,1400000,427568000,31624000,26362000,395944000,404555000,453930000,455330000,395944000
2018-06-30,USD,692438000,1070004000,377566000,377898000,692106000,116370000,151905000,269600000,None,-28309000,None,28309000,1070004000,11292000,None,1000000,406489000,57722000,28309000,692106000,349111000,434798000,435798000,348767000
2018-03-31,USD,652938000,1021294000,368356000,368688000,356485000,113237000,153239000,268002000,None,-28119000,None,28119000,1021294000,8298000,None,1200000,365983000,59102000,28119000,306881000,305126000,394102000,395302000,306881000
2017-12-31,USD,628820000,975822000,347002000,347334000,337625000,105265000,156700000,263491000,None,-27372000,None,27372000,975822000,8482000,None,1200000,347326000,481626000,27372000,-134319000,-136060000,374698000,375898000,-134300000
