fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2021-12-31,USD,10037800000,3728100000,983400000,983400000,552100000,1500400000,6413900000,261800000,630000000,4591600000,1172000000,3419600000,None,None,None,692200000,1297000000,6950800000,2455900000,580200000,242400000,200900000,800000,4634400000,None,4749400000,200100000,3824200000,4750200000,1434800000,670700000,3087000000,3534700000,4257800000,110100000,138300000
2020-12-31,USD,10818400000,3846600000,1449700000,1449700000,395600000,1391726000,7048742000,297200000,553000000,5222500000,1530800000,3691700000,6900000,None,None,682810000,1260300000,7857300000,2403300000,425500000,358362000,439197000,6600000,5634870000,None,4660015000,432600000,4660000000,4666615000,1295748000,794000000,2961100000,3551700000,4204200000,110100000,137398000
2019-12-31,USD,8855600000,6747521000,4580369000,4580369000,446105000,1410597000,1725859000,255568000,505900000,1140905000,646305000,494600000,50269000,None,25518000,310450000,584970000,5860098000,1257082000,343927000,48465000,31176000,503000,4716398000,None,4046457000,0,4046457000,4046960000,845937000,556559000,2995530000,3560738000,4354619000,110143000,132516000
2018-12-31,USD,5262988000,3082504000,1182371000,1182371000,443383000,1188052000,1924011000,256473000,462710000,1179723000,693842000,485881000,26990000,None,23913000,268698000,744288000,3508502000,1274324000,333521000,50759000,9740000,9740000,2234178000,None,1695092000,0,1695092000,1704832000,855090000,539086000,1754486000,3515280000,4184374000,104847000,126582000
2017-12-31,USD,5289983000,3633926000,1581234000,1581234000,433293000,1405399000,1396347000,259710000,422052000,790445000,217382000,573063000,15352000,None,24436000,214000000,605902000,3460026000,1251697000,348476000,None,154957000,154957000,2208329000,None,1693609000,0,1693609000,1848566000,748264000,514720000,1829957000,3346292000,4260222000,104847000,124544000
