fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,914000000,3056000000,2855000000,2153000000,211000000,648000000,None,702000000,4000000,-11000000,4000000,11000000,3067000000,1000000,None,45000000,196000000,46000000,11000000,162000000,79000000,207000000,252000000,150000000
2022-06-30,USD,945000000,3021000000,2810000000,2085000000,220000000,680000000,None,725000000,3000000,-9000000,3000000,9000000,3030000000,0,None,45000000,212000000,52000000,9000000,167000000,87000000,221000000,266000000,160000000
2022-03-31,USD,973000000,3172000000,2935000000,2206000000,244000000,682000000,None,730000000,2000000,-7000000,2000000,7000000,3179000000,6000000,None,47000000,238000000,57000000,7000000,186000000,184000000,245000000,292000000,181000000
2021-12-31,USD,979504000,3324772000,3270250000,2351018000,200561000,774364000,None,920279000,1702000,-8189000,-589000,8189000,3332961000,-1025000,None,140289000,190594000,43361000,8189000,147233000,113395000,198783000,339072000,147233000
2021-09-30,USD,912000000,3179083000,2968067000,2266000000,211000000,657000000,None,701897000,1409000,-6550000,450000,7000000,3185633000,0,None,44000000,211562000,50000000,6550000,162286000,131000000,218112000,218685000,162000000
2021-06-30,USD,891000000,2960847000,2757393000,2076000000,210000000,635000000,None,679921000,1357000,-6376000,624000,7000000,2967223000,1000000,None,45000000,203000000,47000000,6376000,155716000,185000000,210000000,255000000,156000000
2021-03-31,USD,891000000,2918476000,2695637000,2034000000,230000000,614000000,None,658831000,1983000,-6485000,-485000,6000000,2924961000,309000,None,44000000,223000000,57000000,6485000,165997000,138000000,229000000,273000000,166000000
2020-12-31,USD,859711000,3167297000,4380000,2306045000,181200000,674100000,None,4380000,2361000,-11968000,2361000,11968000,3167297000,-1663000,None,122261000,172042000,29409000,11968000,141921000,205881000,184010000,306271000,142633000
2020-09-30,USD,754268000,2829035000,2652909000,2085878000,187671000,559605000,None,567062000,2294000,-11111000,2294000,11111000,2840146000,-1699000,None,434000,170702000,29005000,11111000,141726000,169616000,181813000,182247000,141697000
2020-06-30,USD,454266000,1673913000,1692114000,1230133000,-7433000,445765000,None,462009000,1997000,-10486000,1997000,10486000,1684399000,-291000,None,282000,-11747000,-950000,10486000,-11382000,17600000,-1261000,-979000,-10797000
2020-03-31,USD,746014000,2421059000,2255438000,1682857000,173865000,567362000,None,587149000,3190000,-7812000,3190000,7812000,2428871000,-220000,None,432000,168171000,37910000,7812000,130543000,69986000,175983000,176415000,130261000
2019-12-31,USD,810598000,2855710000,-1059000,1858343000,196334000,615323000,None,-1059000,3389000,-9333000,3389000,9333000,2855710000,-907000,None,-676246000,372798000,42189000,9333000,330609000,357915000,382131000,-294115000,330609000
2019-09-30,USD,761167000,2496394000,2611569000,1747600000,187198000,574771000,None,863969000,3943000,-12373000,3943000,12373000,2508767000,-177000,None,290000000,182521000,41964000,12373000,134916000,85075000,194894000,484894000,140557000
2019-06-30,USD,767431000,2435042000,2285539000,1680396000,162288000,593218000,None,605143000,3654000,-12785000,3654000,12785000,2447827000,-1416000,None,260000,150412000,35880000,12785000,116753000,124466000,163197000,163457000,114532000
2019-03-31,USD,751690000,2343967000,2187827000,1608578000,172441000,574608000,None,581033000,4771000,-16301000,4771000,16301000,2360268000,-419000,None,248000,149265000,39482000,16301000,118413000,115268000,165566000,165814000,109783000
2018-12-31,USD,750931000,3375202000,2624271000,1721625000,158002000,558285000,None,590069000,5807000,-22320000,-873000,21447000,2472556000,-1485000,None,52471000,138555000,20778000,22320000,117777000,103851000,160002000,239172000,117777000
2018-09-30,USD,722359000,3279678000,2557319000,1633206000,123269000,552051000,None,722634000,5163000,-21045000,-615000,20430000,3279678000,-586000,None,51511000,107403000,16633000,21045000,90770000,113221000,127833000,223435000,90770000
2018-06-30,USD,718328000,3326676000,2608348000,1597704000,157108000,552723000,None,692112000,5108000,-17883000,-648000,17235000,3326676000,-437000,None,51493000,144515000,33879000,17883000,110636000,27708000,161750000,257507000,110636000
2018-03-31,USD,719129000,3220439000,2501310000,1554321000,162240000,554214000,None,692691000,5158000,-17538000,-634000,16904000,3220439000,-750000,None,52085000,147676000,36142000,17538000,111534000,172397000,164580000,257605000,111534000
2017-12-31,USD,900956000,3318054000,2417098000,-508566000,241191000,196932000,None,647459000,4349000,-16598000,-2588000,14010000,None,-1828000,None,51794000,144164000,152699000,16598000,-157611000,15870000,158174000,266087000,-8535000
