fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2021-12-31,USD,188409000000,1580000000,1471000000,1580000000,22000000,None,8714000000,768000000,804000000,7180000000,64000000,7116000000,159930000000,28309000000,109000000,116436000000,None,164989000000,74000000,None,None,74000000,74000000,6932000000,None,6932000000,74000000,7188000000,7006000000,2168000000,3425000000,23420000000,4918000000,7978000000,6000000,422137197
2020-12-31,USD,183349000000,1409000000,1343000000,1409000000,19000000,None,8667000000,759000000,837000000,7108000000,58000000,7050000000,151248000000,152303000000,66000000,112653000000,None,160676000000,243000000,None,None,243000000,243000000,629000000,None,8346000000,243000000,8850000000,8589000000,26165000000,4166000000,22673000000,4623000000,6445000000,6000000,427209831
2019-12-31,USD,165733000000,1519000000,1472000000,1519000000,45000000,None,8572000000,761000000,1092000000,7112000000,68000000,7044000000,143765000000,144404000000,47000000,108211000000,None,143532000000,274000000,None,None,274000000,274000000,866000000,None,14047000000,9000000,14228000000,14321000000,129476000000,3177000000,22201000000,4353000000,6498000000,6000000,433121083
2018-12-31,USD,160518000000,4255000000,4074000000,4255000000,34000000,None,7745000000,791000000,1484000000,6954000000,31000000,6923000000,24558000000,140995000000,181000000,102284000000,None,139701000000,2809000000,None,None,2809000000,1317000000,573000000,None,15925000000,1653000000,15877000000,17242000000,123615000000,3175000000,20817000000,3133000000,5385000000,6000000,466007984
2017-12-31,USD,152336000000,3032000000,3032000000,3032000000,36000000,None,7572000000,685000000,1905000000,6887000000,2000000,6887000000,25459000000,115180000000,169000000,93403000000,None,132066000000,2671000000,None,None,2671000000,2671000000,12336000000,None,11765000000,1856000000,11891000000,14436000000,118445000000,2475000000,20270000000,2108000000,4164000000,6000000,490812912
