fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,707500000,1089500000,382000000,330800000,156700000,51200000,None,984000000,None,-91600000,89500000,91600000,1058200000,10100000,None,203200000,77500000,11700000,91600000,63500000,78100000,169100000,372300000,65800000
2022-06-30,USD,733900000,1183200000,449300000,383700000,143300000,65600000,None,1105500000,None,-84500000,600000,84500000,1156500000,9000000,None,208700000,79000000,12000000,84500000,55800000,116600000,163500000,372200000,67000000
2022-03-31,USD,1082300000,1873300000,791000000,706700000,600300000,84300000,None,1260900000,None,-83700000,900000,83700000,1840300000,10900000,None,192700000,523000000,96200000,83700000,431300000,468200000,606700000,799400000,426800000
2021-12-31,USD,284700000,892000000,607300000,478900000,284400000,92400000,None,1208700000,None,-87600000,1300000,87600000,1360000000,3600000,None,188200000,193100000,27200000,87600000,173200000,156500000,280700000,460200000,165900000
2021-09-30,USD,686000000,959400000,273400000,208300000,147100000,65100000,None,877400000,None,-84400000,1100000,84400000,918800000,14300000,None,188900000,78000000,14800000,84400000,62200000,69400000,162400000,351300000,63200000
2021-06-30,USD,691200000,986000000,294800000,228300000,142200000,66500000,None,910300000,None,-84500000,700000,84500000,952400000,12400000,None,186300000,73500000,13200000,84500000,56900000,12200000,158000000,344300000,60300000
2021-03-31,USD,979000000,1545600000,566600000,476800000,433200000,81000000,None,1201500000,None,-84600000,900000,84600000,1498400000,10500000,None,185000000,358100000,62600000,84600000,296500000,376700000,442700000,627700000,295500000
2020-12-31,USD,1211000000,333700000,20900000,315400000,218100000,88400000,None,1090900000,None,-85600000,84500000,85600000,1553200000,12200000,None,183500000,141200000,56800000,85700000,218100000,84400000,226800000,401500000,84400000
2020-09-30,USD,902500000,902500000,259400000,143100000,92800000,70200000,None,879900000,None,-95200000,93900000,95200000,618100000,8000000,None,180600000,-237800000,-64900000,338600000,-172900000,-144600000,-142600000,38000000,-172900000
2020-06-30,USD,962700000,962700000,357200000,188400000,91700000,68200000,None,939200000,None,-97000000,1400000,97000000,932700000,6500000,None,177500000,1200000,5900000,97000000,-4700000,4000000,98200000,275700000,-4700000
2020-03-31,USD,1605500000,1605500000,558900000,462400000,148200000,85900000,None,1823400000,None,-92900000,1700000,92900000,1245700000,5400000,None,184300000,60700000,-14900000,92900000,75600000,-62400000,153600000,337900000,75600000
2019-12-31,USD,1397200000,1801500000,404300000,404300000,-38000000,91200000,None,1435200000,None,-93300000,2300000,93300000,1358700000,-5500000,None,15200000,-136800000,2500000,93300000,-38000000,-139300000,-43500000,-28300000,-139300000
2019-09-30,USD,931500000,931500000,196700000,196700000,91000000,67900000,None,840500000,None,-95900000,2100000,95900000,891000000,1300000,None,3600000,-3600000,-10200000,95900000,6600000,-42900000,92300000,95900000,6600000
2019-06-30,USD,1010400000,1010400000,253500000,253500000,463500000,66400000,None,546900000,None,-94100000,1200000,94100000,969200000,-300000,None,3900000,369100000,72200000,94100000,296900000,268900000,463200000,467100000,296900000
2019-03-31,USD,1869800000,1869800000,680300000,680300000,374200000,87600000,None,1495600000,None,-95600000,93500000,95600000,1834500000,-700000,None,3800000,277900000,59000000,95600000,218900000,203300000,373500000,377300000,218900000
2018-12-31,USD,1461700000,1963300000,501600000,1306000000,-78400000,135800000,None,1540100000,None,-88100000,None,88100000,1414800000,1100000,None,161800000,-165400000,-153700000,88100000,-78400000,-11700000,-77300000,96100000,-11700000
2018-09-30,USD,895000000,895000000,222000000,1002800000,-315900000,58900000,None,1210900000,None,-83400000,None,83400000,822800000,-1700000,None,148500000,-434000000,-94500000,116400000,-339500000,-316100000,-350600000,-202100000,-339500000
2018-06-30,USD,1007000000,1007000000,313300000,678500000,118400000,65500000,None,888600000,None,-88700000,None,88700000,969600000,12800000,None,144600000,30000000,5500000,101200000,24500000,22600000,118700000,263300000,24500000
2018-03-31,USD,1750800000,1750800000,724400000,1126900000,400600000,78900000,None,1350200000,None,-93100000,None,93100000,1738400000,31300000,None,144700000,338800000,62700000,93100000,276100000,310000000,431900000,576600000,276100000
2017-12-31,USD,1368300000,1368300000,456000000,883400000,270600000,132300000,None,1097700000,None,-92400000,None,92400000,0,-13200000,None,141800000,165000000,217400000,92400000,-52400000,-52100000,257400000,409500000,-52400000
