fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-12-31,USD,36377000000,50799000000,14422000000,6454000000,7639000000,5368000000,6324000000,14486000000,None,-1197000000,None,1197000000,51958000000,259000000,644000000,2600000000,6701000000,808000000,1197000000,5893000000,6082000000,7639000000,10498000000,5893000000
2020-12-31,USD,18081000000,25424000000,7343000000,6159000000,9139000000,5730000000,4207000000,12926000000,None,-1262000000,256000000,1262000000,25424000000,256000000,640000000,2800000000,8133000000,869000000,1262000000,7264000000,6807000000,9139000000,12195000000,7264000000
2019-12-31,USD,17848000000,23362000000,5514000000,4356000000,9674000000,5150000000,4116000000,10732000000,None,-1289000000,753000000,1289000000,23362000000,753000000,635000000,1400000000,9138000000,1296000000,1289000000,7842000000,8083000000,9674000000,11827000000,7842000000
2018-12-31,USD,18432000000,23747000000,5315000000,4101000000,10263000000,5332000000,3737000000,10683000000,None,-1392000000,674000000,1392000000,23747000000,674000000,630000000,1300000000,9545000000,1151000000,1392000000,8394000000,8313000000,10263000000,12237000000,8394000000
2017-12-31,USD,17726000000,22849000000,5123000000,4069000000,9973000000,4870000000,3562000000,10186000000,None,-1304000000,928000000,1304000000,22849000000,928000000,604000000,1300000000,9597000000,7618000000,1304000000,1979000000,1771000000,9973000000,12201000000,1979000000
