fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,494200000,765000000,511800000,275400000,147500000,234600000,110300000,346700000,None,-4600000,3300000,4600000,769600000,3300000,None,1800000,146200000,45000000,4600000,101200000,83100000,150800000,152600000,101200000
2022-06-30,USD,449500000,691500000,497500000,246700000,77000000,248900000,121700000,372500000,None,-4700000,3000000,4700000,696200000,3000000,None,1900000,75300000,24400000,4700000,50900000,34000000,80000000,81900000,50900000
2022-03-31,USD,398100000,624400000,451600000,230700000,41300000,220900000,135900000,356800000,None,-4600000,None,4600000,629000000,-800000,None,2000000,36100000,-61200000,4600000,97300000,90700000,40700000,42700000,97300000
2021-12-31,USD,472600000,659400000,464800000,225600000,600000,235100000,149800000,472000000,None,-25200000,61000000,25200000,684600000,-1000000,None,1800000,-14700000,4700000,25900000,-19400000,-20300000,10500000,11500000,-19400000
2021-09-30,USD,446900000,624300000,403100000,203300000,118300000,198500000,128800000,328600000,None,-25100000,-20500000,4600000,649400000,-1700000,None,1300000,90700000,24700000,25900000,70900000,85900000,115800000,117900000,87300000
2021-06-30,USD,417100000,569900000,365000000,178000000,101000000,186500000,129100000,316100000,None,-25200000,-20400000,4800000,595100000,900000,None,500000,97100000,18700000,25200000,62900000,78300000,101900000,102400000,78400000
2021-03-31,USD,343900000,480200000,349700000,161100000,45900000,188600000,109400000,298000000,None,-24800000,-20100000,4700000,505000000,100000,None,500000,41300000,-15200000,24800000,40300000,56200000,46000000,46500000,56500000
2020-12-31,USD,399100000,532100000,347700000,169800000,104000000,175900000,119200000,295100000,None,-24600000,1900000,24600000,556700000,1900000,None,20400000,81300000,-273900000,24600000,355200000,355600000,105900000,126300000,355200000
2020-09-30,USD,340400000,476000000,319100000,160500000,94100000,158600000,87700000,246300000,None,-24400000,5900000,24400000,500400000,5900000,None,18400000,75100000,2900000,24900000,72200000,71500000,99500000,117900000,72200000
2020-06-30,USD,284100000,426100000,304100000,167700000,67800000,136400000,79900000,216300000,None,-20300000,4100000,20300000,446400000,4100000,None,15300000,46200000,-100000,25700000,46300000,46100000,66500000,81800000,46300000
2020-03-31,USD,256500000,389700000,298400000,148600000,33600000,149800000,73100000,222900000,None,-15400000,4200000,15400000,405100000,4200000,None,13000000,22400000,2500000,15400000,19900000,21300000,37800000,50800000,19900000
2019-12-31,USD,309300000,462800000,290800000,153500000,101500000,129000000,78800000,207800000,None,-15300000,8100000,15300000,462800000,8100000,None,300000,94300000,1600000,15300000,101500000,94000000,109600000,109900000,92700000
2019-09-30,USD,246900000,381200000,273900000,149400000,56000000,124200000,66700000,190900000,None,-15100000,4900000,15100000,396300000,4900000,None,300000,45800000,0,15100000,45800000,44800000,60900000,61200000,45800000
2019-06-30,USD,206500000,321400000,268400000,129900000,-800000,138300000,69000000,207300000,None,-15000000,6500000,15000000,336400000,6500000,None,200000,-9300000,1200000,15000000,-10500000,-10100000,5700000,5900000,-10500000
2019-03-31,USD,168800000,261400000,235900000,111700000,-14400000,124200000,59000000,183200000,6900000,-14900000,6900000,14900000,276300000,6900000,None,300000,-26600000,300000,14900000,-26900000,-26800000,-11700000,-11400000,-26900000
2018-12-31,USD,222800000,338000000,227300000,115200000,-164600000,112100000,57600000,387400000,None,-8200000,None,8200000,338000000,800000,None,8600000,-176900000,2800000,8200000,-164600000,-177900000,-168700000,-160100000,-179700000
2018-09-30,USD,168600000,266700000,98100000,98100000,13900000,104600000,50100000,154700000,2500000,-4900000,None,4900000,301600000,900000,None,7800000,44800000,-1800000,4900000,46600000,47600000,49700000,57500000,46600000
2018-06-30,USD,153600000,242500000,88900000,88900000,-4900000,111300000,47200000,158500000,2200000,-4800000,None,4800000,242500000,-3400000,None,6700000,29600000,-600000,4800000,30200000,33800000,34400000,41100000,30200000
2018-03-31,USD,118900000,184400000,65500000,65500000,-30700000,104800000,44800000,149600000,1500000,-4800000,None,4800000,184400000,2600000,None,6000000,-24000000,200000,4800000,-24200000,-26500000,-19200000,-13200000,-24200000
2017-12-31,USD,153500000,221000000,67500000,67500000,12000000,92800000,48700000,141500000,1400000,-4700000,None,4700000,221000000,3200000,16100000,4200000,-7800000,1600000,4700000,12000000,-9800000,-3100000,17500000,-9400000
