fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-12-31,USD,1814288000,2888621000,1074333000,1021151000,948843000,151573000,None,741785000,None,-423346000,5704000,423346000,78478000,-2570000,None,717336000,631932000,None,468528000,951899000,518423000,948843000,1666179000,505195000
2020-12-31,USD,1694075000,2765686000,1071611000,1017208000,875681000,133112000,None,199412000,None,-431717000,5953000,431717000,618982000,545086000,None,683751000,1018691000,None,431717000,795832000,871172000,875681000,1559432000,872727000
2019-12-31,USD,1826123000,2960562000,1134439000,1050010000,982323000,140777000,None,843800000,None,-412717000,18939000,412717000,-29540000,43117000,None,677764000,651999000,None,442257000,1035332000,520940000,982323000,1660087000,521534000
2018-12-31,USD,1649314000,2717076000,1067762000,1022604000,136106000,121722000,None,779183000,None,-378168000,10823000,378168000,2087233000,177046000,None,645649000,712563000,None,394658000,572347000,585535000,136106000,781755000,582847000
2017-12-31,USD,1605435000,2602076000,996641000,962036000,908110000,113715000,None,731262000,None,-374481000,5783000,374481000,2049864000,28852000,None,617547000,554818000,None,373985000,451939000,464261000,908110000,1525657000,462439000
