fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,2907000000,3896000000,3445000000,1023000000,661000000,2244000000,None,2246000000,15000000,-46000000,31000000,46000000,3942000000,15000000,None,172000000,633000000,143000000,46000000,490000000,173000000,661000000,851000000,490000000
2022-06-30,USD,2530000000,3520000000,3644000000,1031000000,79000000,2334000000,None,2451000000,11000000,-42000000,11000000,42000000,3563000000,11000000,None,187000000,49000000,-2000000,42000000,50000000,-84000000,79000000,278000000,51000000
2022-03-31,USD,3251000000,4207000000,3470000000,994000000,738000000,2275000000,None,2513000000,5000000,-41000000,5000000,41000000,4248000000,5000000,None,178000000,700000000,130000000,41000000,573000000,578000000,738000000,919000000,570000000
2021-12-31,USD,4316000000,5491000000,4298000000,1223000000,1418000000,2885000000,None,2898000000,10000000,-42000000,10000000,42000000,5533000000,10000000,None,175000000,1384000000,298000000,42000000,1090000000,1067000000,1418000000,1601000000,1086000000
2021-09-30,USD,3335000000,4339000000,3632000000,1057000000,935000000,2394000000,None,2400000000,4000000,-42000000,4000000,42000000,4380000000,4000000,None,175000000,896000000,202000000,42000000,695000000,537000000,935000000,1113000000,694000000
2021-06-30,USD,2950000000,3883000000,3987000000,986000000,234000000,2610000000,None,2716000000,11000000,-42000000,11000000,42000000,3925000000,11000000,None,178000000,1046000000,35000000,42000000,1015000000,1035000000,234000000,1266000000,1011000000
2021-03-31,USD,2925000000,3818000000,3383000000,939000000,616000000,2145000000,None,2309000000,9000000,-43000000,9000000,43000000,3861000000,9000000,None,154000000,578000000,122000000,43000000,458000000,352000000,616000000,775000000,456000000
2020-12-31,USD,3769000000,4810000000,3918000000,1084000000,1063000000,2590000000,None,2706000000,17000000,-43000000,17000000,43000000,4853000000,17000000,None,153000000,1026000000,153000000,43000000,877000000,1084000000,1063000000,1222000000,873000000
2020-09-30,USD,2737000000,3514000000,3010000000,825000000,705000000,2026000000,None,2032000000,14000000,-45000000,31000000,45000000,3559000000,14000000,None,150000000,669000000,146000000,45000000,525000000,594000000,705000000,864000000,523000000
2020-06-30,USD,1663000000,2430000000,303000000,767000000,-543000000,1884000000,None,2206000000,7000000,-49000000,61000000,49000000,2430000000,7000000,None,161000000,-608000000,-146000000,49000000,-543000000,-415000000,-559000000,-398000000,-462000000
2020-03-31,USD,2509000000,3318000000,3323000000,836000000,109000000,2030000000,None,2400000000,14000000,-42000000,14000000,42000000,3360000000,14000000,None,157000000,78000000,84000000,42000000,-4000000,-149000000,120000000,277000000,-6000000
2019-12-31,USD,3583000000,5189000000,4244000000,1041000000,261000000,2538000000,None,3322000000,13000000,-38000000,13000000,38000000,4651000000,13000000,None,141000000,807000000,250000000,38000000,561000000,615000000,845000000,986000000,557000000
2019-09-30,USD,2987000000,3864000000,3257000000,908000000,779000000,2185000000,None,2208000000,14000000,-32000000,14000000,32000000,3896000000,14000000,None,139000000,757000000,162000000,32000000,598000000,531000000,789000000,928000000,595000000
2019-06-30,USD,2755000000,3590000000,3539000000,835000000,216000000,2422000000,None,2539000000,16000000,-32000000,16000000,32000000,3590000000,16000000,None,150000000,198000000,41000000,32000000,216000000,92000000,230000000,380000000,157000000
2019-03-31,USD,2925000000,3785000000,3206000000,819000000,674000000,2170000000,None,2251000000,15000000,-32000000,17000000,32000000,3817000000,15000000,None,134000000,725000000,170000000,32000000,557000000,487000000,757000000,891000000,555000000
2018-12-31,USD,3095000000,3963000000,3355000000,910000000,771000000,2257000000,None,2324000000,12000000,-35000000,None,35000000,3998000000,12000000,None,133000000,744000000,171000000,35000000,577000000,552000000,779000000,912000000,573000000
2018-09-30,USD,2701000000,3473000000,3007000000,823000000,652000000,2008000000,None,2049000000,15000000,-34000000,None,34000000,3507000000,15000000,None,129000000,631000000,131000000,34000000,502000000,525000000,665000000,794000000,500000000
2018-06-30,USD,2598000000,3295000000,3175000000,697000000,278000000,2287000000,181000000,2320000000,16000000,-32000000,None,32000000,3295000000,16000000,None,140000000,259000000,73000000,32000000,277000000,138000000,291000000,431000000,186000000
2018-03-31,USD,2687000000,3311000000,3005000000,683000000,498000000,2092000000,None,2189000000,16000000,-33000000,None,33000000,-26000000,16000000,None,129000000,478000000,106000000,33000000,374000000,425000000,511000000,640000000,372000000
2017-12-31,USD,2991000000,3695000000,3162000000,753000000,710000000,2214000000,None,2281000000,12000000,-32000000,None,32000000,-17000000,12000000,None,126000000,688000000,565000000,32000000,125000000,151000000,720000000,846000000,123000000
