fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-11-30,USD,24463000000,3525900000,185000000,185000000,1802000000,921000000,20937100000,6523800000,None,10638100000,2741500000,7896600000,866400000,866400000,None,617900000,667100000,15746300000,2725000000,1008100000,None,885200000,875600000,11287100000,None,11296700000,9600000,11287100000,12172300000,831700000,None,8389500000,5563100000,12267800000,2100000,189883000
2022-08-31,USD,24280900000,3530200000,165100000,165100000,1651000000,978900000,20750700000,6234000000,None,10662200000,2763600000,7898600000,925200000,925200000,None,735200000,637000000,14570000000,2511900000,959100000,None,671500000,663900000,10278700000,None,10286300000,7600000,10278700000,10950200000,881300000,None,9389000000,5566600000,13448400000,2200000,184936000
2022-05-31,USD,25841100000,3302200000,101800000,101800000,1656400000,879900000,22538900000,6163300000,None,10680800000,2765700000,7915100000,2706300000,2706300000,None,664100000,653700000,14282600000,2365800000,874600000,None,699100000,124000000,10278200000,None,10853300000,575100000,10278200000,10977300000,792100000,None,11231400000,5175700000,14746200000,2200000,188541000
2022-02-28,USD,25855800000,3329700000,199400000,199400000,1573200000,899000000,16466500000,6059600000,None,10617600000,2755200000,7862400000,2972700000,2880100000,None,91200000,617300000,13808000000,2698800000,899200000,136100000,928300000,323000000,10791500000,537700000,10093500000,605300000,9488200000,10416500000,871300000,150100000,11731900000,4171900000,14505400000,2200000,189858000
2021-11-30,USD,25527300000,3376600000,361300000,361300000,1518900000,917800000,22150700000,5519300000,None,10604800000,2756700000,7848100000,3049300000,3049300000,None,578600000,563100000,13980900000,2248600000,945400000,36900000,248700000,243000000,10083800000,69600000,10089500000,5700000,10083800000,10332500000,794400000,None,11238300000,4174200000,14251600000,2200000,188221000
2021-08-31,USD,25340300000,2943700000,103400000,103400000,1339000000,972800000,22396600000,5505400000,None,10528600000,2729700000,7798900000,3307600000,3307600000,2819000000,528500000,607000000,13815700000,2187100000,840400000,None,491800000,486000000,10081700000,None,10087500000,5800000,10081700000,10573500000,854900000,None,11192700000,4089600000,13922200000,2200000,190669000
2021-05-31,USD,26192400000,3313100000,503800000,503800000,1377600000,922800000,22879300000,5392200000,None,10540700000,2731800000,7808900000,3732400000,3732400000,2656000000,508900000,623000000,13594800000,2062800000,821100000,None,529400000,529400000,9914800000,None,10444200000,529400000,9914800000,10444200000,712300000,None,12261600000,3186800000,14063600000,2200000,193849000
2021-02-28,USD,27104800000,3044500000,460600000,460600000,1291100000,785300000,24060300000,5821600000,1734200000,10525600000,2732100000,7793500000,4655200000,4606500000,None,79600000,614100000,13175700000,1269100000,460000000,16300000,29200000,0,11637700000,539900000,10442300000,29200000,10413100000,10442300000,711100000,96200000,13598900000,2789800000,15117800000,2200000,193975000
2020-11-30,USD,27630600000,3447100000,152900000,152900000,1376900000,915400000,23798000000,5580700000,None,10528700000,2739700000,7789000000,4496100000,4496100000,2959000000,-1955000000,629500000,13978100000,2041400000,732100000,None,568400000,40000000,10416100000,None,10944500000,528400000,10416100000,10984500000,-1822400000,None,13312100000,2792200000,14879100000,2200000,193845000
2020-08-31,USD,26462500000,3537200000,204600000,204600000,1328400000,926300000,22508700000,5184900000,None,10455700000,2738300000,7717400000,3695900000,3695900000,None,1077900000,597400000,14458700000,1909900000,651200000,None,533800000,0,11066800000,None,11600600000,533800000,11066800000,11600600000,724900000,None,11688000000,2794500000,13742200000,2200000,193362000
