fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,584656000,985846000,401190000,401190000,288420000,233357000,44129000,296236000,None,-14484000,None,14484000,985846000,1949000,11674000,16728000,275885000,55288000,14484000,220597000,178448000,290369000,307097000,220597000
2022-06-30,USD,571661000,978387000,406726000,406726000,267297000,242206000,44023000,304364000,None,-12765000,None,12765000,978387000,2160000,11447000,16365000,256692000,44622000,12765000,212070000,180579000,269457000,285822000,212070000
2022-03-31,USD,519585000,897791000,378206000,378206000,220629999,235312000,43028000,298955000,None,-11338000,None,11338000,897791000,3709000,11880000,16604000,213001000,39000000,11338000,174001000,178351000,224339000,240943000,174001000
2021-12-31,USD,607133000,1037239000,430106000,430106000,302419000,242445000,45615000,304714000,None,-11541000,None,11541000,1037439000,-2102000,11542000,16934000,285976000,55105000,11341000,230871000,273499000,297517000,314451000,230871000
2021-09-30,USD,555820000,951950000,396130000,396130000,256121000,240734000,42276000,299699000,None,-11791000,None,11791000,951950000,3257000,11179000,16039000,247587000,43899000,11791000,203688000,208428000,259378000,275417000,203688000
2021-06-30,USD,536904000,924351000,387447000,387447000,238162000,239045000,42603000,298742000,None,-10439000,None,10439000,924351000,2661000,11318000,16218000,230384000,45621000,10439000,184763000,193915000,240823000,257041000,184763000
2021-03-31,USD,471696000,804390000,332694000,332694000,192795000,221752000,39272000,278901000,None,-9471000,None,9471000,804390000,-710000,10943000,13884000,185414000,35751000,9471000,149663000,172844000,194885000,208769000,149663000
2020-12-31,USD,559044000,937985000,378941000,378941000,559044000,226369000,39866000,284073000,None,-9505000,None,9505000,937985000,3714000,11095000,14657000,202548000,52885000,9505000,559044000,208643000,212053000,226710000,149663000
2020-09-30,USD,469608000,807357000,337749000,337749000,211287000,204974000,34656000,258321000,None,-9310000,None,9310000,807357000,3832000,10622000,14121000,205809000,44042000,9310000,161767000,180099000,215119000,229240000,161767000
2020-06-30,USD,397970000,690673000,292703000,292703000,161894000,190134000,31193000,236076000,None,-9582000,None,9582000,690673000,2943000,10194000,13889000,155255000,28693000,9582000,126562000,128658000,164837000,178726000,126562000
2020-03-31,USD,374409000,649162000,274753000,274753000,125375000,198744000,34387000,249034000,None,-10219000,None,10219000,649162000,3343000,10133000,13998000,118499000,20384000,10219000,98115000,74087000,128718000,142716000,98115000
2019-12-31,USD,498298000,843968000,345670000,345670000,498298000,206717000,35300000,259484000,None,-9635000,None,9635000,843968000,1924000,9643000,12813000,231143000,38394000,9635000,498298000,184062000,240778000,253591000,192749000
2019-09-30,USD,435056000,753866000,318810000,318810000,177154000,202826000,36015000,257902000,None,-9800000,None,9800000,753866000,2005000,9958000,12329000,169359000,39964000,9800000,129395000,115842000,179159000,191488000,129395000
2019-06-30,USD,419538000,731366000,311828000,311828000,162524000,205215000,36582000,257014000,None,-8882000,None,8882000,731366000,1574000,9623000,12326000,155216000,28056000,8882000,127160000,115481000,164098000,176424000,127160000
2019-03-31,USD,388319000,679452000,291133000,291133000,134096000,204425000,36053000,254223000,None,-9094000,None,9094000,679452000,674000,9767000,12222000,125676000,13871000,9094000,111805000,124465000,134770000,146992000,111805000
2018-12-31,USD,477566000,817923000,340357000,340357000,477566000,201653000,36205000,254285000,None,-8840000,None,8840000,817923000,16013000,9278000,11963000,230454000,49268000,8840000,477566000,162301000,239294000,251257000,181186000
2018-09-30,USD,419254000,734846000,315592000,315592000,167887000,202451000,34838000,251367000,None,-9003000,None,9003000,734846000,1479000,9283000,11856000,160363000,33710000,9003000,126653000,108845000,169366000,181222000,126653000
2018-06-30,USD,412625000,721996000,309371000,309371000,149995000,208024000,35315000,262630000,None,-8309000,None,8309000,721996000,1916000,9449000,11970000,143602000,32134000,8309000,111468000,82263000,151911000,163881000,111468000
2018-03-31,USD,374933000,660821000,285888000,285888000,123398000,200674000,34713000,251535000,None,-8359000,None,8359000,660821000,2400000,9157000,11735000,117439000,24135000,8359000,93304000,122194000,125798000,137533000,93304000
2017-12-31,USD,455775000,778031000,322256000,322812000,455219000,206548000,32323000,249601003,None,-8625000,None,8625000,0,1214000,9037000,11661000,193900000,116924000,8625000,455219000,89207000,202525000,214186000,76976000
