fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-10-08,USD,1179851000,2641341000,1461490000,1461490000,177198000,1002653000,None,1002653000,None,-12039000,12039000,12039000,None,-17741000,None,66533000,147418000,36436000,None,110982000,None,177198000,225990000,110982000
2022-07-16,USD,1185719000,2665426000,2470844000,1479707000,201682000,984037000,None,991137000,None,None,None,None,2665426000,-711000,None,7100000,190764000,46362000,0,144402000,164678000,201682000,208782000,144402000
2022-04-23,USD,1506520000,3366802000,3180440000,1867690000,203270000,1303250000,None,1312750000,None,None,None,None,3366802000,136000,None,9500000,183130000,43339000,7408000,139791000,121353000,203270000,212770000,139791000
2021-12-31,USD,1072117000,2396975000,1324858000,1324858000,112462000,959655000,None,959655000,None,-9705000,9705000,9706000,None,-2791000,None,65196000,99965000,18296000,None,81670000,1457000,112462000,174867000,81669000
2021-10-09,USD,1182454000,2621229000,1438775000,1438775000,229198000,953256000,None,953256000,None,-8587000,8587000,8587000,None,1810000,None,59426000,222421000,52608000,None,169813000,-1817000,229198000,290434000,169813000
2021-07-17,USD,1189251000,2649415000,2411687000,1460164000,244928000,944323000,None,951523000,None,None,None,None,2649415000,1143000,None,7200000,237765000,59069000,0,178696000,176879000,244928000,None,178696000
2021-04-24,USD,1484926000,3330370000,3087941000,1845444000,252129000,1232797000,None,1242497000,None,None,None,None,3330370000,4836000,None,9700000,245774000,59844000,0,185930000,191223000,252129000,261829000,185930000
2020-12-31,USD,1083696000,2358231000,2220805000,1281435000,151826000,931870000,None,939370000,None,-9297000,9297000,9296000,2358231000,-1786000,None,7300000,140743000,28747000,0,111997000,123952000,151826000,159126000,111996000
2020-09-30,USD,1128471000,2541928000,2292417000,1413457000,256811000,871660000,None,878960000,None,-11925000,11925000,11925000,2541928000,674000,None,7300000,197538000,50062000,48022000,1128471000,1128471000,256811000,264111000,147476000
2020-07-11,USD,1096714000,2501380000,2245835000,1404666000,262845000,833869000,None,841169000,None,None,None,None,2501380000,3117000,None,7300000,252540000,62580000,None,1096714000,1096714000,262845000,270145000,189960000
2020-04-18,USD,1172733000,2697882000,2629157000,1525149000,78425000,1094308000,None,1104008000,None,None,None,None,2697882000,-5989000,None,9700000,84807000,16605000,None,43588000,26622000,78425000,88125000,68202000
2019-12-31,USD,928769000,2112614000,1996075000,1183845000,126139000,802630000,None,812230000,None,-7836000,7836000,7836000,2112614000,1736000,None,7300000,120039000,24132000,0,928769000,928769000,126139000,133439000,95907000
2019-10-05,USD,1011926000,2312106000,2147078000,1300180000,172328000,839598000,None,846898000,None,-8443000,8443000,8443000,2312106000,-3145000,None,7300000,160740000,37071000,0,1011926000,1011926000,172328000,179628000,123669000
2019-07-13,USD,1009438000,2332246000,2168774000,1322808000,170772000,838666000,None,845966000,None,None,None,None,2332246000,4113000,None,7300000,166210000,41390000,None,1009438000,1009438000,170772000,178072000,124820000
2019-04-20,USD,1304612000,2952036000,2753796000,1647424000,207940000,1096672000,None,1106372000,None,None,None,None,2952036000,-2238000,None,9700000,190758000,48258000,None,142500000,146655000,207940000,217640000,142500000
2018-12-31,USD,928643000,2105072000,2075486000,1176428000,84253000,844391000,None,899058000,None,None,None,12975000,2105072000,-1421000,None,9400000,69856000,16415000,None,928643000,928643000,84253000,93653000,53441000
2018-10-06,USD,1006927000,2274982000,2130141000,1268055000,154241000,852686000,None,862086000,None,None,None,13076000,2274982000,5755000,None,9400000,146920000,31077000,None,1006927000,1006927000,154241000,163641000,115843000
2018-07-14,USD,1011559000,2326652000,2167611000,1315093000,167541000,844018000,None,852518000,None,None,None,None,2326652000,2785000,None,8500000,157471000,39635000,None,1011559000,1011559000,167541000,176041000,117836000
2018-04-21,USD,1272284000,2873848000,2692455000,1601564000,198241000,1074043000,None,1090891000,None,None,None,None,2873848000,458000,None,13400000,181017000,44290000,None,136727000,132869000,198241000,211641000,136727000
2017-12-31,USD,873569000,2036986000,1990079000,1163417000,87152000,786417000,None,826662000,None,None,None,13136000,2036986000,121000,None,11100000,74137000,-110363000,None,873569000,873569000,87152000,98252000,184500000
