fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-12-31,USD,554422000,1382049000,827627000,827627000,215832000,233064000,105526000,338590000,None,-44457000,695000,45152000,1382049000,6050000,16700000,9500000,120928000,-24521000,101649000,145449000,142995000,166080000,175580000,145449000
2020-12-31,USD,345981000,774425000,428444000,428444000,186439000,103621000,55921000,159542000,None,-18845000,2156000,21001000,730077000,-799000,9700000,5092000,119410000,-14585000,21001000,133995000,135352000,140411000,145503000,133995000
2019-12-31,USD,221245000,624333000,403088000,403088000,102729000,75536000,40381000,118516000,None,-7178000,2513000,9691000,622181000,-5437000,7300000,4727000,90114000,-71034000,17843000,161148000,159483000,99805000,104532000,161148000
2018-12-31,USD,94445000,316159000,221714000,221714000,1596000,56133000,32587000,92849000,None,-9635000,1058000,10693000,316159000,-2190000,8300000,1400000,-10229000,1398000,9635000,-11627000,-10229000,464000,1864000,-11627000
2017-12-31,USD,56043000,286166000,230123000,230123000,-39378000,45347000,33157000,95421000,None,-7936000,276000,8212000,0,1973000,8600000,400000,-45341000,-149000,7936000,-39378000,-45556000,-37129000,-36729000,-45192000
