fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,5298000000,5357000000,59000000,0,846000000,59000000,None,59000000,31000000,-93000000,93000000,124000000,5357000000,-48000000,None,234000000,700000000,156000000,0,549000000,541000000,846000000,1058000000,544000000
2022-06-30,USD,4593000000,5074000000,481000000,70000000,374000000,67000000,None,411000000,24000000,-101000000,24000000,125000000,5074000000,-42000000,None,470000000,223000000,114000000,0,117000000,108000000,374000000,818000000,109000000
2022-03-31,USD,4168000000,4242000000,74000000,0,511000000,52000000,None,74000000,19000000,-107000000,19000000,126000000,4242000000,-30000000,None,232000000,331000000,68000000,42000000,264000000,268000000,511000000,689000000,263000000
2021-12-31,USD,4202000000,4281000000,79000000,3661000000,550000000,59000000,None,326000000,21000000,-108000000,108000000,108000000,4277000000,-24000000,None,231000000,415000000,-409000000,0,875000000,1001000000,550000000,754000000,824000000
2021-09-30,USD,3802000000,3860000000,58000000,3356000000,446000000,46000000,None,58000000,15000000,-116000000,116000000,131000000,3860000000,-14000000,None,224000000,312000000,76000000,0,240000000,236000000,446000000,667000000,236000000
2021-06-30,USD,3656000000,3707000000,51000000,3222000000,434000000,51000000,None,51000000,14000000,-120000000,120000000,134000000,3707000000,-19000000,None,223000000,292000000,65000000,0,230000000,229000000,434000000,649000000,227000000
2021-03-31,USD,3403000000,3451000000,48000000,3033000000,370000000,48000000,None,48000000,10000000,-125000000,125000000,135000000,3451000000,-22000000,None,226000000,222000000,52000000,0,171000000,170000000,370000000,583000000,170000000
2020-12-31,USD,2731000000,3241000000,510000000,0,-96000000,44000000,None,819000000,10000000,-125000000,125000000,97000000,3237000000,-19000000,None,229000000,-248000000,-13000000,0,-227000000,-256000000,-96000000,78000000,-235000000
2020-09-30,USD,2790000000,2975000000,185000000,11000000,142000000,41000000,None,174000000,11000000,-122000000,122000000,133000000,2975000000,-21000000,None,230000000,1000000,18000000,0,-19000000,-16000000,142000000,364000000,-17000000
2020-06-30,USD,512000000,3196000000,2684000000,494000000,-1911000000,43000000,None,2190000000,7000000,-124000000,7000000,131000000,3196000000,-48000000,None,251000000,-2078000000,-402000000,0,-1681000000,-1667000000,-1911000000,-1696000000,-1676000000
2020-03-31,USD,3742000000,4869000000,1127000000,0,-571000000,54000000,None,1127000000,10000000,-134000000,10000000,144000000,4869000000,-23000000,None,None,-898000000,119000000,168000000,-1015000000,-1006000000,-571000000,-754000000,-1017000000
2019-12-31,USD,2505000000,5192000000,2687000000,425000000,-1652000000,59000000,None,2666000000,5000000,-141000000,141000000,123000000,5191000000,-44000000,None,5000000,-1836000000,-183000000,0,-1656000000,-1663000000,-1652000000,-1647000000,-1653000000
2019-09-30,USD,5493000000,5551000000,58000000,0,536000000,53000000,None,58000000,6000000,-141000000,6000000,147000000,5550000000,-23000000,None,5000000,371000000,76000000,0,296000000,295000000,536000000,541000000,295000000
2019-06-30,USD,5594000000,5930000000,336000000,33000000,303000000,56000000,None,303000000,4000000,-144000000,4000000,148000000,5930000000,-8000000,None,None,149000000,74000000,0,77000000,76000000,303000000,297000000,75000000
2019-03-31,USD,5617000000,5737000000,120000000,0,365000000,59000000,None,120000000,8000000,-143000000,None,143000000,5737000000,-30000000,None,None,192000000,40000000,0,152000000,153000000,365000000,335000000,152000000
2018-12-31,USD,5877000000,5936000000,59000000,5269000000,608000000,59000000,None,449000000,11000000,None,None,137000000,5936000000,-13000000,None,None,358000000,-306000000,None,667000000,772000000,608000000,591000000,664000000
2018-09-30,USD,6100000000,6172000000,72000000,5384000000,716000000,72000000,None,72000000,10000000,None,None,140000000,6172000000,-42000000,None,None,535000000,100000000,None,434000000,442000000,716000000,675000000,435000000
2018-06-30,USD,789000000,6147000000,5358000000,5293000000,789000000,65000000,None,65000000,13000000,None,None,137000000,6147000000,-19000000,None,None,636000000,125000000,None,508000000,512000000,789000000,773000000,511000000
2018-03-31,USD,354000000,5740000000,5386000000,5063000000,354000000,58000000,None,323000000,10000000,None,None,140000000,5740000000,-25000000,None,None,188000000,142000000,None,47000000,44000000,354000000,328000000,46000000
2017-12-31,USD,483000000,6044000000,5561000000,5105000000,383000000,71000000,360000000,716000000,31000000,None,None,34000000,-14680000000,-24000000,None,None,226000000,1050000000,0,-805000000,-845000000,383000000,260000000,-824000000
