fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1934962000,3758443000,2994425000,1863657000,804194000,1130768000,None,1130768000,None,-43164000,1435000,43164000,3798619000,-616000,None,90003000,761849000,176411000,43164000,585438000,585066000,804194000,895016000,585438000
2022-06-30,USD,1884718000,3635312000,2872187000,1786019000,798550000,1086168000,None,1086168000,None,-37384000,682000,37384000,3670737000,-4550000,None,85122000,757298000,180538000,37384000,576760000,574885000,798550000,879804000,576760000
2022-03-31,USD,1708072000,3262825000,2626481000,1587939000,669530000,1038542000,None,1038542000,None,-34841000,510000,34841000,3296011000,-1938000,None,82923000,633261000,151381000,34841000,481880000,486943000,669530000,751025000,481880000
2021-12-31,USD,1734536000,3291493000,2633112000,1556957000,675881000,1058655000,None,1077373000,None,-41732000,493000,41732000,3291493000,2582000,None,90563000,644224000,125251000,41732000,675881000,520002000,675881000,769519000,518973000
2021-09-30,USD,1818240000,3446359000,2724971000,1661330000,754599000,1063641000,None,1063641000,None,-34873000,485000,34873000,3479570000,318000,None,78737000,720529000,161877000,34873000,558652000,553415000,754599000,834139000,558652000
2021-06-30,USD,1826378000,3429585000,2670018000,1639223000,795583000,1030795000,None,1030795000,None,-37657000,456000,37657000,3465601000,2952000,None,79160000,761334000,175883000,37657000,585451000,589158000,795583000,878151000,585451000
2021-03-31,USD,1640795000,3055128000,2399794000,1450104000,691105000,949690000,None,950949000,None,-37506000,537000,37506000,3090899000,1691000,None,79757000,655827000,154218000,37506000,501609000,497466000,691105000,773090000,501609000
2020-12-31,USD,1472138000,2828773000,2303201000,1356635000,534272000,937866000,None,947639000,None,-48549000,599000,48549000,2828773000,3407000,None,83125000,499929000,106984000,48549000,534272000,407825000,534272000,621403000,392945000
2020-09-30,USD,1680468000,3167787000,2482625000,1527170000,725013000,955455000,None,955455000,None,-41668000,582000,41668000,3207638000,2479000,None,79637000,686406000,159154000,41668000,527252000,532328000,725013000,807711000,527252000
2020-06-30,USD,1637180000,3051694000,2355105000,1454415000,736490000,900690000,None,900690000,None,-41723000,635000,41723000,3091595000,5008000,None,77910000,700410000,168743000,41723000,531667000,535312000,736490000,820043000,531667000
2020-03-31,USD,1295906000,2438951000,2052926000,1180581000,423561000,872345000,None,874667000,None,-39386000,675000,39386000,2476487000,-5190000,None,73963000,379660000,79222000,39386000,300438000,269792000,423561000,493009000,300438000
2019-12-31,USD,1324584000,2482975000,2043372000,1158391000,441503000,883081000,None,884981000,None,-48288000,732000,48288000,2482975000,2366000,None,70493000,409313000,84397000,48288000,441503000,329806000,441503000,515094000,324916000
2019-09-30,USD,1422530000,2632388000,2130165000,1243998000,536363000,886167000,None,886167000,None,-35858000,656000,35858000,2666528000,732000,None,68107000,501893000,110600000,35858000,391293000,391293000,536363000,605858000,391293000
2019-06-30,USD,1368287000,2556915000,2091800000,1221587000,498074000,870213000,None,870213000,None,-34538000,603000,34538000,2589874000,832000,None,68311000,464971000,111290000,34538000,353681000,353681000,498074000,567820000,353681000
2019-03-31,USD,1279290000,2376871000,1965822000,1131318000,444786000,834504000,None,834504000,None,-34291000,33637000,34291000,2410608000,3103000,None,63964000,414152000,93000000,34291000,321152000,321152000,444786000,512407000,321152000
2018-12-31,USD,1234315000,2314957000,1899717000,1080642000,428040000,806275000,None,819075000,None,-40568000,None,40568000,2314957000,-4098000,None,65619000,393157000,92800000,40568000,428040000,300357000,428040000,490244000,300357000
2018-09-30,USD,1315755000,2451804000,1997569000,1166962000,485148000,830607000,None,830607000,None,-31582000,None,31582000,2482717000,1416000,None,62526000,455651000,89500000,31582000,366151000,366151000,485148000,549759000,366151000
2018-06-30,USD,1288638000,2425808000,1976923000,1167435000,479150000,809488000,None,809488000,None,-30862000,None,30862000,2456073000,988000,None,60872000,449873000,96800000,30862000,353073000,353073000,479150000,541607000,353073000
2018-03-31,USD,1201258000,2255036000,1859835000,1081423000,422846000,778412000,None,778412000,None,-28217000,None,28217000,2282681000,205000,None,69920000,395406000,90500000,28217000,304906000,304906000,422846000,493543000,304906000
2017-12-31,USD,1159180000,2190808000,1789573000,1031628000,402835000,756345000,None,757945000,None,-35294000,None,35294000,2190808000,104000,None,60345000,376724000,74409000,35294000,402835000,302315000,402835000,463863000,302315000
