fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,519000000,1824000000,1305000000,None,443000000,76000000,None,76000000,None,1262000000,1343000000,81000000,605000000,None,None,83000000,562000000,133000000,81000000,429000000,-1136000000,643000000,701000000,429000000
2022-06-30,USD,736000000,1744000000,1008000000,None,661000000,75000000,None,75000000,None,1108000000,1155000000,47000000,640000000,None,None,96000000,740000000,157000000,47000000,583000000,-270000000,787000000,883000000,583000000
2022-03-31,USD,767000000,1664000000,897000000,None,692000000,75000000,None,75000000,None,1015000000,1052000000,37000000,584000000,None,None,105000000,702000000,154000000,37000000,548000000,-955000000,739000000,820000000,548000000
2021-12-31,USD,415000000,1539000000,1124000000,None,132000000,280000000,None,283000000,None,1019000000,1056000000,37000000,615000000,None,None,78000000,541000000,103000000,37000000,438000000,195000000,578000000,656000000,438000000
2021-09-30,USD,1003000000,1786000000,783000000,None,920000000,75000000,None,83000000,None,965000000,1006000000,41000000,649000000,None,None,98000000,831000000,180000000,41000000,651000000,532000000,872000000,970000000,651000000
2021-06-30,USD,1372000000,1933000000,561000000,None,1297000000,75000000,None,75000000,None,963000000,1006000000,43000000,619000000,None,None,94000000,1021000000,231000000,43000000,790000000,849000000,1064000000,1158000000,790000000
2021-03-31,USD,978000000,1764000000,786000000,None,901000000,77000000,None,77000000,None,967000000,1013000000,46000000,641000000,None,None,101000000,822000000,180000000,46000000,642000000,-81000000,868000000,969000000,642000000
2020-12-31,USD,811000000,1742000000,931000000,None,550000000,261000000,None,261000000,None,1006000000,1061000000,55000000,680000000,None,None,61000000,737000000,121000000,69000000,616000000,366000000,792000000,853000000,616000000
2020-09-30,USD,529000000,1538000000,1009000000,None,449000000,80000000,None,80000000,None,988000000,1059000000,71000000,655000000,None,None,132000000,634000000,104000000,71000000,530000000,469000000,705000000,837000000,530000000
2020-06-30,USD,-1132000000,674000000,1806000000,None,-1208000000,76000000,None,76000000,None,972000000,1063000000,91000000,573000000,None,None,128000000,-261000000,-47000000,91000000,-214000000,88000000,-170000000,-42000000,-214000000
2020-03-31,USD,-156000000,1053000000,1209000000,None,-235000000,79000000,None,79000000,None,928000000,1079000000,151000000,485000000,None,None,100000000,204000000,42000000,151000000,162000000,1576000000,355000000,455000000,162000000
2019-12-31,USD,394000000,1397000000,1003000000,10000000,123000000,271000000,None,271000000,None,918000000,1098000000,180000000,562000000,None,10000000,105000000,487000000,98000000,196000000,389000000,4000000,667000000,772000000,389000000
2019-09-30,USD,410000000,1399000000,989000000,10000000,328000000,80000000,None,82000000,None,937000000,1150000000,213000000,558000000,None,10000000,109000000,516000000,107000000,213000000,409000000,725000000,729000000,838000000,409000000
2019-06-30,USD,395000000,1359000000,964000000,11000000,315000000,80000000,None,80000000,None,942000000,1177000000,235000000,494000000,None,11000000,107000000,483000000,93000000,235000000,390000000,967000000,718000000,825000000,390000000
2019-03-31,USD,415000000,1378000000,963000000,12000000,333000000,82000000,None,82000000,None,948000000,1171000000,223000000,502000000,None,12000000,105000000,499000000,105000000,223000000,394000000,760000000,722000000,827000000,394000000
2018-12-31,USD,401000000,1361000000,960000000,12000000,-62000000,463000000,None,463000000,None,958000000,1146000000,188000000,481000000,None,12000000,107000000,491000000,85000000,188000000,406000000,836000000,679000000,786000000,406000000
2018-09-30,USD,374000000,1394000000,1020000000,14000000,292000000,82000000,None,82000000,None,942000000,1098000000,156000000,519000000,None,14000000,116000000,649000000,85000000,156000000,370000000,425000000,805000000,921000000,564000000
2018-06-30,USD,410000000,1395000000,985000000,14000000,326000000,84000000,None,84000000,None,926000000,1062000000,136000000,512000000,None,14000000,118000000,464000000,89000000,136000000,378000000,271000000,600000000,718000000,375000000
2018-03-31,USD,575000000,1465000000,890000000,16000000,-3000000,578000000,None,578000000,None,909000000,1031000000,122000000,507000000,None,16000000,121000000,542000000,128000000,122000000,414000000,12000000,664000000,785000000,414000000
2017-12-31,USD,610000000,1535000000,925000000,17000000,-324000000,934000000,None,934000000,None,901000000,1003000000,102000000,516000000,None,17000000,127000000,556000000,221000000,102000000,320000000,173000000,658000000,778000000,335000000
