fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,2860000000,4165000000,1305000000,1974000000,889000000,777000000,None,3276000000,5000000,-199000000,226000000,199000000,4162000000,-21000000,None,525000000,773000000,160000000,199000000,619000000,614000000,972000000,1497000000,613000000
2022-06-30,USD,2152000000,3415000000,1263000000,1771000000,387000000,718000000,None,3028000000,5000000,-205000000,32000000,205000000,3381000000,-34000000,None,539000000,272000000,17000000,205000000,254000000,260000000,477000000,1016000000,255000000
2022-03-31,USD,2770000000,4060000000,1290000000,1979000000,799000000,753000000,None,3261000000,5000000,-182000000,56000000,182000000,4021000000,-2000000,None,529000000,755000000,153000000,182000000,554000000,602000000,937000000,1466000000,602000000
2021-12-31,USD,1687000000,3415000000,1728000000,1490000000,697000000,742000000,None,2718000000,-240000000,-236000000,238000000,236000000,3271000000,-48000000,None,521000000,220000000,-4000000,236000000,186000000,246000000,456000000,977000000,224000000
2021-09-30,USD,2367000000,3613000000,1246000000,1524000000,850000000,727000000,None,2763000000,5000000,-232000000,229000000,232000000,3659000000,-37000000,None,512000000,665000000,127000000,232000000,469000000,540000000,897000000,1409000000,538000000
2021-06-30,USD,1792000000,2971000000,1179000000,1379000000,418000000,672000000,None,2553000000,-24000000,-261000000,211000000,261000000,2950000000,-38000000,None,502000000,154000000,-11000000,261000000,118000000,167000000,415000000,917000000,165000000
2021-03-31,USD,2468000000,3677000000,1209000000,93000000,860000000,704000000,None,2817000000,-161000000,-176000000,212000000,176000000,3667000000,-36000000,None,497000000,497000000,78000000,176000000,420000000,423000000,673000000,1170000000,419000000
2020-12-31,USD,1439000000,2960000000,1521000000,1301000000,507000000,677000000,None,2453000000,-292000000,-222000000,518000000,222000000,2926000000,-50000000,None,492000000,-50000000,-93000000,222000000,49000000,30000000,172000000,664000000,43000000
2020-09-30,USD,2170000000,3333000000,1163000000,1318000000,860000000,673000000,None,2473000000,27000000,-226000000,195000000,226000000,3338000000,-50000000,None,482000000,612000000,119000000,226000000,502000000,495000000,838000000,1320000000,493000000
2020-06-30,USD,1636000000,2719000000,1083000000,1160000000,479000000,604000000,None,2240000000,25000000,-249000000,-2000000,247000000,2627000000,-55000000,None,476000000,199000000,9000000,247000000,202000000,190000000,446000000,922000000,190000000
2020-03-31,USD,2121000000,3234000000,1113000000,1318000000,808000000,638000000,None,2426000000,26000000,-325000000,-3000000,322000000,3074000000,-72000000,None,470000000,430000000,55000000,322000000,392000000,380000000,752000000,1222000000,375000000
2019-12-31,USD,1847000000,2951000000,1104000000,1349000000,565000000,653000000,None,2386000000,26000000,-209000000,10000000,219000000,2908000000,-28000000,None,431000000,348000000,53000000,219000000,313000000,286000000,567000000,998000000,295000000
2019-09-30,USD,2322000000,3365000000,1043000000,1459000000,867000000,618000000,None,2498000000,25000000,-265000000,-3000000,262000000,3337000000,-25000000,None,421000000,589000000,116000000,262000000,503000000,474000000,851000000,1272000000,473000000
2019-06-30,USD,1740000000,2744000000,1004000000,1066000000,458000000,578000000,None,2286000000,22000000,-266000000,194000000,266000000,2604000000,-27000000,None,418000000,171000000,19000000,263000000,179000000,153000000,458000000,855000000,152000000
2019-03-31,USD,2493000000,3514000000,1021000000,1710000000,786000000,605000000,None,2728000000,24000000,-250000000,194000000,250000000,3318000000,-24000000,None,413000000,532000000,108000000,247000000,445000000,428000000,786000000,1195000000,424000000
2018-12-31,USD,1976000000,2949000000,973000000,1487000000,657000000,573000000,24000000,2423000000,23000000,-225000000,-10000000,215000000,2808000000,-56000000,None,377000000,402000000,71000000,222000000,331000000,333000000,657000000,994000000,331000000
2018-09-30,USD,2363000000,3328000000,965000000,1545000000,826000000,597000000,None,2502000000,39000000,-208000000,None,208000000,3298000000,-61000000,None,360000000,610000000,175000000,205000000,435000000,437000000,826000000,1178000000,435000000
2018-06-30,USD,1796000000,2696000000,900000000,1376000000,426000000,540000000,None,2270000000,36000000,-199000000,None,199000000,2582000000,-48000000,None,354000000,226000000,38000000,197000000,188000000,190000000,426000000,779000000,188000000
2018-03-31,USD,1588000000,3364000000,1776000000,855000000,755000000,570000000,None,2609000000,20000000,-197000000,None,197000000,3334000000,-45000000,None,348000000,545000000,117000000,195000000,428000000,432000000,755000000,1090000000,428000000
2017-12-31,USD,-2244000000,2961000000,5205000000,4225000000,585000000,621000000,24000000,2376000000,21000000,-187000000,-8000000,179000000,-1000000,-9000000,None,343000000,378000000,-127000000,184000000,505000000,505000000,585000000,900000000,505000000
