fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,679600000,1393500000,713900000,713900000,-252500000,659000000,243200000,932100000,None,-28900000,None,28900000,1388900000,-50500000,21400000,320700000,-301100000,-44100000,28900000,-257000000,-372800000,-252500000,48500000,-257000000
2022-06-30,USD,666700000,1102400000,435700000,435700000,-37400000,509200000,172600000,704100000,None,-8600000,None,8600000,1104000000,-29300000,17500000,117600000,-106300000,-2300000,8600000,-104000000,-167200000,-37400000,19900000,-104000000
2022-03-31,USD,531379000,919196000,687697000,398625000,128864000,289641000,96108000,402515000,None,6222000,None,305000,925721000,-6984000,16464000,72937000,121841000,10869000,None,110972000,88210000,128864000,195083000,110972000
2021-12-31,USD,552873000,907359000,616494000,350379000,154106000,265992000,116656000,398767000,None,-5629000,None,None,907359000,-5629000,16296000,48912000,152139000,7642000,None,144497000,129661000,154106000,201051000,144497000
2021-09-30,USD,401500000,858200000,456700000,456682000,20100000,263350000,101508000,381400000,None,-572000,None,None,858800000,-600000,15936000,18400000,19974000,9700000,None,10297000,-6680000,20151000,38500000,10200000
2021-06-30,USD,483600000,813300000,329700000,329715000,170500000,208301000,92294000,313100000,None,-1027000,None,1027000,811518000,-1000000,12500000,15200000,171500000,19200000,None,152256000,158150000,170500000,185700000,152300000
2021-03-31,USD,559784000,846092000,491589000,279647000,255817000,205062000,83559000,303967000,None,472000,None,None,846092000,-3226000,15519000,56625000,253591000,34779000,None,218812000,215732000,255817000,310216000,218812000
2020-12-31,USD,514645000,855057000,589929000,346244000,176057000,238530000,86428000,338588000,None,1098000,None,None,855057000,1098000,14964000,45897000,216446000,34198000,None,182248000,211488000,176057000,262343000,182248000
2020-09-30,USD,408637000,840113000,637868000,432505000,115367000,205124000,74216000,293270000,None,2706000,2706000,None,840113000,2706000,13528000,55566000,117418000,18097000,None,99321000,116628000,115367000,172984000,99321000
2020-06-30,USD,354621000,828653000,663641000,476689000,82143000,186952000,73108000,272478000,None,8218000,8218000,8218000,828653000,8218000,12298000,74725000,90361000,1856000,None,88505000,94750000,82143000,156868000,88505000
2020-03-31,USD,364901000,760541000,578427000,395640000,121884000,162181000,68718000,243017000,None,14282000,2750000,8083000,760541000,8083000,12382000,69493000,124634000,1912000,None,121884000,102833000,121884000,186044000,122722000
2019-12-31,USD,493036000,929573000,658446000,437093000,176833000,221599000,82520000,316203000,None,11943000,11943000,82000,929573000,11943000,12209000,60881000,188776000,25134000,None,163642000,179617000,176833000,249657000,163642000
2019-09-30,USD,389593000,860051000,694800000,468248000,74820000,226225000,76197000,314773000,None,8054000,8054000,8054000,860051000,8054000,11903000,58977000,82874000,11059000,None,71815000,61341000,74820000,133797000,71815000
2019-06-30,USD,298990000,537161000,408509000,241469000,51730000,166654000,68963000,247260000,None,10425000,10425000,10425000,537161000,10425000,11134000,47192000,62155000,15875000,None,46280000,39481000,51730000,98922000,46280000
2019-03-31,USD,280092000,539007000,437155000,258914000,58061000,153148000,56588000,222031000,None,-721000,6466000,721000,539007000,6466000,10957000,58105000,64527000,7698000,721000,58061000,70595000,58061000,150312000,56829000
2018-12-31,USD,350254000,1259549000,1124514000,898484000,51779000,231960000,62305000,298475000,None,-56000,None,56000,1259549000,8071000,10016000,155427000,59850000,-120098000,56000,179948000,166193000,51779000,207206000,179948000
2018-09-30,USD,257787000,492420000,396365000,234880000,25986000,161485000,60565000,231801000,None,-28000,None,28000,492420000,4975000,9623000,28445000,30961000,5594000,28000,25367000,29184000,25986000,54431000,25367000
2018-06-30,USD,256617000,385483000,257164000,131365000,70846000,126041000,50712000,185771000,None,-95000,None,95000,385578000,6601000,9130000,22849000,77447000,5754000,95000,71693000,46409000,70846000,93695000,71693000
2018-03-31,USD,261063000,450274000,333672000,189211000,87825000,107901000,54128000,173238000,None,-262000,None,262000,450274000,3451000,8969000,32981000,91276000,423000,262000,87825000,106216000,87825000,120806000,90853000
2017-12-31,USD,212857000,480220000,414147000,267983000,8852000,145464000,49977000,204005000,None,-1581000,None,1581000,-620000,3374000,7864000,40421000,12226000,-12914000,1581000,25140000,22516000,8852000,49273000,25140000
