fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-12-31,USD,126928000000,467958000000,341030000000,272344000000,24879000000,58274000000,56052000000,69686000000,448000000,-1809000000,448000000,1809000000,469767000000,14633000000,22900000000,10412000000,38164000000,4800000000,1809000000,33355000000,32168000000,39973000000,50385000000,33364000000
2020-12-31,USD,102560000000,384452000000,281892000000,233307000000,22899000000,39576000000,42740000000,49985000000,555000000,-1647000000,555000000,1647000000,386099000000,2371000000,16200000000,9009000000,24231000000,2900000000,1647000000,21331000000,22137000000,25878000000,34887000000,21331000000
2019-12-31,USD,67626000000,278902000000,211276000000,165536000000,14541000000,35081000000,35931000000,46941000000,832000000,-1600000000,832000000,1600000000,280502000000,203000000,15100000000,10659000000,13988000000,2400000000,1600000000,11588000000,11637000000,15588000000,26247000000,11588000000
2018-12-31,USD,65283000000,231264000000,165981000000,139156000000,12421000000,26350000000,28837000000,27999000000,440000000,-1417000000,440000000,1417000000,232681000000,-183000000,12138000000,475000000,11270000000,1197000000,1417000000,10073000000,9526000000,12687000000,13162000000,10073000000
2017-12-31,USD,51222000000,177265000000,126043000000,111934000000,4106000000,13743000000,22620000000,14949000000,202000000,-848000000,202000000,848000000,247000000,346000000,8800000000,366000000,3802000000,769000000,848000000,3033000000,3534000000,4650000000,5016000000,3033000000
