fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,2636000000,8244400000,5608400000,4935400000,1773900000,2410500000,None,6501400000,37900000,-98200000,55700000,98200000,8315900000,91100000,None,108100000,1688100000,396200000,98200000,1333200000,1048500000,1786300000,1894400000,1291900000
2021-09-30,USD,2614100000,8352800000,5738700000,5077100000,1875000000,2643000000,None,6550500000,17600000,-85400000,563400000,85400000,8413600000,264700000,None,124400000,2180800000,349600000,85400000,2094600000,1861200000,2266200000,2390600000,1831200000
2020-09-30,USD,1392500000,5515000000,4122500000,3577000000,1048900000,2153400000,None,4517600000,63200000,-33400000,37200000,33400000,5544200000,-38400000,None,95200000,1029700000,230800000,33400000,787100000,822900000,1063100000,1158300000,798900000
2019-09-30,USD,1849300000,5774500000,3925200000,3404300000,1466900000,2240300000,None,4202500000,128000000,-24700000,-2300000,22400000,13400000,141400000,None,83200000,1638000000,442300000,24700000,1205500000,1142700000,1660400000,1743600000,1195700000
2018-09-30,USD,3798700000,6319100000,2520400000,3430300000,2028200000,2437400000,None,4176300000,127600000,-48700000,-2400000,46300000,4591300000,200300000,None,78900000,2236900000,1472500000,48700000,742700000,678700000,2283200000,2362100000,764400000
