fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,5991000000,6093000000,102000000,3431000000,5868000000,90000000,None,88000000,None,-15000000,15000000,30000000,6105000000,-36000000,None,640000000,2494000000,510000000,30000000,1984000000,1984000000,2524000000,3164000000,1984000000
2022-06-30,USD,6817000000,6920000000,103000000,3751000000,6702000000,88000000,None,79000000,None,-33000000,154000000,33000000,6976000000,-5000000,None,620000000,3028000000,657000000,33000000,2371000000,2371000000,3061000000,3681000000,2371000000
2022-03-31,USD,6081000000,6172000000,91000000,3406000000,5980000000,73000000,None,67000000,None,-37000000,126000000,37000000,5999000000,-77000000,None,614000000,2561000000,552000000,84000000,2009000000,2009000000,2598000000,3212000000,2009000000
2021-12-31,USD,4246000000,4317000000,71000000,3172000000,4186000000,76000000,None,74000000,None,-39000000,217000000,39000000,4336000000,-26000000,None,673000000,991000000,228000000,39000000,763000000,763000000,1030000000,1693000000,763000000
2021-09-30,USD,4379000000,4463000000,84000000,2968000000,4286000000,72000000,None,92000000,None,-41000000,2000000,41000000,4461000000,-34000000,None,704000000,1336000000,291000000,41000000,1045000000,1045000000,1377000000,2081000000,1045000000
2021-06-30,USD,3016000000,3419000000,403000000,316000000,2925000000,75000000,None,89000000,None,-41000000,893000000,41000000,3442000000,-47000000,None,647000000,500000000,120000000,38000000,380000000,380000000,541000000,1188000000,380000000
2021-03-31,USD,2243000000,2444000000,201000000,252000000,2148000000,68000000,None,84000000,None,-39000000,60000000,39000000,2379000000,-304000000,None,474000000,-81000000,-11000000,44000000,-70000000,-70000000,-42000000,432000000,-70000000
2020-12-31,USD,1585000000,1856000000,170000000,60000000,1477000000,64000000,None,115000000,None,-35000000,78000000,35000000,1677000000,-48000000,None,396000000,28000000,-15000000,35000000,-30000000,-30000000,63000000,372000000,43000000
2020-09-30,USD,1612000000,1731000000,203000000,63000000,1468000000,64000000,None,142000000,None,-34000000,109000000,34000000,1802000000,-98000000,None,1243000,-100000000,-15000000,34000000,-20000000,-20000000,-66000000,18000000,-85000000
2020-06-30,USD,749000000,839000000,110000000,167000000,680000000,60000000,None,63000000,None,-33000000,325000000,33000000,784000000,-90000000,None,None,-558000000,-109000000,60000000,-439000000,-439000000,-525000000,-505000000,-449000000
2020-03-31,USD,2124000000,2260000000,133000000,176000000,2061000000,56000000,None,63000000,None,-27000000,2000000,27000000,2463000000,-85000000,None,None,368000000,77000000,27000000,441000000,289000000,395000000,392000000,291000000
2019-12-31,USD,2475000000,2664000000,168000000,76000000,2437000000,78000000,None,-439000000,None,-33000000,118000000,33000000,2525000000,-58000000,None,None,469000000,108000000,33000000,344000000,344000000,502000000,435000000,361000000
2019-09-30,USD,2160000000,2325000000,165000000,86000000,2073000000,72000000,None,67000000,None,-29000000,98000000,29000000,2547000000,-32000000,None,None,303000000,72000000,29000000,231000000,231000000,332000000,554000000,231000000
2019-06-30,USD,1624000000,1923000000,299000000,69000000,1386000000,80000000,None,726000000,None,-29000000,5000000,29000000,1934000000,-211000000,None,None,-216000000,-47000000,29000000,-169000000,-169000000,-187000000,-187000000,-169000000
2019-03-31,USD,2175000000,2413000000,238000000,68000000,2024000000,94000000,None,160000000,None,-29000000,140000000,29000000,2222000000,-147000000,None,23000000,247000000,-103000000,29000000,350000000,350000000,276000000,505000000,350000000
2018-12-31,USD,2566000000,2675000000,109000000,55000000,2422000000,99000000,None,80000000,None,-29000000,None,29000000,2677000000,-533000000,None,None,411000000,88000000,29000000,323000000,323000000,440000000,442000000,323000000
2018-09-30,USD,2247000000,2476000000,229000000,83000000,2113000000,96000000,None,-9000000,None,-30000000,None,30000000,2466000000,-182000000,None,None,529000000,118000000,30000000,411000000,411000000,559000000,559000000,411000000
2018-06-30,USD,638000000,2111000000,1473000000,1269000000,421000000,95000000,None,138000000,None,-32000000,None,32000000,2102000000,-67000000,None,None,85000000,19000000,32000000,63000000,66000000,117000000,117000000,66000000
2018-03-31,USD,754000000,2150000000,1396000000,1267000000,608000000,90000000,None,142000000,None,-36000000,None,36000000,2132000000,-39000000,None,None,228000000,50000000,36000000,178000000,178000000,264000000,264000000,178000000
2017-12-31,USD,956000000,1526000000,-58000000,217000000,1211000000,81000000,None,-258000000,None,-35000000,None,35000000,-250000000,-59000000,None,None,62000000,-603000000,35000000,665000000,665000000,97000000,102000000,665000000
