fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1077468000,3300374000,2222906000,366337000,275880000,399601000,None,3060147000,None,-35653000,35653000,35653000,3336027000,-6015000,None,145874000,240215000,57401000,35653000,176811000,200371000,275868000,421742000,182814000
2022-06-30,USD,1075643000,3297731000,2222088000,354993000,233434000,386766000,None,3089973000,None,-25676000,63000,25676000,3323407000,1972000,None,143850000,215011000,50949000,25676000,158781000,135762000,240687000,384537000,164062000
2022-03-31,USD,1032118000,3271283000,2239165000,371073000,232857000,403111000,None,3060099000,None,-21673000,13000,21673000,3292956000,-11201000,None,143784000,202875000,48962000,21673000,151021000,136387000,224548000,368332000,153913000
2021-12-31,USD,1007667000,3263034000,2255367000,374157000,313649000,493020000,None,2961602000,None,-19217000,19217000,19217000,3282251000,12316000,None,133363000,311961000,72837000,12217000,233911000,242521000,331178000,464541000,239124000
2021-09-30,USD,1076056000,3134800000,2058744000,367834000,314808000,367834000,None,2841191000,None,-21199000,21199000,21199000,3155999000,-6719000,None,134462000,285866000,67515000,21199000,219375000,209121000,307065000,441527000,218351000
2021-06-30,USD,1216628000,3176581000,1959953000,338033000,438968000,338033000,None,2758912000,None,-21299000,21299000,21299000,3197880000,9129000,None,133985000,426546000,101522000,21299000,325276000,321908000,447845000,581830000,325024000
2021-03-31,USD,1014744000,2991030000,1976286000,347110000,295669000,347110000,None,2717318000,None,-21957000,904000,21957000,3012987000,-835000,None,131403000,272898000,63807000,21957000,209070000,200211000,294855000,426258000,209091000
2020-12-31,USD,3086935000,3086935000,1951324000,351324000,413959000,351324000,None,2672976000,None,-19886000,1937000,19886000,3086935000,8305000,None,133930000,403352000,94644000,19886000,3086935000,342307000,423238000,557168000,308708000
2020-09-30,USD,1020248000,2887966000,1867718000,335409000,349670000,335409000,None,2562871000,None,-24575000,27575000,24575000,2912541000,-1831000,None,125961000,320451000,79172000,24575000,244092000,255222000,345026000,470987000,241279000
2020-06-30,USD,986491000,2704281000,1717790000,283572000,358031000,283572000,None,2371723000,None,-25473000,317000,25473000,2729754000,3100000,None,126208000,331083000,79154000,25473000,256504000,257707000,356556000,482764000,251929000
2020-03-31,USD,918426000,2793316000,1874890000,317827000,236694000,317827000,None,2592973000,None,-36351000,30000,36351000,2829667000,-9560000,None,124394000,188360000,46323000,36351000,144460000,104944000,224711000,349105000,142037000
2019-12-31,USD,2896247000,2896247000,1883386000,324090000,340979000,324090000,None,2555268000,None,-39159000,86000,39159000,2896247000,19338000,None,127656000,318324000,73148000,39159000,2896247000,295268000,357483000,485139000,245176000
2019-09-30,USD,937316000,2781006000,1843690000,313936000,188929000,313936000,None,2633524000,None,-41447000,65000,41447000,2822453000,-9407000,None,121528000,134395000,37205000,41447000,100870000,86927000,175842000,297370000,97190000
2019-06-30,USD,1002175000,2812681000,1810506000,305857000,345563000,305857000,None,2509605000,None,-42487000,49000,42487000,2855168000,7732000,None,121168000,307863000,69543000,42487000,241265000,240855000,350350000,471518000,238320000
2019-03-31,USD,945577000,2764751000,1819174000,307463000,340437000,333588000,None,2463954000,None,-39640000,269000,39640000,2804391000,-4501000,None,120040000,293066000,58898000,39640000,237398000,219455000,332706000,452746000,234168000
2018-12-31,USD,2754496000,2754496000,1825732000,300791000,259822000,326953000,None,2494674000,None,-39874000,None,39874000,2754496000,-12498000,None,118075000,201903000,43828000,39874000,2754496000,169332000,241777000,359852000,158075000
2018-09-30,USD,869100000,2609407000,1740307000,285201000,257164000,311311000,None,2391749000,None,-39506000,None,39506000,2648913000,11409000,None,112286000,225932000,54186000,39506000,174881000,157956000,265438000,377724000,171746000
2018-06-30,USD,910946000,2643353000,1732407000,289733000,324462000,316852000,None,2356891000,None,-38000000,None,38000000,2681353000,15308000,None,109581000,297111000,71059000,38000000,230711000,225026000,335111000,444692000,226052000
2018-03-31,USD,3604573000,5337456000,1732883000,292929000,333814000,1619780000,None,2353702000,None,-37576000,None,37576000,2687516000,None,None,113103000,291401000,67569000,37576000,228669000,222905000,328977000,442080000,223832000
2017-12-31,USD,2642787000,2642787000,1679057000,284854000,338744000,1565419000,None,2304043000,None,-36786000,None,36786000,2642787000,None,None,113638000,296532000,76923000,36786000,2642787000,239014000,333318000,446956000,219609000
