fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,886400000,2093000000,1723200000,1239900000,-37800000,448700000,None,924400000,2800000,-32700000,2800000,32700000,2125700000,800000,33000000,34600000,408700000,69800000,32700000,336000000,378900000,441400000,476000000,338900000
2022-06-30,USD,802400000,1929500000,1608300000,1166300000,360400000,442000000,None,442000000,600000,-30800000,600000,30800000,1960300000,14600000,28700000,28100000,347300000,49400000,30800000,294800000,173500000,378100000,406200000,297900000
2022-03-31,USD,664100000,1778000000,1572500000,1144000000,305600000,428500000,None,358500000,500000,-30100000,500000,30100000,1808100000,-164400000,33500000,29000000,45600000,-8300000,30100000,49400000,233000000,75700000,104700000,53900000
2021-12-31,USD,749100000,1827300000,1583200000,1108200000,274100000,447500000,None,475400000,500000,-29600000,500000,29600000,1856900000,10500000,31400000,27500000,285100000,43600000,29600000,238900000,246400000,314700000,342200000,241500000
2021-09-30,USD,719400000,1809600000,1557800000,1088400000,-172500000,447200000,None,891800000,500000,-26300000,None,26300000,1835900000,-241600000,33600000,22200000,8200000,-70300000,26300000,74600000,136400000,34500000,56700000,78500000
2021-06-30,USD,764400000,1825800000,1520700000,1083800000,327500000,436900000,None,436900000,300000,-22400000,None,22400000,1848200000,8400000,30100000,15700000,315800000,44500000,22400000,269000000,722300000,338200000,353900000,271300000
2021-03-31,USD,767400000,1752800000,1430000000,1008700000,346100000,421300000,None,421300000,500000,-23300000,500000,23300000,1776100000,184900000,30300000,15600000,512400000,97400000,23300000,410300000,416300000,535700000,551300000,415000000
2020-12-31,USD,646500000,1542600000,1307500000,918800000,327800000,374600000,None,318800000,300000,-22600000,300000,22600000,1565200000,451400000,29900000,14100000,703600000,110300000,22600000,590400000,680200000,726200000,740300000,593300000
2020-09-30,USD,639300000,1570000000,1298600000,930700000,639300000,354400000,None,739500000,400000,-26200000,None,26200000,1570000000,40900000,31500000,13500000,298600000,35900000,26200000,299600000,218400000,324800000,338300000,262700000
2020-06-30,USD,554200000,1368600000,1210000000,839800000,184000000,370200000,None,370200000,700000,-25400000,None,25400000,1394000000,175900000,30800000,12700000,338100000,20300000,25400000,314200000,373700000,363500000,376200000,317800000
2020-03-31,USD,698800000,1655800000,1334500000,982500000,346800000,352000000,None,352000000,2000000,-25500000,None,25500000,1681300000,-153900000,30000000,12300000,169700000,37500000,25500000,129900000,90700000,195200000,207500000,132200000
2019-12-31,USD,702900000,1658100000,1396500000,981600000,288000000,403200000,None,414900000,2400000,-26400000,None,26400000,1684500000,61300000,30200000,11700000,329900000,19200000,26400000,315400000,357400000,356300000,368000000,310700000
2019-09-30,USD,722900000,1730200000,1418800000,1007300000,722900000,405100000,None,790300000,None,-27000000,None,27000000,1730200000,-234400000,33600000,6400000,56400000,48300000,27000000,56400000,-549700000,83400000,89800000,8100000
2019-06-30,USD,730300000,1638300000,1296500000,934800000,368600000,361700000,None,361700000,None,-26800000,None,26800000,1665100000,-20400000,30500000,6400000,321400000,60000000,26800000,261400000,271500000,348200000,354600000,261400000
2019-03-31,USD,708200000,1633500000,1334000000,949000000,323200000,385000000,None,385000000,None,-23700000,None,23700000,1657200000,102900000,32800000,6600000,402400000,56400000,23700000,346000000,382600000,426100000,432700000,346000000
2018-12-31,USD,738700000,1620300000,1296900000,903600000,345400000,386700000,None,394600000,None,-20700000,None,20700000,1641000000,-210500000,29300000,6600000,120800000,40500000,20700000,80300000,45300000,141500000,148100000,80300000
2018-09-30,USD,736100000,1729500000,993400000,993400000,732600000,415100000,371800000,798000000,None,-19200000,None,19200000,1729500000,186600000,32900000,6800000,481700000,135800000,19200000,481700000,544500000,500900000,507700000,345900000
2018-06-30,USD,744700000,1698700000,954000000,954000000,339500000,399600000,None,402200000,None,-16500000,None,16500000,1698700000,-71300000,35000000,7100000,251700000,53100000,16500000,198600000,139600000,268200000,275300000,198600000
2018-03-31,USD,703900000,1651200000,947300000,947300000,311600000,386600000,None,389200000,None,-17300000,None,17300000,1651200000,5300000,36000000,7200000,299600000,72200000,17300000,227400000,321600000,316900000,324100000,227400000
2017-12-31,USD,700200000,1586600000,886400000,886400000,300700000,386600000,None,396400000,None,-20000000,None,20000000,11200000,10000000,32500000,7100000,297800000,534200000,20000000,-236400000,-232900000,317800000,324900000,-236400000
