fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,729000000,3327000000,2598000000,2095000000,106000000,356000000,129000000,621000000,5000000,-123000000,102000000,128000000,3327000000,42000000,137000000,146000000,506000000,139000000,128000000,343000000,-391000000,106000000,252000000,367000000
2022-06-30,USD,710000000,3394000000,2684000000,2149000000,111000000,385000000,141000000,543000000,2000000,-122000000,2000000,122000000,3394000000,114000000,133000000,148000000,900000000,113000000,122000000,357000000,162000000,111000000,259000000,787000000
2022-03-31,USD,515000000,3269000000,2754000000,2110000000,-275000000,389000000,143000000,791000000,1000000,-120000000,1000000,120000000,3269000000,29000000,144000000,153000000,535000000,47000000,120000000,214000000,227000000,-275000000,-122000000,488000000
2021-12-31,USD,718000000,4299000000,3581000000,2858000000,-192000000,465000000,162000000,911000000,0,-135000000,153000000,135000000,4251000000,11000000,169000000,195000000,288000000,84000000,135000000,244000000,427000000,-192000000,3000000,204000000
2021-09-30,USD,805000000,4255000000,3450000000,2032000000,-6000000,411000000,137000000,813000000,0,-115000000,90000000,115000000,4255000000,33000000,142000000,196000000,516000000,80000000,115000000,420000000,235000000,-6000000,190000000,391000000
2021-06-30,USD,996000000,4267000000,3271000000,1959000000,371000000,395000000,133000000,484000000,2000000,-129000000,110000000,129000000,4267000000,171000000,135000000,167000000,571000000,93000000,129000000,555000000,615000000,371000000,538000000,478000000
2021-03-31,USD,833000000,3970000000,3137000000,1861000000,63000000,395000000,139000000,751000000,2000000,-144000000,127000000,146000000,3970000000,42000000,130000000,167000000,5393000000,-1000000,146000000,537000000,5187000000,63000000,230000000,5394000000
2020-12-31,USD,1161000000,5252000000,4091000000,3521000000,591000000,402000000,159000000,570000000,3000000,-194000000,175000000,194000000,-12000000,67000000,164000000,528000000,158000000,-64000000,155000000,279000000,1125000000,591000000,1119000000,222000000
2020-09-30,USD,266000000,5096000000,4830000000,2417000000,-939000000,403000000,140000000,825000000,3000000,-194000000,174000000,197000000,383000000,460000000,173000000,530000000,43000000,122000000,165000000,-79000000,527000000,-939000000,-409000000,-79000000
2020-06-30,USD,449000000,4828000000,4379000000,2298000000,-849000000,414000000,153000000,1301000000,2000000,-191000000,111000000,193000000,-23000000,89000000,172000000,528000000,-2470000000,8000000,181000000,-2478000000,-2133000000,-849000000,-321000000,-2478000000
2020-03-31,USD,333000000,5221000000,4888000000,2319000000,-1267000000,482000000,173000000,1412000000,2000000,-181000000,150000000,183000000,189000000,250000000,168000000,533000000,-522000000,94000000,171000000,-616000000,-1010000000,-1267000000,-734000000,-616000000
2019-12-31,USD,1772000000,5204000000,3432000000,3408000000,1748000000,44000000,-35000000,24000000,5000000,-170000000,227000000,0,-9000000,None,-77000000,295000000,32000000,-144000000,174000000,191000000,291000000,32000000,327000000,176000000
2019-09-30,USD,920000000,5426000000,4506000000,3531000000,-200000000,645000000,225000000,1136000000,1000000,-176000000,156000000,0,-23000000,122000000,252000000,248000000,450000000,78000000,177000000,367000000,-325000000,450000000,698000000,372000000
2019-06-30,USD,941000000,5468000000,4527000000,3496000000,-351000000,642000000,232000000,1253000000,9000000,-156000000,124000000,165000000,-17000000,30000000,255000000,252000000,-416000000,155000000,165000000,-1094000000,-543000000,-351000000,-99000000,-571000000
2019-03-31,USD,2490000000,5414000000,17159000000,3621000000,-1947000000,726000000,267000000,3107000000,75000000,-454000000,132000000,454000000,-11000000,274000000,957000000,474000000,430000000,-91000000,151000000,571000000,545000000,-1947000000,-1473000000,521000000
2018-12-31,USD,4532000000,5457000000,925000000,3642000000,4168000000,727000000,262000000,364000000,66000000,None,None,432000000,35000000,None,269000000,479000000,476000000,-6000000,55000000,513000000,-1353000000,4168000000,4647000000,482000000
2018-09-30,USD,4646000000,5683000000,1037000000,3770000000,-1670000000,731000000,264000000,2991000000,38000000,None,None,362000000,-109000000,None,286000000,462000000,538000000,37000000,0,535000000,672000000,-1670000000,-1208000000,501000000
2018-06-30,USD,6271000000,5857000000,-414000000,4085000000,-1220000000,768000000,270000000,3378000000,51000000,None,None,360000000,-57000000,None,285000000,488000000,1868000000,99000000,0,1803000000,-376000000,-1220000000,-732000000,1769000000
2018-03-31,USD,5195000000,5597000000,402000000,3805000000,-2198000000,1714000000,768000000,3183000000,55000000,None,None,350000000,-308000000,None,953000000,474000000,1482000000,389000000,350000000,1153000000,2565000000,-2198000000,-1724000000,1093000000
2017-12-31,USD,3416000000,20066000000,16650000000,-23583000000,-332000000,-865000000,-698000000,3114000000,61000000,None,None,354000000,-133000000,None,-1265000000,457000000,-4260000000,-2997000000,-728000000,-1159000000,-1177000000,-332000000,125000000,-1263000000
