fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,25523900000,8804600000,408700000,408700000,6347200000,1599600000,12625100000,2305600000,None,8364000000,9400000,8354600000,None,None,None,108700000,1552800000,15977300000,7607000000,2492800000,157500000,2570400000,2569200000,8901400000,None,5351700000,1200000,5350500000,7920900000,2543800000,1939900000,9546600000,3617200000,9504100000,442300000,144379000
2022-06-30,USD,29361400000,9972800000,282300000,282300000,6635500000,1694800000,15224900000,2310600000,None,8469600000,10500000000,8459100000,None,None,None,105100000,1482000000,20281600000,11760700000,3138800000,131300000,5834200000,5833000000,9052200000,None,5353000000,1200000,5351800000,11186000000,2787700000,1971500000,9079800000,3634100000,8775000000,442300000,145353000
2022-03-31,USD,29358700000,9736200000,165800000,165800000,6267700000,None,19622500000,2365600000,None,4640300000,4640300000,8597000000,None,None,None,101400000,1391100000,20005900000,10955000000,3367700000,None,None,5086400000,9048900000,None,5356700000,1200000,5355500000,10443100000,2499700000,2446600000,9352800000,3343400000,8801400000,442300000,155433000
2021-12-31,USD,28180000000,8526400000,142100000,142100000,5419900000,1585800000,15397800000,2336800000,2661900000,8603900000,13200000000,8590700000,None,None,None,106100000,1395300000,16589500000,8767400000,3423600000,152100000,2242400000,2241100000,8353800000,118900000,4354900000,1300000,4353600000,6596000000,2604600000,2143900000,11590500000,1368100000,8742400000,442300000,163328776
2021-09-30,USD,24326600000,6876400000,292700000,292700000,4134400000,None,17450200000,2051300000,None,13837000000,3892900000,9944100000,None,None,None,41000000,1561900000,13010300000,5580800000,3055700000,None,None,152200000,7427600000,None,4246900000,152200000,4246900000,152200000,2372900000,2046700000,11316300000,1390300000,8541400000,442300000,159444000
2021-06-30,USD,23962900000,6555700000,440400000,440400000,3679500000,None,17407200000,2038400000,None,13934700000,3945400000,9989300000,None,None,None,32700000,1434100000,12878900000,5402500000,2998700000,None,None,2600000,7474400000,None,4246200000,2600000,4246200000,4248800000,2401200000,2077100000,11084000000,1396500000,8258600000,442300000,158644000
2021-03-31,USD,23876000000,6523000000,949200000,949200000,3137400000,None,17353000000,2016500000,None,13965200000,3990100000,9975100000,None,None,None,21900000,1371300000,12474200000,4578400000,2653200000,None,None,800000,7892800000,None,4245700000,800000,4245700000,4246500000,1924400000,2455600000,11401800000,1487400000,7915500000,442300000,157490000
2020-12-31,USD,23566300000,6036000000,1241900000,1381000000,2638900000,1663700000,17547600000,1973100000,2432700000,12141900000,4055400000,8086500000,None,None,139100000,34600000,1114200000,12506700000,4558300000,2320000000,207600000,1500000,1500000,7941600000,138800000,4245400000,0,4245400000,4246900000,1621900000,2403400000,11059600000,1549300000,7542200000,442300000,160752262
2020-09-30,USD,23040900000,5787000000,683000000,683000000,2874700000,1916600000,17792800000,2005900000,None,13956000000,4069000000,9887000000,None,None,None,465100000,1292000000,12668000000,4221800000,2345300000,198200000,6300000,3200000,8439800000,None,4661600000,3100000,4658500000,4664800000,1870200000,2598400000,10372900000,1594000000,7195000000,442300000,156370000
2020-06-30,USD,22984400000,5769500000,859800000,859800000,2753400000,1867500000,17747700000,2024400000,None,13911600000,4106400000,9805200000,None,None,None,436900000,1278900000,13024900000,4578300000,2117400000,205700000,706200000,703100000,8440500000,None,4661800000,3100000,4658700000,5364900000,1754700000,2584300000,9959500000,1639900000,6924500000,442300000,153330000
2020-03-31,USD,22905000000,5692900000,987100000,987100000,2532400000,1819500000,17745800000,2036700000,None,13877400000,4149900000,9727500000,None,None,None,491900000,1298000000,13951600000,5370300000,2029200000,210900000,1677100000,1674000000,8575500000,None,4665700000,3100000,4662600000,6339700000,1664000000,2598900000,8953400000,2138700000,6791400000,442300000,150330000
2019-12-31,USD,20596600000,4456600000,297700000,297700000,2255000000,1580900000,18162800000,1959500000,2331300000,11002600000,3622000000,7380600000,None,None,None,53900000,1321000000,11460300000,4405700000,2087800000,209800000,481700000,337300000,6513600000,141300000,3179500000,3100000,3176400000,3516800000,1483400000,2531700000,9136300000,2184800000,6772800000,442300000,153506409
2019-09-30,USD,21322500000,5328000000,311700000,311700000,2743500000,2064400000,16479500000,1911900000,None,12813000000,3653000000,9160000000,None,None,None,370200000,1269600000,13060200000,5441900000,2070300000,211700000,1458000000,1454900000,7073000000,None,3911900000,3100000,3908800000,5366800000,1913600000,2429900000,8262300000,2314200000,6678100000,442300000,148350000
2019-06-30,USD,21523600000,5345200000,310700000,310700000,2863200000,1983800000,16669400000,1933300000,None,12954900000,3710900000,9244000000,None,None,None,347400000,1290200000,13295600000,5653100000,2323800000,207700000,1464700000,1461600000,7086900000,None,3912200000,3100000,3909100000,5373800000,1864600000,2422200000,8228000000,2337900000,6549900000,442300000,148099000
2019-03-31,USD,21460300000,5253900000,281800000,281800000,2791600000,2028600000,16206400000,1927400000,None,13028300000,3762400000,9265900000,None,None,None,298400000,1250700000,13527800000,5766200000,2264300000,204100000,1783800000,1780700000,7931700000,None,3912500000,3100000,3909400000,5693200000,1718100000,2521800000,7932500000,2354000000,6291300000,442300000,147863000
2018-12-31,USD,19408000000,4569400000,288700000,288700000,2373500000,1730500000,16189500000,1915200000,2054900000,12441100000,3484400000,8956700000,None,None,None,58900000,482300000,11571800000,4001600000,2233200000,202000000,378600000,376100000,7735700000,None,3822300000,977500000,3819800000,4198400000,1223700000,2446000000,7836200000,2371300000,6219000000,442300000,151302450
2018-09-30,USD,20447700000,5555400000,368700000,368700000,2649700000,2392700000,14892300000,1846200000,None,12554100000,3547200000,9006900000,None,None,None,300800000,492000000,12365500000,6052000000,2320200000,189700000,2387700000,1408100000,6483000000,None,3810200000,979600000,2830600000,5218300000,1344100000,2468000000,8082200000,2389500000,6424300000,442300000,147964000
2018-06-30,USD,20179600000,5322600000,385800000,385800000,2444200000,2295100000,14857000000,1817100000,None,12544400000,3596700000,8947700000,None,None,17600000,341200000,495500000,11994200000,5638900000,2288500000,188200000,2080400000,1101500000,6352900000,None,3810100000,978900000,2831200000,4911600000,1270000000,2451000000,8185400000,2100400000,6273900000,442300000,149748000
2018-03-31,USD,19683200000,5077900000,405600000,405600000,2350300000,2135400000,14605300000,1770200000,None,12325100000,3474200000,8850900000,None,None,17600000,335900000,510000000,11244000000,4810200000,2172700000,121200000,1377500000,399300000,6431200000,None,3805800000,978200000,2827600000,4205100000,1260000000,2534500000,8439200000,1909400000,6074500000,442300000,150612000
2017-12-31,USD,19097700000,4559000000,637500000,637500000,2018400000,1764500000,15903200000,1742500000,1917000000,12283500000,3507400000,8776100000,18000000,None,None,39800000,512700000,10795500000,4391500000,2021000000,117000000,988700000,5300000,6418200000,None,3805700000,977500000,2828200000,3811000000,1111100000,2507000000,8302200000,1924100000,5997600000,442300000,154038031
