fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1108500000,2676939000,2236688000,1619653000,556620000,551880000,None,617035000,655000,-36033000,655000,36033000,2712972000,-48157000,None,21448000,473085000,73598000,36033000,399487000,371818000,509118000,530566000,399487000
2022-06-30,USD,999999000,2325668000,1953426000,1372583000,456531000,543468000,None,580843000,389000,-33802000,389000,33802000,2359470000,-19658000,None,21828000,403460000,87904000,33802000,315556000,289185000,437262000,459090000,315556000
2022-03-31,USD,1245480000,2666221000,1420741000,1420741000,720990000,524216000,None,524216000,None,-33179000,357000,33536000,None,-10407000,None,91036000,677404000,143926000,None,533478000,540684000,710940000,801976000,533478000
2021-12-31,USD,1012867000,2319286000,1885983000,1313261000,459172000,552918000,None,612829000,668000,-30430000,29762000,30430000,2349716000,-86469000,None,16998000,338706000,3150000,30430000,339791000,384741000,369136000,386134000,335556000
2021-09-30,USD,1061335000,2362879000,1824910000,1298504000,574831000,486139000,None,526406000,532000,-30686000,532000,30686000,2393565000,-23004000,None,15907000,521673000,76746000,30686000,444927000,442663000,552359000,568266000,444927000
2021-06-30,USD,925445000,1977006000,1553589000,1063977000,456675000,467629000,None,489612000,619000,-31684000,619000,31684000,2008690000,-7194000,None,13634000,418416000,117186000,31684000,301230000,334100000,450100000,463734000,301230000
2021-03-31,USD,1048951000,2274273000,1762272000,1246997000,553044000,494665000,None,515275000,610000,-37046000,610000,37046000,2311319000,-2414000,None,13683000,513122000,117323000,37046000,396871000,404875000,550168000,563851000,395799000
2020-12-31,USD,962071000,2185244000,1223173000,1223173000,405115000,537978000,None,618796000,938000,-38720000,37782000,38720000,2196544000,-103933000,None,13898000,263457000,-27930000,38720000,962071000,305612000,302177000,316075000,291387000
2020-09-30,USD,1080024000,2219829000,1139805000,1139805000,611410000,468614000,None,482191000,798000,-38056000,37258000,38056000,2297949000,-11644000,None,13577000,562533000,115250000,38056000,447258000,462169000,600589000,614166000,447283000
2020-06-30,USD,792552000,1707329000,914777000,914777000,383373000,408949000,None,425353000,777000,-38856000,777000,38856000,1714025000,-11217000,None,13529000,334936000,66035000,38856000,268042000,267449000,373792000,387321000,268901000
2020-03-31,USD,866622000,2037317000,1170695000,1170695000,382800000,475384000,None,497492000,1584000,-37839000,1584000,37839000,1951144000,-11533000,None,13670000,337366000,66229000,37839000,268783000,229362000,375205000,388875000,271137000
2019-12-31,USD,911912000,2068125000,1156213000,1156213000,286198000,517200000,37146000,674161000,1145000,-38580000,1145000,38580000,2088268000,-34442000,None,11301000,217090000,9903000,38580000,911912000,207362000,255670000,266971000,207187000
2019-09-30,USD,943318000,2134422000,1191104000,1191104000,460815000,481363000,37146000,497452000,879000,-36335000,879000,36335000,2124320000,-17999000,None,14483000,407485000,82178000,36335000,325182000,337902000,443820000,458303000,325307000
2019-06-30,USD,874744000,1767217000,892473000,892473000,410070000,453793000,37146000,479468000,4025000,-37801000,4025000,37801000,52935000,-13125000,None,14556000,362738000,49898000,37801000,313271000,324624000,400539000,415095000,312840000
2019-03-31,USD,892504000,2016488000,1123984000,1123984000,438869000,453573000,37146000,467447000,1948000,-39406000,1948000,39406000,-23383000,-5477000,None,12238000,396411000,92053000,39406000,303881000,312618000,435817000,448055000,304358000
2018-12-31,USD,944352000,1987902000,1043550000,1043550000,421165000,486036000,38521000,573323000,2175000,-39805000,None,39805000,68762000,-39565000,None,10697000,349161000,12370000,39805000,944352000,315939000,388966000,399663000,336791000
2018-09-30,USD,863493000,2079593000,1216100000,1216100000,406263000,453921000,38521000,476566000,1819000,-38735000,None,38735000,-68148000,-12493000,None,9573000,355154000,91441000,38735000,265413000,295604000,393889000,403462000,263713000
2018-06-30,USD,793420000,1751615000,958195000,958195000,315724000,449548000,38521000,501846000,1812000,-36764000,None,36764000,1519000,-20766000,None,9834000,263542000,36687000,36764000,793420000,213512000,300306000,310140000,226855000
2018-03-31,USD,974060000,1971959000,997899000,997899000,480512000,485324000,None,510160000,2215000,-31554000,None,31554000,66045000,-1942000,None,8451000,448715000,98512000,31554000,974060000,309474000,480269000,488720000,350203000
2017-12-31,USD,837241000,1939636000,1102395000,1102395000,334216000,505280000,45850000,584109000,924000,-26750000,None,26750000,-11714000,-48001000,None,5408000,259973000,78840000,26750000,834527000,204414000,286723000,292131000,181133000
