fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,2811366000,3215600000,404234000,52900000,557300000,240047000,None,2658352000,None,-178200000,178174000,178200000,3259400000,89831000,302143000,111287000,468950000,117661000,178200000,529470000,351267000,647150000,758437000,351289000
2022-06-30,USD,2234660000,2572600000,337940000,44500000,455600000,223031000,None,2117072000,None,-160090000,9500000,160090000,2561600000,93861000,294238000,70409000,389340000,95598000,160090000,453902000,290569000,549430000,619839000,293742000
2022-03-31,USD,2965398000,3471310000,505912000,48600000,663055000,220364000,None,2808255000,None,-153245000,146345000,153245000,3452000000,71561000,289330000,236948000,581371000,136045000,153245000,598610000,444150000,734616000,971564000,445326000
2021-12-31,USD,2101035000,2481900000,380865000,44000000,472821000,234360000,None,2009095000,None,-151134000,142772000,151134000,2459400000,36694000,280811000,73105000,358294000,49762000,151134000,473953000,336288000,509428000,582533000,308532000
2021-09-30,USD,2124277000,2432800000,308517000,49400000,483300000,213881000,None,1949463000,None,-148000000,-38000,147962000,2444600000,43768000,276846000,45236000,379137000,94091000,148000000,433040000,285643000,527137000,572373000,285046000
2021-06-30,USD,1876503000,2122500000,245997000,39900000,451605000,200486000,None,1670933000,None,-145400000,35000,145435000,2142900000,46619000,274647000,5611000,352789000,86389000,145400000,411835000,265401000,498224000,503835000,266400000
2021-03-31,USD,2459768000,2825840000,366072000,48600000,585600000,209459000,None,2240272000,None,-137766000,34000,137800000,2771700000,34201000,270704000,108013000,482003000,113980000,137766000,505789000,367331000,619803000,727816000,368023000
2020-12-31,USD,1886549000,2233930000,347351000,41500000,454734000,229959000,None,1779205000,None,-135385000,-33000,135352000,2172700000,25025000,260201000,46992000,344382000,70565000,135385000,423363000,255909000,479734000,526726000,273817000
2020-09-30,USD,2040573000,2343600000,303027000,48400000,561230000,197112000,None,1782412000,None,-134066000,34000,134100000,2352100000,29218000,244453000,57515000,456382000,108242000,134066000,482188000,348421000,590482000,647997000,348140000
2020-06-30,USD,1714112000,1953100000,239016000,37600000,433655000,178019000,None,1519473000,None,-134300000,1000000,134300000,1947200000,30243000,240516000,23397000,329613000,75501000,134300000,388354000,252785000,463913000,487310000,254112000
2020-03-31,USD,2099256000,2373700000,274470000,43100000,539120000,181594000,None,1834606000,None,-134715000,134315000,134715000,2294400000,24104000,236211000,49776000,428509000,91876000,134715000,471324000,336701000,563224000,613000000,336633000
2019-12-31,USD,2050400000,2050400000,278519000,39100000,435600000,200699000,None,1614821000,None,-133546000,-3000,133543000,2015900000,28943000,228646000,11620000,330964000,79064000,133546000,435600000,236995000,464507000,476127000,251900000
2019-09-30,USD,1887378000,2175800000,288419000,42600000,509200000,171965000,None,1666559000,None,-135216000,-16000,135200000,2168400000,26968000,222599000,73854000,400990000,80226000,135216000,455974000,320508000,536190000,610044000,320764000
2019-06-30,USD,1388428000,1884500000,496072000,36400000,151000000,181083000,None,1733507000,None,-132700000,106105000,132700000,1868200000,45866000,219084000,38945000,64149000,30815000,132700000,166073000,35617000,196849000,235794000,33334000
2019-03-31,USD,2186204000,2415800000,229588000,45000000,494700000,184588000,None,1921092000,None,-131700000,34000,131734000,2397300000,31000000,214948000,70961000,393951000,83393000,131700000,442307000,310874000,525685000,596646000,310558000
2018-12-31,USD,2034900000,2034900000,312598000,39400000,400000000,214798000,None,1634935000,None,-126105000,None,126105000,2013800000,27733000,207853000,77918000,301703000,68503000,126071000,400000000,230889000,427808000,505726000,233200000
2018-09-30,USD,2007709000,2271400000,263691000,43500000,466000000,187291000,None,1805404000,None,-125200000,None,125201000,2321100000,16718000,208671000,92711000,357578000,66278000,125201000,416461000,290786000,482779000,575490000,291300000
2018-06-30,USD,1640869000,1853900000,213031000,35600000,391400000,177431000,None,1462502000,None,-126400000,None,126400000,1860600000,50149000,199140000,36203000,315052000,70452000,126404000,371051000,244909000,441452000,477655000,244600000
2018-03-31,USD,1070226000,2288000000,1217774000,990147000,442500000,182433000,None,1845430000,None,-121100000,None,121100000,2277100000,33800000,204266000,45194000,355166000,83766000,121129000,392566000,272819000,476266000,521460000,271400000
2017-12-31,USD,1895600000,1895600000,904879000,619342000,443700000,227309000,None,1451681000,None,-102255000,None,102323000,None,21731000,202650000,31928000,370371000,130971000,102278000,450900000,234631000,472694000,504622000,239400000
