fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,949000000,1640000000,691000000,402000000,546000000,289000000,None,286000000,27000000,-124000000,97000000,124000000,4000000,27000000,None,33000000,447000000,116000000,None,331000000,327000000,546000000,604000000,331000000
2022-06-30,USD,938000000,1636000000,698000000,415000000,554000000,283000000,None,275000000,-15000000,-148000000,163000000,148000000,-8000000,-15000000,None,34000000,390000000,166000000,None,224000000,222000000,554000000,572000000,224000000
2022-03-31,USD,860000000,1547000000,687000000,402000000,509000000,285000000,None,281000000,7000000,-118000000,111000000,118000000,-4000000,7000000,None,37000000,398000000,-1000000,None,399000000,432000000,509000000,553000000,399000000
2021-12-31,USD,808000000,1890000000,1082000000,495000000,502000000,491000000,None,573000000,34000000,-128000000,423000000,551000000,None,34000000,None,47000000,407000000,77000000,543000000,330000000,336000000,502000000,582000000,330000000
2021-09-30,USD,901000000,1606000000,705000000,421000000,527000000,284000000,None,285000000,51000000,-126000000,-138000000,-12000000,0,51000000,None,39000000,451000000,-77000000,-12000000,528000000,521000000,527000000,616000000,528000000
2021-06-30,USD,928000000,1602000000,674000000,417000000,567000000,257000000,None,250000000,1000000,-159000000,-155000000,4000000,1000000,1000000,None,39000000,407000000,16000000,12000000,391000000,413000000,567000000,605000000,391000000
2021-03-31,USD,865000000,1486000000,621000000,392000000,543000000,229000000,None,214000000,0,-131000000,-119000000,12000000,-8000000,None,None,39000000,409000000,83000000,12000000,326000000,391000000,543000000,579000000,326000000
2020-12-31,USD,1743000000,1743000000,995000000,460000000,482000000,446000000,None,3183000000,7000000,-132000000,125000000,132000000,None,17000000,None,46000000,352000000,20000000,None,482000000,373000000,482000000,530000000,332000000
2020-09-30,USD,779000000,1448000000,669000000,399000000,471000000,270000000,None,311000000,10000000,-161000000,151000000,161000000,None,None,None,47000000,316000000,33000000,None,283000000,319000000,471000000,524000000,283000000
2020-06-30,USD,545000000,1198000000,653000000,349000000,300000000,295000000,None,346000000,91000000,-132000000,41000000,132000000,None,91000000,None,26000000,257000000,51000000,None,206000000,267000000,300000000,415000000,206000000
2020-03-31,USD,553000000,1263000000,710000000,298000000,250000000,266000000,None,399000000,-34000000,-118000000,152000000,118000000,None,-34000000,None,27000000,95000000,12000000,None,83000000,-78000000,250000000,240000000,83000000
2019-12-31,USD,1694000000,1694000000,881000000,385000000,546000000,429000000,None,2942000000,-17000000,-132000000,388000000,520000000,None,-17000000,None,53000000,397000000,-91000000,520000000,488000000,528000000,546000000,970000000,488000000
2019-09-30,USD,796000000,1339000000,543000000,292000000,480000000,251000000,None,243000000,-59000000,-120000000,-119000000,1000000,None,-59000000,None,0,300000000,45000000,1000000,255000000,207000000,480000000,301000000,255000000
2019-06-30,USD,787000000,1310000000,523000000,286000000,471000000,236000000,None,233000000,25000000,-119000000,-119000000,0,None,25000000,None,1000000,377000000,88000000,None,289000000,233000000,471000000,378000000,289000000
2019-03-31,USD,728000000,1254000000,526000000,272000000,433000000,254000000,None,248000000,-16000000,-115000000,-114000000,1000000,None,-16000000,None,1000000,299000000,37000000,None,262000000,272000000,433000000,301000000,262000000
2018-12-31,USD,1558000000,1558000000,701000000,376000000,741000000,325000000,None,2919000000,-176000000,-122000000,None,122000000,None,355000000,None,34000000,439000000,105000000,None,255000000,317000000,741000000,595000000,334000000
2018-09-30,USD,748000000,1391000000,643000000,399000000,553000000,244000000,None,144000000,96000000,-111000000,None,111000000,None,96000000,None,32000000,534000000,80000000,None,454000000,419000000,553000000,677000000,454000000
2018-06-30,USD,699000000,1368000000,669000000,421000000,449000000,248000000,None,219000000,23000000,-112000000,None,112000000,None,23000000,None,34000000,357000000,36000000,None,321000000,254000000,449000000,503000000,321000000
2018-03-31,USD,667000000,1371000000,704000000,438000000,553000000,219000000,None,63000000,66000000,-107000000,None,107000000,None,66000000,None,37000000,509000000,76000000,None,433000000,487000000,553000000,653000000,433000000
2017-12-31,USD,-4766000000,1577000000,-2886000000,731000000,1215000000,-646000000,22000000,3448000000,2000000,-120000000,None,118000000,None,1083000000,None,58000000,1092000000,656000000,None,752000000,473000000,1215000000,1268000000,436000000
