fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,32795363000,671520000,601520000,671520000,None,None,497490000,22234746000,None,1421443000,1421443000,None,21787556000,7644641000,70000000,24500000,None,28758802000,3343083000,None,None,None,500197000,25415719000,500197000,24640370000,None,None,24640370000,1701650000,495142000,3021525000,2043979000,-6046981000,34000,327286003
2022-06-30,USD,33079036000,632540000,541240000,632540000,None,None,499699000,22407391000,None,1337984000,1337984000,None,21949492000,7770824000,91300000,30600000,None,28982034000,3178408000,None,None,None,502440000,25803626000,502440000,24885968000,None,None,24885968000,1711706000,543936000,3071332000,2007706000,-6012757000,34000,328444627
2022-03-31,USD,33451427000,623929000,514929000,623929000,None,None,501910000,22098873000,None,1208643000,1208643000,None,22133773000,8040139000,109000000,37903758000,None,29160555000,2921970000,None,None,None,504684000,26238585000,504684000,25169837000,None,None,25169837000,1753242000,1030533000,3255647000,1881334000,-5948261000,34000,328606352
2021-12-31,USD,33777379000,676136000,533936000,676136000,None,None,4598720000,4074503000,None,20098000,1433216000,20098000,22372139000,8042420000,142200000,345000000,None,29376654000,3007789000,None,None,None,506931000,26916605000,506931000,25321022000,500000000,None,25321022000,-365574000,540912000,3361452000,1884441000,-5823708000,34000,328619248
2021-09-30,USD,33946139000,532623000,438423000,532623000,None,None,506236000,506236000,None,1324603000,1324603000,None,22631515000,8041076000,94200000,345000000,None,29518422000,2899618000,None,None,None,26093443000,27171829000,509071000,25584372000,None,None,25584372000,1575015000,525361000,3378098000,1884511000,-5789329000,34000,328619163
2021-06-30,USD,34827856000,1331499000,1290799000,1331499000,None,None,508371000,23269762000,None,1230595000,1230595000,None,22852191000,7868819000,40700000,345000000,None,30613003000,3323469000,None,None,None,26231704000,27796948000,511211000,26231704000,None,None,26231704000,2092874000,546619000,3231798000,1884511000,-5931119000,34000,328594136
2021-03-31,USD,34411504000,974837000,935837000,974837000,None,None,510642000,22904891000,None,1195851000,1195851000,None,22984491000,7600228000,39000000,345000000,None,30383970000,3250641000,None,None,None,26156520000,27645027000,513351000,26156520000,None,None,26156520000,-25297581000,976809000,3064233000,1884138000,-6087013000,34000,328514497
2020-12-31,USD,34786846000,1053513000,1011613000,1053513000,None,None,4674593000,4141581000,None,20098000,1311925000,20098000,23240659000,7785158000,41900000,324989000,None,31128608000,56070572000,None,None,None,53446722000,27752368000,515492000,26723361000,623020000,None,26723361000,2064315000,1029007000,3039472000,1891352000,-6102314000,1109227000,316595345
2020-09-30,USD,31661575000,1121013000,1082313000,1121013000,None,None,4606019000,23381907000,None,None,None,None,27549622000,4091015000,38700000,10400000,None,29458166000,3322848000,None,None,None,None,26322511000,517454000,25139682000,None,None,25139682000,2023786000,995636000,1752851000,1917698000,-5953166000,32000,305913431
2020-06-30,USD,34026170000,3351500000,3306100000,3351500000,6027000,None,4547027000,23582284000,None,None,None,None,27690250000,4029966000,45400000,25300000,None,31503339000,3251660000,None,None,None,None,28439071000,519416000,27268883000,None,None,27268883000,2034829000,982796000,2029340000,1917698000,-5703183000,32000,305882326
