fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,4899200000,3398500000,698100000,2368100000,311000000,597100000,1500700000,1002500000,338500000,49100000,24400000,24700000,1673800000,None,1670000000,28000000,33700000,3074700000,900500000,198100000,26300000,None,20900000,2263500000,60400000,1968800000,None,1968800000,1968800000,645100000,123300000,1824500000,595000000,388100000,400000,386200000
2022-06-30,USD,5217400000,3808700000,735400000,2754800000,339500000,612000000,1408700000,942900000,303800000,53600000,28000000,25600000,2019400000,None,2019400000,34700000,24800000,2961500000,807000000,219600000,24000000,None,21200000,2242700000,61300000,1967300000,None,1967300000,1967300000,531800000,99500000,2255900000,37300000,286900000,400000,392600000
2022-03-31,USD,5057000000,3746600000,716000000,2589000000,342200000,544500000,1409600000,856500000,264900000,58000000,31400000,26600000,1972200000,99200000,1873000000,171700000,22800000,2867700000,711400000,150100000,21000000,None,20900000,2242300000,61600000,1965900000,None,1965900000,1965900000,504000000,97100000,2189300000,37300000,236000000,100000,98100000
2021-12-31,USD,4933300000,3684400000,1052600000,2412600000,357300000,514300000,1499900000,801800000,231500000,58000000,31500000,26500000,1678600000,320700000,1360000000,27400000,10500000,2891200000,720800000,196000000,18200000,3300000,20500000,1970300000,57000000,1702700000,None,1702700000,1702700000,461500000,90000000,2042100000,206200000,138700000,100000,97000000
2021-09-30,USD,4775900000,3656200000,1444300000,2528000000,351300000,529100000,1243600000,742200000,203000000,23900000,46000000,23900000,1253600000,169900000,1083700000,77900000,None,2639800000,734900000,210000000,16100000,None,19300000,1976500000,57800000,1703500000,None,1703500000,1703500000,469300000,98500000,1912000000,159500000,-28000000,100000,96900000
2021-06-30,USD,4503800000,3474200000,1158800000,1158800000,319300000,483500000,1029600000,676000000,186800000,19100000,None,19100000,1426100000,None,1426100000,86500000,23300000,2506200000,600700000,165900000,13400000,None,18800000,1974500000,57400000,1710700000,None,1710700000,1710700000,396300000,87700000,1754700000,100000000,-98900000,100000,96700000
2021-03-31,USD,4389800000,3445100000,733800000,733800000,289700000,443400000,944700000,589900000,172000000,18900000,None,18900000,1898800000,None,1898800000,79400000,20400000,2486600000,604100000,152200000,11400000,None,18200000,1946200000,54200000,1688800000,None,1688800000,1688800000,411200000,82400000,1644800000,100000000,-161800000,100000,96700000
2020-12-31,USD,4290500000,3424800000,817600000,817600000,234700000,428500000,865700000,515300000,154200000,19300000,None,19300000,1890100000,None,1890100000,53900000,21400000,2464000000,614100000,163300000,10400000,8800000,16500000,1912100000,54000000,1667200000,None,1667200000,1667200000,416800000,80900000,1551900000,100000000,-202100000,100000,96100000
2020-09-30,USD,3833200000,3237100000,673500000,673500000,200700000,370000000,596100000,461800000,136700000,19000000,None,19000000,1930300000,None,1930300000,62600000,21000000,2333900000,506400000,147600000,8600000,None,15800000,1834600000,172700000,1645800000,None,1645800000,1645800000,321300000,78500000,1499300000,100000000,-557300000,100000,96000000
2020-06-30,USD,3521800000,3033000000,530000000,530000000,165300000,296500000,488800000,384300000,121300000,18700000,None,18700000,1978800000,None,1978800000,62400000,14200000,2167900000,400100000,108400000,7100000,None,15100000,1773200000,102800000,1658800000,None,1658800000,1658800000,253500000,35300000,1353900000,100000000,-629500000,100000,95400000
2020-03-31,USD,2447900000,1995700000,584600000,584600000,141900000,300700000,452200000,346100000,107000000,18600000,None,18600000,925900000,None,925900000,42600000,13700000,1513400000,342800000,110200000,5400000,14500000,14500000,1174200000,106000000,1072400000,14500000,1072400000,1072400000,202500000,20900000,934500000,100000000,-675800000,100000,92300000
