fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1023100000,1579900000,556800000,556800000,206700000,809300000,None,816400000,None,-9500000,6600000,9500000,None,-3700000,49600000,53300000,200100000,49600000,9500000,150500000,101300000,209600000,262900000,150500000
2022-06-30,USD,1001400000,1490600000,489200000,489200000,175200000,820600000,None,826200000,None,-11800000,3600000,11800000,None,-4800000,51400000,54800000,162200000,38800000,11800000,123400000,95600000,174000000,228800000,123400000
2022-03-31,USD,966100000,1522700000,556600000,556600000,36800000,913700000,None,929300000,None,-12600000,1100000,13700000,None,5100000,55800000,60400000,29300000,4900000,None,24400000,-5700000,43000000,103400000,24400000
2021-12-31,USD,1198100000,1815400000,617300000,617300000,289100000,908800000,None,909000000,None,-13400000,1400000,13400000,None,100000,51800000,56200000,277200000,59500000,13400000,217700000,187500000,290600000,346800000,217700000
2021-09-30,USD,1015200000,1504100000,488900000,488900000,251900000,754900000,None,763300000,None,-13600000,12400000,13600000,None,-1400000,51500000,55900000,238100000,44800000,13600000,193300000,184600000,251700000,307600000,193300000
2021-06-30,USD,968100000,1376300000,408200000,408200000,220600000,728200000,None,747500000,None,-13300000,1800000,13300000,None,900000,52700000,57200000,210000000,45300000,13300000,164700000,174200000,223300000,280500000,164700000
2021-03-31,USD,782900000,1287000000,504100000,504100000,-25700000,755200000,None,808600000,None,-13900000,2200000,13900000,None,2100000,57500000,62100000,-35300000,38800000,13900000,-74100000,-104300000,-21400000,40700000,-74100000
2020-12-31,USD,930400000,1432800000,502400000,502400000,170400000,747500000,None,760000000,None,-12200000,2400000,12200000,None,1600000,55100000,60300000,162200000,42400000,12200000,119800000,128700000,174400000,234700000,119800000
2020-09-30,USD,799400000,1193500000,394100000,394100000,-20300000,628200000,None,819700000,None,-12800000,10600000,12800000,None,1800000,56300000,61500000,-29100000,10000000,12800000,-39100000,-29300000,-16300000,45200000,-39100000
2020-06-30,USD,348700000,487500000,138800000,138800000,-168000000,507600000,None,516700000,None,-9600000,2900000,9600000,None,2100000,58500000,63700000,-172600000,-44900000,9600000,-127700000,-118800000,-163000000,-99300000,-127700000
2020-03-31,USD,594400000,1274100000,679700000,678500000,-283800000,852200000,None,878200000,None,-4800000,5900000,4800000,-1100000,-4500000,63300000,68500000,-287200000,-38200000,4800000,-249000000,-248600000,-282400000,-88600000,-249000000
2019-12-31,USD,1089100000,1750700000,661600000,661600000,224400000,843300000,None,864700000,None,-4200000,7300000,4200000,None,2900000,62300000,68200000,230400000,-103700000,4200000,334100000,330900000,234600000,302800000,334100000
2019-09-30,USD,1049000000,1706200000,657200000,656800000,233100000,795300000,None,815900000,None,-4400000,9600000,4400000,None,-1700000,60700000,66600000,236600000,54500000,4400000,182100000,175900000,241000000,307600000,182100000
2019-06-30,USD,920800000,1428800000,508000000,507400000,143300000,746700000,None,777500000,None,-4200000,11600000,4200000,None,-4100000,60300000,66200000,146600000,29500000,4200000,117100000,111300000,150800000,217000000,117100000
2019-03-31,USD,901500000,1505700000,604200000,600100000,27900000,809400000,None,873600000,None,-5100000,11300000,5100000,-2800000,1200000,63500000,69300000,35300000,3700000,5100000,31600000,29500000,40400000,82100000,31600000
2018-12-31,USD,1059500000,1725800000,666300000,663200000,193800000,823400000,None,865700000,None,-5200000,None,5200000,None,1000000,66000000,72000000,199500000,79500000,5200000,120000000,126500000,204700000,276700000,120000000
2018-09-30,USD,1029300000,1690900000,661600000,661600000,210000000,793600000,None,819300000,None,-6000000,None,6000000,None,400000,63900000,69700000,214800000,44500000,6000000,170300000,163900000,220800000,290500000,170300000
2018-06-30,USD,895700000,1390600000,494900000,494900000,130100000,741900000,None,765600000,None,-4400000,None,4400000,None,-2000000,64400000,70300000,132900000,23900000,4400000,109000000,106100000,137300000,207600000,109000000
2018-03-31,USD,908500000,1529200000,620700000,620700000,25400000,828600000,None,883100000,None,-3800000,None,3800000,2100000,-1400000,69800000,6000000,24900000,-16400000,3800000,41300000,73400000,28700000,34700000,41300000
2017-12-31,USD,996200000,1641800000,645600000,645600000,189200000,779800000,None,807000000,None,-4800000,None,4800000,600000,-1400000,66700000,6000000,186300000,268100000,4800000,-81800000,-77000000,191100000,197100000,-81800000
