fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,10489636000,1888299000,258259000,264622000,644936000,780113000,8601337000,1572398000,1323371000,6782632000,3077492000,3705140000,None,None,6363000,204991000,72234000,4676189000,872815000,233308000,98224000,242000000,151000000,2991602000,177419000,2873936000,91000000,2873936000,3024936000,339654000,75900000,5802057000,None,1695087000,4705118000,99868000
2022-06-30,USD,11188006000,1847947000,316327000,323505000,620404000,763788000,9340059000,1573337000,1290510000,7514208000,3193032000,4321176000,None,None,7178000,147428000,70157000,4768878000,908323000,228987000,100617000,242000000,151000000,3114531000,185775000,2846446000,91000000,2846446000,2997446000,354606000,73075000,6407548000,None,2057175000,4738746000,100090000
2022-03-31,USD,11423594000,1878997000,348320000,8520000,574999000,799041000,9545658000,1552576000,1266213000,7732880000,3328537000,4404343000,5383000,None,8520000,156637000,70661000,4878957000,922222000,225737000,110791000,233875000,142875000,3221276000,191528000,2945481000,91000000,2945481000,3088356000,379474000,75579000,6532356000,None,1999244000,4742920000,100067000
2021-12-31,USD,11689966000,1927094000,359089000,369046000,594599000,752132000,9762872000,1521587000,1238817000,7991364000,2876041000,5115323000,None,None,9957000,221274000,55895000,5066297000,904307000,207152000,106329000,218875000,127875000,3293965000,199548000,3175316000,91000000,3175316000,3303191000,402655000,74763000,6611191000,None,1989870000,4758199000,100111000
2021-09-30,USD,11752448000,1904627000,383494000,393443000,564532000,762003000,9847821000,1511255000,1222886000,8087114000,2954417000,5132697000,None,None,9949000,194598000,50120000,5207517000,785701000,219255000,106247000,21875000,21875000,3549085000,204632000,3421506000,21875000,3421506000,3443381000,390163000,83593000,6535644000,None,1893196000,4748181000,99911000
2021-06-30,USD,12101007000,2007860000,534774000,545049000,593067000,743420000,10093147000,1499448000,1190851000,8334913000,3048319000,5286594000,None,None,10275000,136599000,51445000,5515992000,1145025000,232186000,102133000,174875000,6875000,3558698000,212377000,3256714000,168000000,3256714000,3431589000,391804000,86040000,6574580000,None,1874559000,4736838000,99746000
2021-03-31,USD,6574471000,1211754000,220531000,230832000,315067000,609406000,5364399000,1235400000,1150537000,3924455000,898406000,3026049000,5555000,None,10301000,66750000,52720000,2683003000,577920000,156950000,62492000,0,0,1783576000,152447000,1650540000,0,1650540000,1650540000,308143000,88010000,3880990000,None,1939408000,2002825000,85353000
2020-12-31,USD,6580780000,1176075000,252502000,262986000,294132000,556117000,5404705000,1226895000,1128617000,3970455000,1043904000,2926551000,11861000,None,10484000,73324000,57614000,2702588000,505867000,134471000,44308000,None,21364000,1845476000,151581000,1713199000,None,1713199000,1713199000,292656000,89264000,3866990000,None,1872533000,1996843000,85337000
2020-09-30,USD,5492567000,1150310000,312028000,321896000,278593000,503724000,4342257000,1176066000,1085146000,2967978000,550022000,2417956000,10406000,None,9868000,55965000,55172000,1830112000,435418000,124944000,35035000,None,20971000,1147749000,124337000,1020554000,None,1020554000,1020554000,238637000,85076000,3647145000,None,1786878000,1990880000,85251000
2020-06-30,USD,5363927000,1097128000,255627000,265606000,276970000,503172000,4266799000,1148052000,1047955000,2923315000,551526000,2371789000,10430000,None,9979000,61359000,51969000,1874214000,479549000,133532000,39975000,70000000,35000000,1151476000,145726000,1022156000,35000000,1022156000,1057156000,222262000,86386000,3474664000,None,1699971000,1983047000,85060000
2020-03-31,USD,5440867000,1224036000,319581000,329205000,263544000,586481000,4233462000,1111855000,1017330000,2921558000,565473000,2356085000,13969000,None,9624000,54430000,51581000,2022657000,503607000,149341000,53299000,0,0,1282454000,133923000,1150521000,None,1150521000,1150521000,267145000,90346000,3405362000,None,1658661000,1982164000,84924000
2019-12-31,USD,5335581000,1052871000,199230000,211264000,252046000,544405000,4282710000,1102604000,1022680000,2997670000,594167000,2403503000,12034000,None,12034000,57190000,59356000,1939515000,450806000,139808000,45355000,None,19189000,1269065000,123253000,1136964000,None,1136964000,1136964000,233538000,91348000,3382680000,None,1544495000,1987107000,84791000
2019-09-30,USD,5185717000,1031954000,225536000,236566000,236837000,513353000,4153763000,1066223000,997150000,2895441000,576379000,2319062000,11030000,None,11030000,56228000,76174000,1948072000,428023000,133802000,44095000,None,18461000,1309575000,116371000,1187195000,None,1187195000,1187195000,225479000,82196000,3228668000,None,1472725000,1981660000,84797000
2019-06-30,USD,5229723000,1044282000,238067000,250047000,233587000,509655000,4185441000,1054217000,978075000,2949508000,602179000,2347329000,12577000,None,11980000,62973000,59195000,1984721000,432774000,135487000,52614000,None,20139000,1335349000,122627000,1210003000,None,1210003000,1210003000,199493000,85071000,3236900000,None,1397390000,1996354000,84754000
2019-03-31,USD,5073071000,1053735000,220633000,234506000,208243000,564830000,4020736000,1031582000,955735000,2927542000,604614000,2322928000,18962000,None,13873000,60029000,60212000,1887273000,465196000,152913000,55333000,None,None,1464478000,None,1183227000,None,1183227000,1183227000,241490000,87812000,3177810000,None,1339024000,1998564000,84517000
