fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-06-30,USD,7871807000,17041557000,10574708000,9355232000,5381822000,885737000,1604248000,2489985000,15209000,-184759000,15209000,184759000,17226316000,-188708000,248200000,333739000,5193114000,587828000,184759000,4605286000,4559432000,5377873000,5711612000,4605286000
2021-06-30,USD,6805306000,14410591000,8957870000,7820844000,4482023000,829875000,1493408000,2323283000,19687000,-208597000,19687000,208597000,14619188000,-111219000,229800000,307151000,4370804000,462346000,208597000,3908458000,3938541000,4579401000,4886552000,3908458000
2020-06-30,USD,4608693000,9863979000,6387047000,5436043000,2673802000,682479000,1252412000,1934891000,85433000,-177440000,85433000,177440000,10041419000,-98824000,198800000,268525000,2574978000,323225000,177440000,2251753000,2221572000,2752418000,3020943000,2251753000
2019-06-30,USD,4358459000,9537240000,6306788000,5295100000,2464732000,702407000,1191320000,1893727000,98771000,-117263000,98771000,117263000,9654503000,-18161000,182100000,309281000,2446571000,255141000,117145000,2191430000,2184849000,2563834000,2873115000,2191430000
2018-06-30,USD,5165032000,10976771000,7000580000,5911966000,3213299000,762219000,1189514000,1951733000,85813000,-97387000,85813000,97387000,-2840000,-61510000,165200000,326395000,3151789000,771108000,96845000,2380681000,2384932000,3249176000,3575571000,2380681000
