fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-12-31,USD,-3335000000,19230000000,22565000000,335000000,-13636000000,2251000000,None,10301000000,-153000000,-273000000,270000000,273000000,5397000000,None,None,38000000,1638000000,233000000,281000000,1405000000,-1085000000,1911000000,1949000000,1405000000
2020-12-31,USD,-5489000000,17439000000,22928000000,321000000,-14861000000,2072000000,None,9372000000,-175000000,-290000000,284000000,290000000,4844000000,None,None,53000000,423000000,-76000000,305000000,499000000,3757000000,713000000,766000000,499000000
2019-12-31,USD,-3981000000,17258000000,21239000000,343000000,-14094000000,2210000000,None,10113000000,-231000000,-339000000,339000000,339000000,4861000000,None,None,67000000,919000000,33000000,381000000,886000000,6152000000,1258000000,1325000000,886000000
2018-12-31,USD,-2091000000,16424000000,18515000000,313000000,-11063000000,1953000000,None,8972000000,-186000000,-297000000,310000000,297000000,5921000000,None,None,None,1885000000,244000000,320000000,1641000000,-1824000000,2182000000,2182000000,1641000000
2017-12-31,USD,-2531000000,14257000000,16788000000,245000000,-12269000000,1766000000,None,9738000000,-179000000,-253000000,280000000,253000000,3261000000,None,None,None,1130000000,-949000000,248000000,2079000000,3743000000,1383000000,1383000000,2079000000
