fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-12-31,USD,1131540000,1996615000,865075000,777759000,1044224000,75815000,None,87316000,None,-322661000,None,322661000,-5483000,-5835000,592135000,2825000,261976000,551000,322661000,1092363000,521978000,584637000,587462000,261425000
2020-12-31,USD,720586000,1822828000,805498000,739156000,654244000,63305000,None,66342000,None,-353923000,None,353923000,None,-86000,552530000,2341000,197082000,870000,353923000,683610000,-74130000,551005000,553346000,196212000
2019-12-31,USD,-437739000,1764685000,169599000,61614000,-545724000,74274000,None,107985000,None,-367173000,367173000,367173000,-126000,5120000,533719000,10621000,147953000,2490000,367173000,-534124000,-115894000,515126000,525747000,145463000
2018-12-31,USD,1526636000,1722962000,196326000,65485000,1395795000,98764000,None,130841000,None,-383595000,383595000,383595000,1606904000,6958000,560541000,11258000,-3686000,1241000,383595000,1452435000,-65701000,379909000,391167000,-4927000
2017-12-31,USD,2144861000,1054456000,638814000,434839000,118207000,167739000,None,936249000,None,-256970000,256970000,256970000,990883000,-959000,309578000,12143000,-139722000,None,256970000,-139722000,-57452000,118207000,130350000,-105337000
