fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,368000000,3946000000,3578000000,2793000000,368000000,785000000,None,785000000,None,-39000000,39000000,39000000,None,54000000,None,113000000,384000000,74000000,39000000,312000000,313000000,368000000,536000000,310000000
2022-06-30,USD,415000000,3864000000,3449000000,2721000000,415000000,728000000,None,728000000,None,-54000000,54000000,54000000,None,60000000,None,119000000,423000000,97000000,54000000,326000000,336000000,415000000,596000000,326000000
2022-03-31,USD,1159000000,3672000000,2513000000,2513000000,517000000,642000000,None,642000000,None,-56000000,54000000,56000000,None,74000000,None,119000000,534000000,112000000,56000000,423000000,532000000,517000000,709000000,422000000
2021-12-31,USD,1005000000,3420000000,2415000000,2415000000,329000000,676000000,None,676000000,None,-51000000,175000000,51000000,None,282000000,None,121000000,562000000,129000000,51000000,434000000,405000000,329000000,734000000,433000000
2021-09-30,USD,447000000,3622000000,3175000000,2457000000,447000000,718000000,None,718000000,None,-55000000,118000000,55000000,None,0,None,114000000,399000000,92000000,55000000,305000000,277000000,447000000,568000000,307000000
2021-06-30,USD,504000000,3555000000,3051000000,2331000000,504000000,720000000,None,720000000,None,-58000000,48000000,58000000,None,86000000,None,120000000,524000000,144000000,58000000,385000000,382000000,504000000,702000000,380000000
2021-03-31,USD,472000000,3584000000,3112000000,2418000000,472000000,694000000,None,694000000,None,-59000000,60000000,59000000,None,69000000,None,112000000,477000000,109000000,59000000,371000000,435000000,472000000,648000000,368000000
2020-12-31,USD,1185000000,3464000000,2279000000,2279000000,385000000,800000000,None,956000000,None,-85000000,85000000,85000000,None,-30000000,None,124000000,260000000,55000000,85000000,208000000,230000000,385000000,469000000,205000000
2020-09-30,USD,1201000000,3429000000,2228000000,2228000000,411000000,790000000,None,790000000,None,-63000000,63000000,63000000,None,70000000,None,7000000,413000000,65000000,63000000,352000000,308000000,411000000,483000000,348000000
2020-06-30,USD,1197000000,3465000000,2268000000,2268000000,506000000,691000000,None,691000000,None,-69000000,69000000,69000000,None,30000000,None,7000000,460000000,109000000,69000000,354000000,361000000,506000000,536000000,351000000
2020-03-31,USD,1144000000,3412000000,2268000000,2268000000,459000000,685000000,None,692000000,None,-64000000,55000000,64000000,None,51000000,None,7000000,441000000,94000000,64000000,350000000,68000000,459000000,512000000,347000000
2019-12-31,USD,1088000000,3223000000,2135000000,2135000000,360000000,728000000,None,1001000000,None,-63000000,66000000,63000000,None,-59000000,None,7000000,229000000,84000000,63000000,1088000000,180000000,360000000,299000000,145000000
2019-09-30,USD,1000000000,3372000000,2372000000,2372000000,263000000,737000000,None,737000000,None,-72000000,72000000,72000000,None,150000000,None,6000000,338000000,91000000,72000000,248000000,233000000,263000000,416000000,247000000
2019-06-30,USD,1186000000,3461000000,2275000000,2275000000,397000000,789000000,None,789000000,None,-75000000,75000000,75000000,None,45000000,None,7000000,360000000,74000000,75000000,292000000,284000000,397000000,442000000,286000000
2019-03-31,USD,1107000000,3522000000,2415000000,2415000000,381000000,726000000,None,733000000,None,-74000000,None,74000000,None,52000000,None,7000000,354000000,72000000,74000000,285000000,337000000,381000000,435000000,282000000
2018-12-31,USD,1089000000,3317000000,2228000000,2228000000,326000000,763000000,154000000,1071000000,None,-74000000,None,74000000,-10230000000,-359000000,None,7000000,-109000000,-25000000,74000000,1089000000,-72000000,326000000,-28000000,-84000000
2018-09-30,USD,1176000000,3469000000,2293000000,2293000000,396000000,780000000,None,780000000,None,-72000000,None,72000000,3469000000,130000000,None,7000000,449000000,69000000,72000000,383000000,369000000,396000000,528000000,380000000
2018-06-30,USD,1209000000,3360000000,2151000000,2151000000,474000000,735000000,None,735000000,None,-72000000,None,72000000,None,69000000,None,6000000,666000000,70000000,72000000,599000000,502000000,474000000,744000000,596000000
2018-03-31,USD,1252000000,3401000000,2149000000,2149000000,510000000,742000000,None,745000000,None,-69000000,None,69000000,None,70000000,None,3000000,511000000,67000000,69000000,444000000,494000000,510000000,583000000,444000000
2017-12-31,USD,1142000000,3185000000,2043000000,2043000000,389000000,753000000,148000000,24000000,None,184000000,None,-184000000,None,258000000,None,4000000,581000000,164000000,68000000,1297000000,422000000,389000000,401000000,417000000
