fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,27978400000,7018700000,2818400000,364500000,2176600000,1218000000,21087800000,6560500000,9049300000,3439400000,155900000,3283500000,821600000,562200000,364500000,386600000,554200000,36677100000,9151800000,1441400000,7921600000,1924000000,175000000,27224400000,8760900000,14868900000,1749000000,13119900000,15043900000,2565000000,610500000,-8706600000,None,-8449800000,1100000,1147900000
2022-06-30,USD,28156200000,7067500000,3177500000,3254400000,2132900000,1219200000,20786000000,6408200000,8971800000,3654600000,203400000,3451200000,None,292500000,76900000,379800000,640700000,36815100000,8402400000,1489800000,8056100000,1199100000,200000000,27792400000,8769200000,14929900000,999100000,13930800000,15129900000,2451400000,594400000,-8666500000,None,-8719700000,1100000,1147000000
2022-03-31,USD,29021500000,7541100000,3913400000,3995500000,1920000000,None,21480400000,6460800000,8852000000,3900800000,254700000,3646100000,None,285600000,82100000,343300000,582800000,37782700000,9104300000,1329500000,None,None,3234900000,28678400000,8904800000,16013000000,1998600000,14014400000,24917800000,2466300000,613600000,-8768000000,None,-9070500000,1100000,1149200000
2021-12-31,USD,28833900000,7255100000,3969400000,4056800000,1637100000,None,21578800000,6398000000,8688100000,3978200000,302500000,3675700000,None,551500000,87400000,409700000,588000000,37284200000,8921100000,1289400000,None,None,200000000,28363100000,8961300000,14585600000,999300000,13586300000,14785600000,2532700000,621100000,-8457200000,None,-8753000000,1200000,1169600000
2021-09-30,USD,31392600000,9756400000,6455700000,6617900000,1603900000,960700000,19492900000,6369500000,8459300000,4027200000,349900000,3677300000,782100000,497700000,162200000,401500000,578500000,36707100000,8151400000,1211600000,8059100000,998900000,0,27839600000,8989300000,14615800000,998900000,13616900000,14615800000,2527500000,737800000,-5321200000,None,-6315700000,1200000,1180000000
2021-06-30,USD,29476800000,7931700000,4753100000,4906700000,1548200000,979100000,19158800000,6151400000,8321100000,4070000000,398000000,3672000000,None,821200000,153600000,336000000,586300000,36271100000,7799800000,1127000000,8119700000,998900000,0,27732800000,8906200000,14618100000,998900000,13619200000,14618100000,2342600000,762900000,-6800800000,None,-7501600000,1200000,1178500000
2021-03-31,USD,28371700000,6979500000,3880700000,4003700000,1503600000,1060800000,19122800000,6123100000,8064400000,4103200000,444300000,3658900000,None,284800000,123000000,252800000,574900000,36020000000,6505100000,1033600000,8154200000,18300000,18300000,28768000000,8874100000,14630300000,0,14630300000,14648600000,2246400000,774800000,-7654000000,None,-8124300000,1200000,1177500000
2020-12-31,USD,29968400000,8357500000,5028100000,5263600000,1471500000,1220600000,19322500000,6177900000,7930500000,4213200000,506400000,3706800000,None,190900000,235500000,252500000,541100000,37872400000,7883900000,1050600000,8468900000,1242600000,492600000,29058400000,9022100000,15423500000,750000000,14673500000,15916100000,2145300000,962800000,-7909700000,None,-8253600000,1200000,1175000000
2020-09-30,USD,29374500000,7806400000,4350900000,4632100000,1551400000,1269000000,19725900000,6241400000,7913900000,4149300000,552100000,3597200000,478700000,426400000,281200000,227500000,568600000,37173900000,7346800000,997900000,8055000000,1688700000,438800000,29066400000,8910500000,15909500000,1249900000,14659600000,16348300000,1694000000,7661700000,-7805100000,None,-7815600000,1200000,1173300000
2020-06-30,USD,29140600000,7581000000,3965900000,4195800000,1583800000,1310900000,19393500000,6295600000,8269300000,4109700000,599600000,3510100000,None,223400000,229900000,276500000,550800000,37764900000,8002000000,860800000,8105900000,2186100000,936500000,28979900000,8890700000,15895200000,1249600000,14645600000,16831700000,2047800000,821100000,-8621600000,None,-8208300000,1200000,1168500000
