fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,626000000,1718000000,1397000000,1114000000,311000000,261000000,32000000,315000000,None,-22000000,None,22000000,1740000000,None,None,56000000,114000000,29000000,22000000,87000000,49000000,136000000,192000000,85000000
2022-06-30,USD,668000000,1761000000,1417000000,1133000000,364000000,244000000,34000000,304000000,None,-37000000,None,37000000,1798000000,None,None,None,126000000,25000000,37000000,104000000,141000000,163000000,163000000,101000000
2022-03-31,USD,649000000,1788000000,1393000000,1160000000,385000000,233000000,31000000,264000000,None,-21000000,None,21000000,1809000000,None,None,57000000,198000000,48000000,21000000,152000000,205000000,219000000,276000000,150000000
2021-12-31,USD,558000000,1668000000,1374000000,1133000000,283000000,241000000,34000000,275000000,None,-23000000,None,23000000,1691000000,None,None,55000000,90000000,21000000,23000000,72000000,62000000,113000000,168000000,69000000
2021-09-30,USD,670000000,1781000000,1372000000,1136000000,401000000,236000000,33000000,269000000,None,-25000000,None,25000000,1806000000,None,None,55000000,184000000,42000000,25000000,143000000,121000000,209000000,264000000,142000000
2021-06-30,USD,668000000,1802000000,1134000000,1134000000,668000000,260000000,45000000,318000000,None,-25000000,None,25000000,1802000000,None,None,13000000,98000000,1000000,25000000,668000000,104000000,123000000,136000000,97000000
2021-03-31,USD,774000000,1756000000,1581000000,1007000000,168000000,237000000,32000000,606000000,None,-25000000,None,25000000,1781000000,None,None,8000000,-61000000,0,25000000,-59000000,-39000000,-36000000,-28000000,-61000000
2020-12-31,USD,837000000,1818000000,1274000000,1005000000,528000000,269000000,40000000,309000000,None,-24000000,None,24000000,1842000000,None,None,53000000,330000000,71000000,24000000,261000000,307000000,354000000,407000000,259000000
2020-09-30,USD,920000000,1891000000,1234000000,996000000,650000000,238000000,32000000,270000000,None,-25000000,None,25000000,1916000000,None,None,51000000,524000000,109000000,25000000,417000000,432000000,549000000,600000000,415000000
2020-06-30,USD,929000000,1983000000,1054000000,1054000000,929000000,279000000,42000000,338000000,None,-25000000,None,25000000,1983000000,None,None,15000000,395000000,85000000,25000000,310000000,326000000,420000000,435000000,310000000
2020-03-31,USD,832000000,1759000000,1221000000,951000000,523000000,269000000,39000000,309000000,None,-24000000,None,24000000,1783000000,None,None,1000000,297000000,56000000,24000000,241000000,186000000,321000000,322000000,241000000
2019-12-31,USD,639000000,1424000000,1020000000,810000000,395000000,210000000,34000000,244000000,None,-25000000,None,25000000,1449000000,None,None,44000000,235000000,50000000,25000000,185000000,199000000,260000000,304000000,185000000
2019-09-30,USD,663000000,1481000000,1054000000,843000000,422000000,211000000,30000000,241000000,None,-25000000,None,25000000,1506000000,None,None,44000000,258000000,55000000,25000000,203000000,190000000,283000000,327000000,203000000
2019-06-30,USD,734000000,1627000000,893000000,893000000,734000000,217000000,38000000,270000000,None,-25000000,None,25000000,1627000000,None,None,47000000,292000000,51000000,25000000,241000000,242000000,317000000,364000000,241000000
2019-03-31,USD,673000000,1527000000,1094000000,878000000,423000000,216000000,34000000,250000000,None,-24000000,None,24000000,1551000000,None,None,45000000,240000000,53000000,24000000,187000000,200000000,264000000,309000000,187000000
2018-12-31,USD,643000000,1473000000,830000000,830000000,400000000,211000000,32000000,243000000,None,-24000000,None,24000000,1473000000,None,None,44000000,224000000,42000000,24000000,182000000,152000000,248000000,292000000,182000000
2018-09-30,USD,678000000,1563000000,885000000,885000000,434000000,212000000,32000000,244000000,None,-24000000,None,24000000,1563000000,None,None,44000000,268000000,58000000,24000000,210000000,210000000,292000000,336000000,210000000
2018-06-30,USD,744000000,1691000000,947000000,947000000,744000000,228000000,37000000,280000000,None,-24000000,None,24000000,-4436000000,None,None,45000000,306000000,89000000,24000000,217000000,195000000,330000000,375000000,217000000
2018-03-31,USD,649000000,1517000000,868000000,868000000,409000000,208000000,32000000,240000000,None,-20000000,None,20000000,1517000000,None,None,40000000,242000000,61000000,20000000,181000000,180000000,262000000,302000000,181000000
2017-12-31,USD,609000000,1416000000,807000000,807000000,381000000,197000000,31000000,228000000,None,-20000000,None,20000000,None,None,None,41000000,227000000,-6000000,20000000,233000000,233000000,247000000,288000000,233000000
