fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,-184000000,2887000000,97000000,1346000000,1326000000,64000000,None,1467000000,4000000,-74000000,1000000,74000000,-13000000,-10000000,None,310000000,1007000000,650000000,74000000,530000000,357000000,1326000000,1449000000,357000000
2022-06-30,USD,-248000000,3047000000,115000000,1259000000,1666000000,83000000,None,1381000000,1000000,-74000000,3000000,74000000,-59000000,64000000,None,569000000,1297000000,394000000,74000000,1129000000,903000000,1666000000,1964000000,903000000
2022-03-31,USD,1939000000,2133000000,194000000,1067000000,1478000000,151000000,None,1191000000,4000000,-90000000,4000000,90000000,1047000000,45000000,None,291000000,2198000000,351000000,157000000,1981000000,1846000000,1478000000,2543000000,1847000000
2021-12-31,USD,-160000000,2299000000,160000000,1187000000,798000000,131000000,None,1501000000,2000000,-95000000,2000000,95000000,51000000,53000000,None,332000000,575000000,166000000,95000000,-320000000,416000000,798000000,1064000000,409000000
2021-09-30,USD,-324000000,2059000000,115000000,1115000000,822000000,64000000,None,1237000000,1000000,-102000000,1000000,102000000,-107000000,40000000,None,335000000,71000000,154000000,207000000,33000000,-83000000,822000000,504000000,-83000000
2021-06-30,USD,-268000000,1756000000,111000000,985000000,673000000,79000000,None,1083000000,3000000,-110000000,3000000,110000000,-47000000,74000000,None,351000000,430000000,91000000,109000000,431000000,339000000,673000000,886000000,339000000
2021-03-31,USD,-61000000,50000000,111000000,5000000,595000000,83000000,None,1276000000,2000000,-112000000,2000000,112000000,160000000,61000000,None,None,564000000,167000000,112000000,480000000,398000000,595000000,687000000,397000000
2020-12-31,USD,1173000000,1289000000,116000000,877000000,185000000,76000000,None,1034000000,3000000,63000000,3000000,-63000000,55000000,23000000,None,-4000000,25000000,15000000,-71000000,55000000,8000000,185000000,-42000000,10000000
2020-09-30,USD,1056000000,1144000000,88000000,795000000,206000000,52000000,None,914000000,1000000,-110000000,1000000,110000000,27000000,9000000,None,2000000,27000000,31000000,98000000,41000000,-3000000,206000000,139000000,-4000000
2020-06-30,USD,443000000,596000000,153000000,800000000,-190000000,94000000,None,942000000,1000000,-105000000,1000000,105000000,-35000000,19000000,None,2000000,-424000000,-38000000,-35000000,-378000000,-386000000,-190000000,-317000000,-386000000
2020-03-31,USD,-3350000000,1279000000,4629000000,5000000,-4303000000,68000000,None,5647000000,2000000,-103000000,2000000,103000000,-78000000,13000000,None,2000000,-4424000000,56000000,103000000,-4622000000,-4481000000,-4303000000,-4319000000,-4480000000
2019-12-31,USD,225000000,1625000000,1400000000,76000000,-2893000000,83000000,None,4600000000,1000000,-60000000,1000000,60000000,3313000000,21000000,None,2000000,-2906000000,212000000,60000000,-3035000000,-2963000000,-2893000000,-2844000000,-3118000000
2019-09-30,USD,1268000000,1500000000,209000000,66000000,182000000,98000000,None,1286000000,5000000,-95000000,5000000,95000000,2797000000,34000000,None,2000000,14000000,131000000,95000000,-117000000,-171000000,182000000,111000000,-117000000
2019-06-30,USD,1152000000,1618000000,451000000,76000000,127000000,102000000,None,1489000000,3000000,-173000000,3000000,173000000,3028000000,-7000000,None,1000000,-152000000,164000000,248000000,-316000000,-360000000,127000000,22000000,-316000000
2019-03-31,USD,1391000000,1657000000,244000000,88000000,410000000,123000000,None,1268000000,4000000,-97000000,127000000,97000000,3227000000,6000000,None,2000000,165000000,167000000,97000000,-2000000,-47000000,410000000,264000000,-2000000
2018-12-31,USD,1064000000,1703000000,639000000,88000000,-204000000,101000000,None,2247000000,6000000,-49000000,None,49000000,13000000,3000000,None,35000000,-344000000,6000000,49000000,-596000000,-381000000,-204000000,-242000000,-350000000
2018-09-30,USD,1745000000,1976000000,238000000,92000000,698000000,99000000,None,1278000000,6000000,-192000000,None,192000000,3760000000,29000000,None,2000000,326000000,245000000,286000000,161000000,81000000,698000000,520000000,81000000
2018-06-30,USD,1690000000,1936000000,239000000,82000000,738000000,117000000,None,1198000000,4000000,-94000000,None,94000000,3838000000,16000000,None,1000000,434000000,239000000,94000000,269000000,195000000,738000000,529000000,195000000
2018-03-31,USD,2670000000,1733000000,680000000,86000000,587000000,114000000,None,1146000000,6000000,-99000000,None,99000000,1707000000,5000000,None,5000000,327000000,182000000,99000000,206000000,145000000,587000000,431000000,145000000
2017-12-31,USD,-21000000,1640000000,32000000,44000000,519000000,88000000,None,3827000000,6000000,-145000000,5000000,150000000,11000000,-134000000,None,2000000,278000000,-240000000,145000000,456000000,463000000,519000000,430000000,518000000
