fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,976832000,1750892000,774060000,284707000,914970000,87903000,None,496357000,None,-63884000,192873000,63884000,94000000,256757000,None,401450000,1054133000,38669000,63884000,1069174000,1272599000,1118017000,1519467000,1015464000
2022-06-30,USD,496188000,1252080000,755892000,270465000,533317000,83114000,None,497048000,None,-60293000,6227000,60293000,14270000,6227000,None,402313000,661227000,49834000,61023000,646436000,963752000,721520000,1123833000,611393000
2022-03-31,USD,472161000,1219128000,746967000,275674000,1205802000,74646000,None,480882000,None,-64064000,1053000,64064000,30108000,1053000,None,396647000,1180007000,29222000,82229000,1219722000,1347918000,1244071000,1640718000,1150785000
2021-12-31,USD,1015541000,1277233000,261692000,261692000,1208273000,73823000,None,478032000,None,-62897000,132491000,62897000,25583000,-3744000,None,396825000,1288573000,39911000,62897000,1208273000,1354315000,1351470000,1748295000,1248662000
2021-09-30,USD,468666000,1183049000,714383000,256607000,765660000,66970000,None,462189000,None,-63638000,91506000,63638000,-2000000,-846000,None,390806000,782973000,59435000,63638000,797731000,774752000,846611000,1237417000,723538000
2021-06-30,USD,438631000,1150842000,712211000,245133000,700866000,74342000,None,474272000,None,-68412000,1358000,68412000,-8000000,715000,None,392736000,649371000,49195000,68412000,650313000,586607000,717783000,1110519000,600176000
2021-03-31,USD,394825000,1148316000,753491000,277884000,532197000,78032000,None,479051000,None,-71281000,80666000,71281000,-106727000,4746000,None,397575000,393064000,25717000,258734000,399693000,539535000,464345000,861920000,367347000
2020-12-31,USD,864751000,1111597000,246846000,246846000,482380000,66144000,None,487647000,None,-76856000,109809000,76856000,-142784000,5513000,None,417066000,322774000,40880000,100546000,482380000,272620000,399630000,816696000,281894000
2020-09-30,USD,362197000,1082773000,720576000,245490000,556520000,74348000,None,478106000,None,-80711000,113579000,80711000,-97266000,-5866000,None,400738000,314848000,12154000,178977000,332521000,260358000,395559000,796297000,302694000
2020-06-30,USD,803265000,1266124000,462859000,232109000,611987000,64664000,None,470838000,None,-81298000,1027000,81298000,-17573000,1027000,None,398195000,452684000,46511000,104871000,454938000,406396000,533982000,932177000,406173000
2020-03-31,USD,562582000,978241000,415659000,227618000,468057000,69689000,None,430233000,None,-75642000,370000,75642000,70959000,370000,None,345970000,521966000,30913000,118409000,521164000,339099000,597608000,943578000,491053000
2019-12-31,USD,826016000,826016000,184196000,184196000,559640000,65542000,None,894005000,None,-60080000,11337000,60080000,-112106000,11337000,None,289240000,408278000,21287000,60120000,559640000,446839000,468358000,757598000,386991000
2019-09-30,USD,594728000,942181000,347453000,180864000,471480000,65199000,None,226433000,None,-60244000,654000,60244000,-2585000,654000,None,282254000,465232000,13086000,73829000,491013000,481009000,525476000,807730000,452146000
2019-06-30,USD,439720000,790372000,350652000,181138000,442056000,66276000,None,129972000,None,-59122000,4312000,59122000,706304000,4312000,None,284376000,411908000,26632000,59507000,410826000,335373000,471030000,755406000,385276000
2019-03-31,USD,418342000,772052000,353710000,188068000,376590000,69701000,None,169336000,None,-60507000,7910000,60507000,702849000,7910000,None,284009000,362058000,13512000,62623000,373765000,404011000,422565000,706574000,348546000
2018-12-31,USD,807085000,807085000,343456000,220134000,598646000,56698000,None,566005000,None,-62380000,None,62380000,527574000,5155000,None,286758000,616778000,18718000,62309000,241080000,559954000,679158000,965916000,598060000
2018-09-30,USD,367486000,682432000,314946000,182574000,375579000,62244000,None,500911000,None,-64186000,None,64186000,474910000,1891000,None,252702000,361792000,13956000,66141000,375520000,342757000,425978000,678680000,347836000
2018-06-30,USD,359988000,621276000,261288000,168179000,281555000,57615000,None,433982000,None,-56314000,None,56314000,426831000,5641000,None,203673000,350191000,14104000,56032000,364991000,197944000,406505000,610178000,336087000
2018-03-31,USD,1014758000,693656000,453310000,186801000,432218000,62428000,None,456549000,None,-47245000,None,47245000,393756000,1976000,None,204081000,383930000,16552000,47245000,391959000,365693000,431175000,635256000,367378000
2017-12-31,USD,1346720000,619922000,140338000,140338000,158417000,59709000,None,461505000,None,-62030000,None,62030000,433568000,4238000,None,222501000,313167000,12281000,99813000,338873000,323848000,375197000,597698000,300886000
