fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,384325000,498902000,114577000,125347000,269857000,32275000,None,32275000,18125000,-56245000,18125000,56245000,70115000,29274000,None,71423000,227479000,6760000,56245000,236126000,243685000,283724000,355147000,220719000
2022-06-30,USD,370736000,474988000,104252000,111789000,275665000,31251000,None,32716000,15060000,-47466000,15060000,47466000,66944000,25250000,None,69067000,237745000,5615000,47466000,247834000,251228000,285211000,354278000,232130000
2022-03-31,USD,340020000,443562000,103542000,110584000,235310000,29762000,None,97668000,18989000,-42538000,18989000,42538000,63754000,28086000,None,67906000,206720000,3141000,42538000,217717000,252582000,249258000,317164000,203579000
2021-12-31,USD,333091000,427383000,94292000,102375000,311773000,46711000,None,116732000,12832000,117793000,12832000,-117793000,62841000,-10701000,None,70021000,272421000,3994000,-117793000,251500000,290036000,311773000,224649000,268427000
2021-09-30,USD,319698000,412492000,92794000,100303000,226278000,24395000,None,24395000,11729000,-39670000,11729000,39670000,61137000,19984000,None,61516000,195048000,6772000,39670000,199820000,195951000,234718000,296234000,188276000
2021-06-30,USD,289475000,378630000,89155000,95890000,196829000,26341000,None,26341000,12838000,-40240000,12838000,40240000,57130000,21160000,None,59570000,173369000,5421000,40240000,172328000,173298000,213609000,273179000,167948000
2021-03-31,USD,266490000,358857000,92367000,99528000,241073000,23540000,None,82139000,12304000,-40695000,12304000,40695000,55264000,19260000,None,58599000,207135000,4137000,40695000,215501000,224911000,247830000,306429000,202998000
2020-12-31,USD,264534000,353490000,88956000,94725000,195749000,52688000,None,112085000,8704000,109747000,8704000,-109747000,52406000,-6988000,None,59397000,159853000,3797000,-109747000,143948000,165671000,195749000,109503000,156056000
2020-09-30,USD,250702000,343024000,92322000,99511000,163207000,23894000,None,23894000,3145000,-42213000,34696000,42213000,52601000,7517000,None,56412000,119290000,4657000,42213000,123854000,125181000,161503000,217915000,114633000
2020-06-30,USD,238206000,327246000,89040000,95898000,149993000,25337000,None,25337000,1669000,-41039000,1669000,41039000,47934000,5480000,None,56018000,106088000,3177000,41039000,111257000,97495000,147127000,203145000,102911000
2020-03-31,USD,242155000,332452000,90297000,96975000,157191000,23011000,None,23011000,1674000,-44358000,1674000,44358000,45749000,5508000,None,55275000,110358000,2179000,44358000,116162000,23305000,154716000,209991000,108179000
2019-12-31,USD,248039000,335801000,87762000,95545000,164645000,45976000,None,52632000,1562000,118716000,1562000,-118716000,47128000,3172000,None,6656000,115010000,2728000,-118716000,164645000,126755000,164645000,2950000,112282000
2019-09-30,USD,248852000,337505000,88653000,96297000,162638000,22519000,None,22561000,2799000,-46908000,2799000,46908000,46588000,4317000,None,42000,112139000,4052000,46908000,115995000,92124000,159047000,159089000,108087000
2019-06-30,USD,242732000,323602000,80870000,87852000,159198000,23351000,None,23393000,1718000,-47448000,1718000,47448000,44018000,3654000,None,42000,107543000,2715000,47448000,112689000,65545000,154991000,155033000,104828000
2019-03-31,USD,232781000,311546000,78765000,85732000,148477000,22678000,None,22678000,1388000,-47360000,44504000,47360000,40543000,2856000,None,42000,96583000,1813000,47360000,102160000,71927000,143943000,143985000,94770000
2018-12-31,USD,235146000,307353000,72207000,79116000,156677000,34587000,None,43637000,1295000,-48197000,None,48197000,338202000,3937000,None,53126000,104629000,3167000,48197000,156677000,67750000,152826000,207114000,101462000
2018-09-30,USD,233301000,306953000,73652000,81372000,153591000,19707000,None,19707000,1371000,-45926000,None,45926000,296833000,3853000,None,52283000,133056000,2638000,45926000,139687000,135850000,178982000,232405000,130418000
2018-06-30,USD,223730000,296813000,73083000,78554000,144716000,21651000,None,21651000,1188000,-43347000,None,43347000,286649000,3441000,None,51892000,97250000,2097000,43347000,102713000,102812000,140597000,193665000,95153000
2018-03-31,USD,212732000,285485000,72753000,78360000,133912000,21464000,None,21464000,1438000,-40966000,None,40966000,274920000,3826000,None,51749000,89598000,1342000,40966000,95430000,110237000,130564000,183522000,88256000
2017-12-31,USD,214238000,281842000,67604000,72781000,141114000,33200000,None,47549000,1004000,-40319000,None,40319000,271702000,3652000,None,49157000,210454000,-5529000,40319000,141114000,231520000,250773000,301184000,215983000
