fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-12-31,USD,1680544000,3415824000,1735280000,852030000,865862000,101254000,8403000,800999000,None,-90774000,12306000,90774000,13683000,258082000,625968000,713428000,1959639000,None,90774000,1111638000,1943077000,865862000,1579290000,1953263000
2020-12-31,USD,2218693000,2915068000,696375000,807543000,1582237000,83199000,10076000,634963000,22323000,-56283000,22323000,56283000,1493000,104313000,528660000,553257000,1361227000,None,56283000,1686550000,1378702000,1582237000,2135494000,1357213000
2019-12-31,USD,2058325000,2855108000,796783000,762416000,1632817000,71983000,6850000,584560000,26683000,-45641000,28436000,45641000,341000,98324000,483408000,512918000,1525651000,None,45641000,1731141000,1519704000,1632817000,2145735000,1520534000
2018-12-31,USD,2014558000,2759523000,739722000,739722000,1412192000,118720000,5441000,564463000,24552000,-32542000,26442000,32542000,189519000,319456000,457029000,483646000,1717265000,None,32542000,1580032000,1722035000,1412192000,1895838000,1711031000
2017-12-31,USD,1960550000,2668528000,707978000,657633000,1423142000,82882000,8193000,535987000,18771000,-12690000,18771000,12690000,1421000,88058000,433466000,454526000,1442217000,0,12690000,1509779000,1462259000,1454907000,1909433000,1442217000
