fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1056000000,5279000000,4223000000,3830000000,464000000,337000000,None,441000000,27000000,-123000000,27000000,150000000,5402000000,15000000,250000000,11000000,376000000,-575000000,150000000,951000000,854000000,526000000,537000000,951000000
2022-06-30,USD,1245000000,5315000000,4070000000,3806000000,585000000,300000000,None,311000000,9000000,-74000000,9000000,83000000,5389000000,27000000,256000000,11000000,607000000,96000000,83000000,511000000,716000000,690000000,701000000,511000000
2022-03-31,USD,1026000000,5168000000,4142000000,3839000000,348000000,341000000,None,334000000,8000000,-69000000,8000000,77000000,5237000000,12000000,250000000,11000000,455000000,95000000,77000000,360000000,332000000,532000000,543000000,360000000
2021-12-31,USD,5133000000,5086000000,-47000000,2148000000,5132000000,130000000,None,405000000,-23000000,-95000000,-23000000,72000000,5086000000,-381000000,212000000,20000000,-52000000,-159000000,-389000000,115000000,-18000000,20000000,40000000,107000000
2021-09-30,USD,1264000000,5622000000,4358000000,3423000000,490000000,343000000,None,399000000,24000000,-82000000,24000000,104000000,5715000000,13000000,270000000,12000000,1010000000,59000000,117000000,432000000,1644000000,1127000000,1139000000,864000000
2021-06-30,USD,1183000000,5689000000,4506000000,3402000000,390000000,396000000,None,645000000,60000000,-86000000,31000000,117000000,5746000000,36000000,262000000,11000000,478000000,46000000,117000000,308000000,791000000,595000000,606000000,432000000
2021-03-31,USD,1148000000,5345000000,4197000000,3348000000,340000000,302000000,None,401000000,32000000,-93000000,31000000,124000000,5437000000,36000000,258000000,12000000,437000000,88000000,124000000,267000000,238000000,561000000,573000000,349000000
2020-12-31,USD,5240000000,5239000000,-1000000,1625000000,5235000000,243000000,None,9000000,34000000,-101000000,29000000,130000000,5239000000,-54000000,198000000,31000000,118000000,-35000000,-63000000,-99000000,943000000,248000000,279000000,153000000
2020-09-30,USD,1001000000,5013000000,4012000000,3541000000,473000000,360000000,None,482000000,36000000,-112000000,36000000,148000000,5125000000,-20000000,300000000,17000000,254000000,50000000,148000000,204000000,221000000,402000000,419000000,204000000
2020-06-30,USD,974000000,4750000000,3776000000,3427000000,428000000,332000000,None,366000000,40000000,-116000000,40000000,156000000,4866000000,-3000000,293000000,16000000,333000000,67000000,156000000,266000000,372000000,489000000,505000000,266000000
2020-03-31,USD,1027000000,5235000000,4208000000,3746000000,512000000,418000000,None,406000000,46000000,-117000000,46000000,163000000,5352000000,32000000,309000000,10000000,-47000000,94000000,163000000,-141000000,-657000000,116000000,126000000,-141000000
2019-12-31,USD,5066000000,5499000000,433000000,1067000000,4642000000,247000000,None,423000000,55000000,-121000000,42000000,163000000,5499000000,-23000000,98000000,22000000,271000000,106000000,147000000,-361000000,440000000,434000000,456000000,165000000
2019-09-30,USD,1217000000,5445000000,4228000000,3772000000,701000000,387000000,None,458000000,54000000,-123000000,54000000,177000000,5568000000,19000000,305000000,18000000,481000000,137000000,177000000,344000000,200000000,658000000,676000000,344000000
2019-06-30,USD,1218000000,5545000000,4327000000,3901000000,629000000,402000000,None,415000000,55000000,-122000000,55000000,177000000,5667000000,-72000000,300000000,13000000,420000000,128000000,177000000,292000000,397000000,597000000,610000000,292000000
2019-03-31,USD,5054000000,5510000000,456000000,3929000000,600000000,413000000,None,425000000,51000000,-133000000,51000000,184000000,5643000000,121000000,297000000,12000000,530000000,106000000,184000000,424000000,478000000,714000000,726000000,424000000
2018-12-31,USD,5527000000,5951000000,424000000,3798000000,5098000000,446000000,None,429000000,52000000,-135000000,52000000,187000000,5951000000,79000000,270000000,15000000,459000000,143000000,177000000,316000000,703000000,646000000,661000000,316000000
2018-09-30,USD,5303000000,5768000000,465000000,3887000000,738000000,405000000,None,420000000,51000000,-133000000,51000000,184000000,5901000000,-30000000,315000000,15000000,645000000,83000000,184000000,562000000,556000000,829000000,844000000,562000000
2018-06-30,USD,6712000000,11533000000,4821000000,3922000000,697000000,12000000,None,438000000,50000000,-133000000,50000000,183000000,5833000000,70000000,309000000,15000000,535000000,130000000,183000000,428000000,54000000,718000000,733000000,405000000
2018-03-31,USD,6865000000,11623000000,4758000000,3948000000,512000000,421000000,None,-81000000,45000000,-135000000,45000000,180000000,6137000000,95000000,306000000,14000000,818000000,89000000,180000000,361000000,832000000,998000000,1012000000,729000000
2017-12-31,USD,6087000000,5711000000,-376000000,1578000000,6463000000,434000000,28000000,-376000000,46000000,-141000000,46000000,187000000,5711000000,61000000,274000000,17000000,253000000,-1207000000,22000000,1468000000,1776000000,440000000,457000000,1460000000
