fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,26056000000,14297000000,3027000000,8348000000,2077000000,2770000000,10949000000,2132000000,None,None,None,None,17080000000,8655000000,5321000000,85000000,38000000,8064000000,6807000000,330000000,8354000000,224000000,260000000,1257000000,922000000,None,None,None,1261000000,553000000,81000000,17992000000,None,16855000000,0,387000000
2022-06-30,USD,26043000000,13563000000,2873000000,7897000000,1921000000,2793000000,11775000000,1446000000,None,None,None,None,18117000000,10162000000,5024000000,76000000,75000000,8058000000,6812000000,181000000,8996000000,121000000,159000000,1246000000,641000000,None,None,None,887000000,409000000,113000000,17985000000,None,15812000000,0,392000000
2022-03-31,USD,27609000000,16350000000,5048000000,10115000000,1942000000,3313000000,10611000000,1473000000,None,None,None,None,19321000000,9171000000,5067000000,36000000,82000000,10534000000,9238000000,199000000,12126000000,160000000,206000000,1296000000,646000000,None,None,None,947000000,240000000,91000000,17075000000,None,13615000000,0,400000000
2021-12-31,USD,24669000000,16071000000,6848000000,10727000000,1441000000,3245000000,8022000000,1383000000,None,None,None,None,17591000000,6843000000,3879000000,5000000,34000000,10524000000,9128000000,302000000,13736000000,165000000,211000000,1396000000,599000000,None,None,None,916000000,225000000,76000000,14145000000,None,9958000000,0,403000000
2021-09-30,USD,20923000000,13425000000,5550000000,8906000000,965000000,3199000000,7069000000,960000000,None,None,None,None,15399000000,6442000000,3356000000,43000000,4000000,10799000000,9957000000,87000000,16950000000,218000000,240000000,842000000,238000000,None,None,None,583000000,252000000,1000000,10124000000,None,5090000000,0,405000000
2021-06-30,USD,16153000000,10969000000,5603000000,7990000000,643000000,2071000000,4865000000,898000000,None,None,None,None,12227000000,4207000000,2387000000,38000000,2000000,9449000000,8840000000,77000000,14954000000,159000000,170000000,609000000,328000000,None,None,None,603000000,613000000,1000000,6704000000,None,1757000000,0,403000000
2021-03-31,USD,12694000000,11703000000,5442000000,7735000000,494000000,3218000000,718000000,461000000,None,None,None,None,8203000000,468000000,2293000000,246000000,1000000,8856000000,8441000000,8000000,15420000000,45000000,None,415000000,138000000,None,None,None,234000000,149000000,2000000,3838000000,None,-1023000000,0,401000000
2020-12-31,USD,7337000000,6298000000,2624000000,4607608000,47000000,1400285000,797027000,387090000,None,None,None,None,5246456000,638848000,1983758000,11000000,2000000,4776000000,4389000000,18000000,8089224000,24328000,97421000,386567000,110000000,None,328000,None,194842000,34000000,3000000,2561000000,None,-2243518000,0,398787678
2020-09-30,USD,4650873000,3577211000,1506000000,3276302000,None,200512000,852256000,368593000,None,None,None,None,3968271000,691969000,1770721000,87456000,2047000,1891075000,1473561000,20521000,2884548000,None,98954000,417514000,108609000,None,None,None,212294000,9702000,2183000,2760000000,None,-1971033000,40000,395390672
2020-06-30,USD,3486006000,2796744000,1762000000,2717013000,None,40868000,483025000,321985000,None,None,None,None,3071929000,354916000,955384000,21881000,1570000,539121000,161647000,18817000,507444000,None,None,377474000,68136000,None,None,None,167772000,8382000,1224000,2947000000,None,-1737397000,39000,393277267
2020-03-31,USD,2067541000,1249936000,392000000,1217701000,None,15595000,625027000,302599000,None,None,None,None,1720180000,502479000,825981000,13442000,1736000,426667000,134582000,11034000,402432000,3987000,None,292085000,38930000,None,3987000,None,147849000,9686000,1247000,1641000000,None,-1620684000,37000,370102805
2019-12-31,USD,1589422000,1128804000,236000000,1103000000,0,12204000,268667000,287909000,None,None,None,None,1262987000,159987000,867124000,9507000,1931000,414612000,143115000,7090000,401833000,3584000,None,271497000,38689000,None,3584000,None,132364000,5063000,138000,1175000000,None,-1496454000,34000,336536985
2019-09-30,USD,1590899000,1094466000,173711000,1058540000,None,15260000,496433000,203688000,86401000,None,None,None,1338400000,279860000,884829000,10762000,2094000,339092000,147842000,11737000,None,None,None,157449000,33801000,None,None,None,33801000,5835000,161000,1248192000,None,-1369548000,33000,332494777
2019-06-30,USD,1685279000,1097418000,151624000,1070346000,None,11562000,587861000,208509000,79227000,None,None,None,1435378000,365032000,918722000,9200000,2558000,346725000,161987000,29609000,None,None,None,151150000,33588000,None,None,None,33588000,4388000,188000,1334960000,None,-1246354000,33000,329958172
2019-03-31,USD,1806207000,1140827000,502934000,1108924000,None,12672000,665380000,213460000,71735000,None,None,None,1546583000,437659000,605990000,7895000,2438000,360174000,159159000,38509000,None,None,None,167631000,33384000,None,None,None,33384000,4509000,213000,1442325000,None,-1111300000,33000,328853340
2018-12-31,USD,2019962000,1563006000,658364000,658364000,None,None,399143000,209494000,None,None,None,None,None,172990000,863063000,10996000,None,431908000,222803000,None,243686000,6455000,None,209105000,37718000,None,6455000,None,33489000,9331000,None,1530241000,None,-1006627000,33000,328798904
