fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,442037000,1286945000,844908000,546041000,285762000,285299000,None,298867000,2176000,-121767000,-117641000,4126000,585094000,52870000,114130000,10186000,216098000,23934000,4126000,192931000,49658000,285762000,230410000,192164000
2022-06-30,USD,427086000,1289534000,862448000,556476000,293781000,295394000,None,305972000,2171000,-115057000,-110698000,4359000,591447000,41217000,116103000,10578000,218164000,18083000,4359000,201858000,47464000,293781000,233101000,200081000
2022-03-31,USD,409247000,1248046000,838799000,546622000,222130000,280723000,None,292177000,1648000,-114442000,-109764000,4678000,403681000,-55901000,120393000,11454000,52379000,10080000,5349000,41707000,86288000,222130000,68511000,42299000
2021-12-31,USD,114050000,1159587000,1045537000,479078000,196402000,262461000,None,214047000,1483000,-104510000,-86969000,17541000,606047000,-7214000,117803000,227258000,84865000,23217000,17541000,61461000,57754000,196402000,329664000,61648000
2021-09-30,USD,342451000,1130148000,787697000,481663000,181436000,241596000,None,306034000,2160000,-103809000,-98754000,5055000,434734000,18501000,120330000,14006000,95700000,28017000,5055000,68111000,-8117000,181436000,114761000,67683000
2021-06-30,USD,333547000,1119756000,786209000,474579000,305928000,259779000,None,311630000,1127000,-105220000,-100310000,4910000,396755000,186230000,112490000,12408000,385701000,110416000,4910000,276522000,323543000,305928000,403019000,275285000
2021-03-31,USD,318949000,1082040000,763091000,451909000,170406000,258723000,None,321032000,2571000,-104422000,-99447000,4975000,371670000,-4713000,114449000,12648000,60243000,14640000,4975000,46631000,-5415000,170406000,77866000,45603000
2020-12-31,USD,90668000,1059653000,968985000,449223000,425293000,236440000,None,-342100000,1821000,-105127000,-85528000,19599000,611573000,-77106000,112782000,217641000,338405000,-3695000,19599000,342100000,374695000,425293000,575645000,342100000
2020-09-30,USD,308703000,1036647000,727944000,434505000,240264000,232095000,None,217639000,2476000,-104303000,-99412000,4891000,335258000,-83465000,108152000,12973000,52328000,13934000,56151000,38562000,82739000,240264000,70192000,38394000
2020-06-30,USD,230812000,982239000,751427000,406693000,131726000,241947000,None,344734000,2567000,-103456000,-98527000,4929000,286772000,-25700000,112928000,63489000,2597000,9683000,21969000,-7113000,58639000,131726000,71015000,-7086000
2020-03-31,USD,237192000,1068731000,831539000,466921000,137502000,238733000,None,370815000,1448000,-105649000,-100805000,4844000,37399000,42726000,113700000,61839000,73662000,9687000,4844000,64892000,-166692000,137502000,140345000,63975000
2019-12-31,USD,1030990000,1079590000,48600000,455352000,206074000,233646000,None,11100000,1755000,-104871000,-83832000,21039000,37500000,-47295000,119838000,67296000,53908000,16804000,21039000,37104000,121322000,206074000,142243000,37104000
2019-09-30,USD,220904000,1062224000,754561000,451317000,223474000,237151000,None,293444000,1558000,-106677000,-101772000,4905000,1080475000,13415000,108152000,64088000,129603000,21928000,4905000,108284000,23293000,223474000,198596000,107675000
2019-06-30,USD,175178000,1066907000,807417000,465102000,193115000,252156000,None,342315000,1461000,-105314000,-100389000,4925000,1086238000,15192000,113722000,65551000,103087000,10646000,4925000,92347000,81580000,193115000,173563000,92441000
2019-03-31,USD,615299000,1053863000,318431000,460646000,158675000,268711000,None,318431000,1785000,-102436000,-96294000,6142000,1036166000,-15210000,114611000,47872000,40114000,10553000,6142000,30476000,44265000,158675000,94128000,29561000
2018-12-31,USD,1115989000,1368888000,310551000,-1348203000,254053000,217659000,None,-54500000,1505000,-105812000,None,107220000,1115989000,13112000,114817000,50102000,161627000,2796000,3732000,158831000,120440000,254053000,304155000,158831000
2018-09-30,USD,653209000,956486000,303277000,448018000,195635000,259929000,None,303277000,1382000,-103938000,None,105223000,1060327000,-325000,112990000,44807000,81171000,14023000,0,78628000,45059000,195635000,240442000,67148000
2018-06-30,USD,682295000,977340000,295045000,451464000,201460000,252225000,None,295045000,2280000,-102196000,None,102107000,1079447000,19056000,111501000,44719000,119458000,26057000,None,93903000,-41607000,201460000,246179000,93401000
2018-03-31,USD,606171000,923047000,316876000,0,157119000,269730000,None,316876000,1386000,-97626000,None,97626000,-21785000,-20151000,113432000,47146000,45852000,1168000,None,45614000,74591000,157119000,204265000,44684000
2017-12-31,USD,988224000,991235000,3011000,0,154405000,217212000,None,3011000,1940000,-88635000,None,90505000,991235000,-45680000,103803000,-41585000,14944000,-6535000,30070000,24349000,20367000,154405000,112820000,21479000
