fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,203446000,303989000,100543000,87503000,14451000,20273000,None,188995000,None,-36361000,288000,36361000,None,10214000,None,80270000,88847000,None,36361000,88847000,93443000,14451000,94721000,87578000
2022-06-30,USD,205088000,302083000,96995000,84450000,23026000,17645000,None,182062000,None,-36699000,160000,36699000,None,22665000,None,79350000,105987000,None,36699000,105987000,108948000,23026000,102376000,104796000
2022-03-31,USD,209055000,303433000,94378000,83330000,26918000,18792000,165000,182137000,None,-36738000,258000,36738000,None,112258000,None,77842000,196816000,None,36738000,196816000,203691000,26918000,104760000,195228000
2021-12-31,USD,114434000,296924000,182490000,83674000,-68655000,19955000,1248000,183089000,None,-36429000,276000,36429000,None,-8841000,None,76396000,68983000,943000,36429000,67942000,70250000,-68655000,7741000,67859000
2021-09-30,USD,214147000,307375000,93228000,79247000,40840000,17789000,None,173307000,None,-35993000,155000,35993000,None,21191000,None,75459000,118848000,None,35993000,118848000,118446000,40840000,116299000,117406000
2021-06-30,USD,193620000,287159000,93539000,82013000,17026000,19187000,None,176594000,None,-35812000,150000,35812000,None,22079000,None,74217000,96832000,None,35812000,96832000,94344000,17026000,91243000,95490000
2021-03-31,USD,175018000,274703000,99685000,81748000,-5974000,21287000,None,180992000,None,-36936000,158000,36936000,None,24850000,None,77259000,81625000,None,36936000,81625000,86769000,-5974000,71285000,80656000
2020-12-31,USD,258460000,258460000,178163000,80713000,258460000,20512000,None,195581000,None,-38073000,228000,38073000,-2479000,None,None,86739000,39216000,-355000,40552000,258460000,43082000,258460000,345199000,38487000
2020-09-30,USD,138554000,242944000,104390000,77283000,-44327000,19582000,None,182881000,None,-40794000,255000,40794000,-19358000,None,None,84808000,13310000,None,60152000,13310000,14603000,-44327000,40481000,12688000
2020-06-30,USD,124623000,231113000,106490000,76825000,-60942000,21202000,None,185565000,None,-40375000,33192000,40375000,0,None,None,85058000,19574000,None,40375000,19574000,19442000,-60942000,24116000,19046000
2020-03-31,USD,52074000,283658000,231584000,78256000,-130519000,13705000,None,182593000,None,-37436000,30941000,37436000,0,None,None,89295000,-24783000,None,37436000,-24783000,-38866000,-130519000,-41224000,-25332000
2019-12-31,USD,288733000,288733000,210320000,79790000,288733000,18262000,None,193024000,None,-38086000,18925000,38086000,0,None,None,91644000,41131000,None,38086000,288733000,44098000,288733000,380377000,40291000
2019-09-30,USD,173729000,282276000,108547000,75296000,-11947000,16705000,None,185676000,None,-38253000,38166000,38253000,-1391000,None,None,91856000,57944000,None,39644000,57944000,55247000,-11947000,79909000,56965000
2019-06-30,USD,153125000,275872000,122747000,76265000,-36979000,18717000,None,190104000,None,-37173000,23079000,37173000,0,None,None,93589000,52690000,None,37173000,52690000,43737000,-36979000,56610000,51728000
2019-03-31,USD,162643000,286257000,123614000,74793000,-31778000,21300000,None,194421000,None,-37752000,4570000,37752000,-10591000,60000000,None,97194000,91490000,None,48343000,91493000,85277000,-31778000,65416000,90446000
2018-12-31,USD,284560000,284560000,154291000,83870000,284560000,13544000,None,193551000,None,-36979000,None,36979000,277065000,-26178000,None,92876000,79740000,None,36979000,284560000,63912000,284560000,377436000,78904000
2018-09-30,USD,168663000,278310000,109647000,75686000,-15815000,17564000,None,184478000,None,-36618000,None,36618000,271356000,None,None,89183000,70534000,None,36618000,67306000,73471000,-15815000,73368000,69722000
2018-06-30,USD,169758000,281412000,111654000,73392000,-12314000,16776000,None,182072000,None,-38074000,None,38074000,263515000,-4385000,None,89105000,48600000,None,49084000,47466000,53394000,-12314000,76791000,47841000
2018-03-31,USD,-1041000,276693000,1041000,72941000,-2082000,17606000,None,180704000,None,-36785000,None,36785000,-162000,470000,None,88525000,53500000,None,36947000,-2082000,63835000,-2082000,86443000,52660000
2017-12-31,USD,264749000,264749000,-221017000,70189000,264749000,-27118000,None,186243000,None,-35344000,None,35344000,257900000,23066000,None,90444000,53700000,-9737000,35389000,264749000,92768000,264749000,355193000,84922000
