fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,629000000,748000000,119000000,119000000,241000000,277000000,73000000,388000000,None,-45000000,3000000,48000000,741000000,6000000,None,29000000,195000000,126000000,48000000,69000000,98000000,241000000,270000000,69000000
2022-06-30,USD,605000000,27000000,102000000,102000000,261000000,260000000,61000000,344000000,None,-29000000,2000000,31000000,706000000,-2000000,None,21000000,229000000,29000000,31000000,200000000,160000000,261000000,282000000,200000000
2022-03-31,USD,615000000,716000000,101000000,101000000,129000000,242000000,59000000,486000000,None,-31000000,None,31000000,None,1000000,None,32000000,96000000,-24000000,31000000,120000000,94000000,129000000,159000000,120000000
2021-12-31,USD,597000000,702000000,105000000,105000000,302000000,202000000,60000000,295000000,None,-32000000,None,32000000,703000000,-10000000,None,21000000,261000000,59000000,32000000,202000000,190000000,302000000,323000000,202000000
2021-09-30,USD,592000000,692000000,100000000,100000000,287000000,213000000,66000000,305000000,None,-31000000,None,31000000,868000000,1000000,None,21000000,433000000,100000000,31000000,333000000,318000000,287000000,308000000,333000000
2021-06-30,USD,584000000,686000000,102000000,102000000,287000000,201000000,68000000,297000000,None,None,None,32000000,682000000,1000000,None,21000000,252000000,71000000,32000000,181000000,183000000,287000000,308000000,181000000
2021-03-31,USD,573000000,672000000,99000000,99000000,266000000,200000000,68000000,307000000,None,None,None,35000000,733000000,-4000000,None,20000000,275000000,81000000,35000000,208000000,183000000,266000000,286000000,194000000
2020-12-31,USD,552000000,639000000,87000000,87000000,280000000,182000000,71000000,272000000,None,None,None,32000000,641000000,3000000,None,18000000,258000000,80000000,32000000,173000000,214000000,280000000,298000000,178000000
2020-09-30,USD,536000000,626000000,90000000,90000000,230000000,211000000,63000000,306000000,None,None,None,37000000,661000000,3000000,None,18000000,129000000,65000000,37000000,166000000,90000000,230000000,248000000,64000000
2020-06-30,USD,528000000,614000000,86000000,86000000,120000000,198000000,65000000,408000000,None,None,None,40000000,635000000,4000000,None,18000000,68000000,-50000000,40000000,149000000,130000000,120000000,138000000,118000000
2020-03-31,USD,517000000,614000000,97000000,97000000,44000000,247000000,70000000,473000000,None,None,None,50000000,877000000,7000000,None,18000000,339000000,108000000,50000000,149000000,203000000,44000000,62000000,231000000
2019-12-31,USD,515000000,618000000,103000000,103000000,62000000,263000000,72000000,453000000,None,None,None,51000000,992000000,-4000000,None,20000000,2902000000,57000000,51000000,353000000,2859000000,62000000,82000000,2845000000
2019-09-30,USD,511000000,608000000,97000000,100000000,109000000,279000000,85000000,402000000,None,None,None,46000000,607000000,1000000,None,21000000,807000000,22000000,46000000,38000000,795000000,109000000,130000000,785000000
2019-07-05,USD,554000000,650000000,96000000,272000000,140000000,280000000,101000000,414000000,None,None,None,49000000,649000000,3000000,None,20000000,80000000,54000000,49000000,38000000,21000000,140000000,160000000,26000000
2019-03-31,USD,493000000,617000000,124000000,279000000,72000000,480000000,98000000,421000000,None,None,None,51000000,1187000000,2000000,None,51000000,17000000,-17000000,51000000,37000000,41000000,72000000,123000000,34000000
2018-12-31,USD,505000000,615000000,110000000,266000000,62000000,462000000,110000000,443000000,11000000,None,None,53000000,1207000000,-2000000,None,52000000,75000000,10000000,53000000,-19000000,68000000,62000000,114000000,65000000
2018-09-30,USD,496000000,612000000,116000000,256000000,43000000,479000000,105000000,453000000,11000000,None,None,52000000,1172000000,4000000,None,51000000,22000000,30000000,52000000,-62000000,-5000000,43000000,94000000,-8000000
2018-06-30,USD,907000000,1156000000,249000000,249000000,2000000,519000000,237000000,905000000,7000000,-9000000,None,9000000,1147000000,9000000,None,53000000,-64000000,-4000000,52000000,-65000000,-84000000,2000000,-2000000,-60000000
2018-03-31,USD,-760000000,1163000000,-305000000,264000000,-197000000,497000000,-244000000,-563000000,None,None,None,57000000,4801000000,21000000,None,-121000000,-96000000,-37000000,57000000,-221000000,-70000000,-197000000,-318000000,-59000000
2017-12-31,USD,960000000,1209000000,249000000,249000000,96000000,494000000,225000000,864000000,5000000,None,None,58000000,1862000000,9000000,None,111000000,736000000,-606000000,58000000,1311000000,1350000000,96000000,207000000,1342000000
