fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,503687000,1615339000,1111652000,1111652000,263877000,239810000,None,239810000,None,-11707000,None,11707000,None,-11617000,7796000,9961000,252260000,62205000,None,190055000,187679000,263877000,273928000,190055000
2022-06-30,USD,666804000,2055818000,1389014000,1389014000,418888000,247916000,None,247916000,None,-8523000,None,8523000,None,-8445000,7713000,9879000,410443000,103160000,None,307283000,305051000,418888000,428845000,307283000
2022-03-31,USD,447189000,1412650000,965461000,965461000,235723000,211466000,None,211466000,None,-5198000,None,5198000,None,-5140000,7663000,9855000,230583000,51322000,None,179261000,190645000,235723000,245636000,179261000
2021-12-31,USD,322376000,1035557000,713181000,713181000,127891000,195585000,None,197926000,None,-1777000,None,1777000,None,-1710000,7260000,7935000,126181000,18572000,None,322376000,322376000,127891000,135893000,107609000
2021-09-30,USD,441899000,1411448000,969549000,969549000,237276000,204623000,None,206023000,None,-2317000,None,2317000,None,-2225000,7143000,7484000,235051000,50386000,None,184665000,182583000,237276000,244852000,184665000
2021-06-30,USD,551685000,1787833000,1236148000,1236148000,338586000,213099000,None,213099000,None,-1963000,None,1963000,None,-1906000,7000000,7302000,336680000,76985000,None,259695000,258840000,338586000,345945000,259695000
2021-03-31,USD,301131000,1060745000,759614000,759614000,129031000,172100000,None,172100000,None,-2582000,None,2582000,None,-2507000,6884000,7305000,126524000,27869000,None,98655000,106524000,129031000,136411000,98655000
2020-12-31,USD,239095000,839261000,600166000,600166000,74350000,164745000,None,165119000,None,-3061000,None,3061000,None,-3013000,6988000,7444000,71337000,12163000,None,239095000,239095000,74350000,81841000,59174000
2020-09-30,USD,328698000,1139229000,810531000,810531000,148233000,180465000,None,180465000,None,-1861000,None,1861000,None,-1775000,6986000,7306000,146458000,27360000,None,119098000,122228000,148233000,155625000,119098000
2020-06-30,USD,373481000,1280846000,907365000,907365000,205857000,167624000,None,167624000,None,-2643000,2643000,2643000,None,-2569000,6992000,7311000,203288000,45733000,None,157555000,157122000,205857000,213242000,157555000
2020-03-31,USD,189629000,677288000,487659000,487659000,35588000,147097000,None,153997000,None,-4789000,4789000,4789000,None,-4701000,7001000,7337000,30887000,-25000,None,30912000,16972000,35588000,43013000,30912000
2019-12-31,USD,162050000,582234000,420184000,420184000,25798000,136252000,None,136457000,None,-5234000,5234000,5234000,None,-5182000,7237000,7577000,20616000,2592000,None,162050000,21470000,25798000,33427000,18024000
2019-09-30,USD,257931000,898500000,640569000,640569000,104540000,153391000,None,153391000,None,-5498000,5498000,5498000,None,-5422000,7090000,7426000,99118000,19593000,None,79525000,76804000,104540000,112042000,79525000
2019-06-30,USD,330314000,1121328000,791014000,791014000,172523000,157791000,None,157791000,None,-6424000,6424000,6424000,None,-6355000,6909000,7247000,166168000,34778000,None,131390000,131358000,172523000,179839000,131390000
2019-03-31,USD,174631000,597456000,422825000,422825000,38386000,136245000,None,136245000,None,-6616000,None,6616000,None,-6551000,6649000,7024000,31835000,-802000,None,32637000,32582000,38386000,45475000,32637000
2018-12-31,USD,160442000,543082000,382640000,382641000,25969000,134472000,None,137569000,None,None,None,6447000,None,-6372000,6623000,7008000,19596000,2785000,None,160442000,13423000,25969000,33052000,16811000
2018-09-30,USD,235003000,811311000,576308000,576308000,92337000,142666000,None,142666000,None,None,None,4931000,None,-4870000,6611000,7081000,87467000,18206000,None,69261000,70481000,92337000,99479000,69261000
2018-06-30,USD,308655000,1057804000,749149000,749149000,162042000,146613000,None,146613000,None,None,None,5991000,None,-5931000,6589000,7057000,156111000,39062000,None,117049000,113749000,162042000,169159000,117049000
2018-03-31,USD,166073000,585900000,419827000,419827000,33541000,132532000,None,132532000,None,None,None,3527000,None,-3481000,6299000,6769000,30060000,-1279000,None,31339000,33139000,33541000,40356000,31339000
2017-12-31,USD,145398000,510183000,364785000,364785000,17259000,128139000,None,129876000,None,None,None,3581000,None,-3563000,6210000,6646000,13696000,-11969000,None,145398000,25308000,17259000,23923000,25665000
