fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,13260800000,6293100000,1538000000,4319000000,837100000,849600000,6314500000,2243700000,None,405300000,57100000,348200000,11708000000,3078100000,2781000000,165900000,None,1686800000,1233400000,164200000,791200000,None,None,453400000,None,None,None,None,None,402100000,453400000,11515400000,None,4017800000,400000,353300000
2022-06-30,USD,13705200000,6292500000,1536100000,4446000000,724000000,838500000,6778500000,2109300000,None,415300000,66200000,349100000,13278600000,3738000000,2909900000,167500000,None,1622800000,1175000000,149700000,827400000,None,None,447800000,None,None,None,None,None,370400000,447800000,12023000000,None,4682800000,400000,357100000
2022-03-31,USD,13678400000,5803200000,1103100000,3995300000,653000000,906100000,7277100000,1968200000,None,407300000,64100000,343200000,14629500000,4416200000,2892200000,138600000,None,1521500000,1112200000,128100000,848800000,None,None,409300000,None,None,None,None,None,378300000,409300000,12102300000,None,4858000000,400000,358900000
2021-12-31,USD,13555000000,5844900000,1290900000,4230900000,587100000,782700000,7221800000,1876400000,968600000,414100000,70500000,343600000,14679200000,4415500000,2940000000,133900000,None,1603500000,1149800000,121200000,828000000,None,None,453700000,None,None,None,None,None,301300000,453700000,11901100000,None,4760900000,400000,357700000
2021-09-30,USD,12934600000,5728000000,1346700000,4132000000,584900000,695000000,6702400000,1737900000,None,421500000,77200000,344300000,10487500000,4131500000,2785300000,217500000,None,1475100000,1027300000,120000000,767000000,None,None,447800000,None,None,None,None,None,293500000,103600000,11410900000,None,4390100000,400000,357200000
2021-06-30,USD,12297000000,6016600000,1615500000,4439200000,569700000,699900000,5769500000,1651200000,None,428300000,84000000,344300000,9736000000,3295600000,2823700000,213400000,None,1417500000,1004600000,117900000,784000000,None,None,412900000,None,None,None,None,None,272700000,92600000,10837500000,None,4022700000,100000,118700000
2021-03-31,USD,11540400000,6066400000,1401800000,4557500000,576800000,654300000,5034200000,1592900000,None,431700000,87200000,344500000,8982800000,2673000000,3155700000,198800000,None,1350200000,904600000,103100000,778400000,None,None,445600000,None,None,None,None,None,248600000,445600000,10153500000,None,3514700000,100000,118400000
2020-12-31,USD,11168900000,6625900000,1622600000,5171500000,601500000,645500000,4180700000,1577300000,757700000,414100000,77400000,336700000,10905600000,1757700000,3548900000,126300000,None,1409800000,965200000,81600000,764700000,21900000,None,502600000,None,None,21900000,None,None,298300000,444600000,9731500000,None,3261300000,400000,117700000
2020-09-30,USD,10617500000,6300300000,1370600000,4784100000,662900000,588600000,3938400000,1509700000,None,425200000,88900000,336300000,7797500000,1643200000,3413500000,330600000,None,1330800000,894700000,116000000,716200000,None,None,436100000,None,None,None,None,275700000,275700000,436100000,9257800000,None,2937200000,100000,117500000
2020-06-30,USD,10103600000,5899000000,2035600000,4488300000,645500000,508800000,3840100000,1450300000,None,437800000,101000000,336800000,6252200000,1586500000,2452700000,256400000,None,1337200000,924800000,108900000,743000000,None,None,412400000,None,None,None,None,None,304100000,412400000,8740500000,None,2633000000,100000,117000000
