fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,3316800000,1733600000,729000000,729000000,413100000,485300000,1595900000,1069000000,1163900000,122100000,18100000,104000000,188600000,188600000,None,106200000,52700000,846000000,456700000,188900000,52000000,2200000,15500000,389300000,90500000,209400000,2200000,207200000,209400000,153400000,33900000,2470800000,383200000,2913100000,18800000,74000000
2022-06-30,USD,3361700000,1771100000,718500000,718500000,411600000,528400000,1603900000,1077400000,1168600000,126600000,20000000,106600000,193300000,193300000,None,112600000,49400000,937300000,565100000,220000000,65900000,44200000,54500000,372200000,80500000,252000000,44200000,207800000,252000000,176700000,34800000,2424400000,366300000,2792500000,18800000,74000000
2022-03-31,USD,3294700000,1690500000,667700000,667700000,416500000,498700000,1619600000,1065900000,1171100000,130600000,21800000,108800000,208100000,208100000,None,107600000,40500000,968500000,584800000,248200000,56800000,44200000,54000000,383700000,78700000,252500000,44200000,208300000,252500000,168000000,38200000,2326200000,347400000,2617300000,18800000,74100000
2021-12-31,USD,3313800000,1742000000,762600000,762600000,378400000,489000000,1587800000,1057500000,1157500000,132900000,23000000,109900000,207700000,207700000,None,112000000,39200000,978400000,594100000,232200000,110000000,44200000,53500000,384300000,72300000,253000000,44200000,208800000,253000000,163400000,38200000,2335400000,229500000,2456700000,18800000,74200000
2021-09-30,USD,3142600000,1598300000,688000000,688000000,353800000,476400000,1559200000,1006500000,1139600000,135000000,26100000,108900000,215700000,215700000,215000000,80100000,31600000,940300000,558600000,207700000,38100000,44200000,52300000,381700000,61500000,254100000,44200000,209900000,254100000,142700000,27800000,2202300000,247800000,2335800000,18800000,74100000
2021-06-30,USD,2933500000,1477000000,576200000,576200000,345200000,480500000,1471600000,973100000,1125300000,137800000,27800000,110000000,211700000,211700000,211000000,75100000,26300000,900900000,472600000,205100000,40000000,2300000,11600000,428300000,65300000,254100000,2300000,251800000,254100000,148100000,29600000,2032600000,261200000,2160200000,18800000,74000000
2021-03-31,USD,2739700000,1327000000,483700000,483700000,310200000,465700000,1426600000,930800000,1097800000,138200000,28700000,109500000,211900000,211900000,211000000,67400000,24800000,910700000,482800000,204300000,45100000,2300000,11700000,427900000,66800000,254600000,2300000,252300000,254600000,144800000,28300000,1829000000,281700000,1985400000,18800000,73800000
2020-12-31,USD,2793800000,1373700000,615500000,615500000,321300000,385300000,1433400000,943200000,1092300000,141600000,30500000,111100000,214700000,214700000,214000000,51600000,23400000,939300000,503400000,213100000,108100000,2300000,12400000,435900000,70500000,255200000,2300000,252900000,255200000,143600000,31800000,1854500000,167700000,1846700000,18800000,74000000
2020-09-30,USD,2582800000,1238300000,519400000,519400000,294900000,373000000,1356400000,883400000,1055700000,139900000,30600000,109300000,209600000,209600000,209000000,51000000,21800000,863900000,447700000,180300000,56700000,2300000,12200000,429000000,69800000,255700000,2300000,253400000,255700000,126700000,46800000,1718900000,182000000,1773400000,18800000,73900000
2020-06-30,USD,2392300000,1110600000,445900000,445900000,274800000,340600000,1293400000,839800000,1018300000,138800000,31200000,107600000,199600000,199600000,None,49300000,21300000,786000000,375200000,162300000,40400000,2300000,12100000,421400000,70700000,256200000,2300000,253900000,256200000,99700000,43400000,1606300000,190800000,1703000000,18800000,73800000
2020-03-31,USD,2246500000,977500000,335300000,335300000,251000000,333000000,1279000000,828300000,988600000,135000000,28100000,106900000,197700000,197700000,None,58200000,22000000,756300000,344400000,157900000,41800000,2300000,11700000,422100000,70600000,256700000,9400000,254400000,256700000,97500000,40000000,1490200000,215700000,1611800000,18800000,73600000
2019-12-31,USD,2341400000,1058700000,439100000,439100000,235700000,319300000,1280700000,839300000,980800000,137600000,29800000,107800000,192700000,192700000,None,64600000,24700000,768200000,341600000,156800000,62400000,2300000,700000,423900000,72000000,257300000,2300000,255000000,258000000,91300000,23400000,1573200000,118100000,1549400000,18800000,74100000
2019-09-30,USD,2174000000,1004100000,396000000,396000000,230400000,316100000,1146500000,812100000,967700000,135300000,28700000,106600000,97400000,97400000,None,61600000,20000000,686400000,335000000,145300000,30900000,0,9800000,352500000,73300000,195100000,9800000,195100000,195100000,86000000,35700000,1487600000,126600000,1497300000,18800000,74000000
2019-06-30,USD,2123200000,944300000,326700000,326700000,232300000,330800000,1086200000,822900000,963900000,137900000,29700000,108200000,95400000,95400000,None,54500000,20300000,678100000,313200000,152100000,None,0,10200000,309000000,76600000,196000000,None,196000000,196000000,84200000,35400000,1445100000,147800000,1452900000,18800000,73700000
2019-03-31,USD,2036200000,867600000,265500000,265500000,226100000,318200000,1070500000,814700000,945200000,124700000,19500000,105200000,94900000,94900000,None,57800000,26400000,666700000,301100000,137700000,None,0,10200000,308700000,77600000,195500000,10200000,195500000,195500000,80200000,34100000,1369500000,172600000,1398200000,18800000,73500000
2018-12-31,USD,1978900000,894400000,337400000,337400000,214500000,288200000,1069100000,822000000,930700000,126100000,20300000,105800000,91200000,91200000,None,54300000,20500000,582600000,283700000,130400000,33400000,100000,100000,308700000,None,196100000,100000,196000000,196200000,76600000,33600000,1396300000,103700000,1353400000,18800000,74100000
2018-09-30,USD,1946100000,850100000,297300000,297300000,206800000,302900000,1071500000,822000000,923800000,127300000,21000000,106300000,90500000,90500000,None,43100000,21700000,594300000,288800000,125200000,None,0,None,316000000,None,196200000,None,196200000,196200000,76400000,43800000,1351800000,108700000,1312700000,18800000,74100000
2018-06-30,USD,1873700000,766900000,225500000,225500000,208200000,296700000,1077700000,826700000,910300000,128300000,21700000,106600000,91800000,91800000,None,36500000,21500000,591800000,287600000,126200000,None,0,4371560.37,314100000,None,196400000,4371560.37,196400000,196400000,86200000,42400000,1281900000,155900000,1258000000,18800000,73500000
